"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251112","3359.33","37.75","1.14","3321.58","638323920071300","7173616223402","631150303847898","38154448300735","19001529982966","1673","267532659533"
"0002","大型","20251112","3328.8","42.42","1.29","3286.38","436918885687603","5567325166211","431351560521392","436918885687603","13125422289382","100","174997288695"
"0003","中型","20251112","3532.22","26.35","0.75","3505.87","156948908560696","1171048557876","155777860002820","39237227140174","4443348654607","400","65574718397"
"0004","小型","20251112","5552.22","54.36","0.99","5497.86","44456125823002","435242499315","44020883323687","3789951050554","800691434345","1173","26960652442"
"0028","TOPIX Core30","20251112","1783.03","19.11","1.08","1763.92","276099111416669","2959662146266","273139449270403","890642294892481","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251112","3299.22","53.49","1.65","3245.73","160819774270934","2607663019945","158212111250988","233072136624542","48744718649887","69","57817984253"
"002A","TOPIX 100","20251112","2309.1","29.43","1.29","2279.67","436918885687603","5567325166211","431351560521392","436918885687603","189216442944858","100","174997288695"
"002B","TOPIX Mid400","20251112","3356.81","25.05","0.75","3331.76","156948908560696","1171048557876","155777860002820","39237227140174","46755387391299","400","65574718397"
"002C","TOPIX 500","20251112","2627.53","29.82","1.15","2597.71","593867794248299","6738373724087","587129420524211","118773558849660","226017781103803","500","240572007092"
"002D","TOPIX Small","20251112","3760.89","36.82","0.99","3724.07","44456125823002","435242499315","44020883323687","3789951050554","11820629483577","1173","26960652442"
"002E","TOPIX 1000","20251112","3179.92","35.77","1.14","3144.15","626492143041759","7046967014151","619445176027608","62649214304176","197015148379878","1000","256936433594"
"002F","TOPIX Small500","20251112","1653.95","15.64","0.95","1638.31","32624348793460","308593290063","32315755503397","6524869758692","19725080774737","500","16364426502"
"0040","水産・農林業","20251112","695.44","3.69","0.53","691.75","493272361140","2619868852","490652492288","7046748016292","70929098947","7","270681695"
"0041","鉱業","20251112","871.45","14.64","1.71","856.81","2159482729285","36278461002","2123204268283","43189654585700","247803758257","5","808110172"
"0042","建設業","20251112","2527.87","7.12","0.28","2520.75","15255520280651","43015108589","15212505172062","20340693707535","603492400505","75","4829205970"
"0043","食料品","20251112","2468.3","45.23","1.87","2423.07","18010386181003","330048002379","17680338178623","25014425251392","729667130564","72","5923916671"
"0044","繊維製品","20251112","825.5","4.51","0.55","820.99","2198970589621","12017683006","2186952906614","10994852948103","266380323934","20","1579946974"
"0045","パルプ・紙","20251112","565.42","6.56","1.17","558.86","832527188343","9649491725","822877696618","10406589854288","147241542162","8","919112646"
"0046","化学","20251112","2528","25.43","1.02","2502.57","28504383418521","286673768575","28217709649946","23174295462212","11275473757925","123","11959508687"
"0047","医薬品","20251112","3625.86","85.01","2.4","3540.85","22654298661294","531146188471","22123152472823","68649389882709","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251112","2256.43","28.2","1.27","2228.23","2921509224381","36514882393","2884994341988","41735846062589","129474841461","7","2737481120"
"0049","ゴム製品","20251112","5521.04","120.35","2.23","5400.69","4190437327583","91341430096","4099095897487","38094884796206","75899427854","11","805254822"
"004A","ガラス・土石製品","20251112","1720.77","26.16","1.54","1694.61","4228695125510","64306797238","4164388328272","16914780502040","245743833207","25","1084893684"
"004B","鉄鋼","20251112","742.21","12.57","1.72","729.64","4817689648533","81580983592","4736108664941","20946476732753","649103236397","23","5147400861"
"004C","非鉄金属","20251112","3473.7","128.92","3.85","3344.78","10577192497137","392555352954","10184637144184","52885962485687","304493876162","20","1759068592"
"004D","金属製品","20251112","1605.18","-43.2","-2.62","1648.38","2831945372135","-76230300695","2908175672829","9439817907115","176425812276","30","1265355157"
"004E","機械","20251112","4330.93","39.57","0.92","4291.36","39832424395993","363967275600","39468457120392","34044807176062","919719976575","117","9446541066"
"004F","電気機器","20251112","6416.43","84.95","1.34","6331.48","121062526122255","1602841939548","119459684182708","93125020094042","1886758140162","130","26854429706"
"0050","輸送用機器","20251112","4942.1","60.97","1.25","4881.13","43371036945610","534994279471","42836042666139","100862876617699","877583678574","43","18400779132"
