"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251204","3398.21","63.89","1.92","3334.32","645035731146704","12128448063515","632907283083189","38694404987805","18981617676025","1667","267764566669"
"0002","大型","20251204","3357.37","74.65","2.27","3282.72","440308832297856","9789275915406","430519556382450","440308832297856","13114702134701","100","174939102751"
"0003","中型","20251204","3591.81","41.92","1.18","3549.89","159315670539663","1859110410526","157456560129137","40129891823593","4435530849107","397","65814767105"
"0004","小型","20251204","5675.88","60.01","1.07","5615.87","45411228309185","480061737583","44931166571602","3881301564888","800074248938","1170","27010696813"
"0028","TOPIX Core30","20251204","1775.87","43.7","2.52","1732.17","274666972352785","6758764763214","267908207589571","886022491460597","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251204","3398.92","62.19","1.86","3336.73","165641859945071","3030511152192","162611348792879","240060666587059","48733736268301","69","57775740999"
"002A","TOPIX 100","20251204","2328.91","51.77","2.27","2277.14","440308832297856","9789275915406","430519556382450","440308832297856","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251204","3413.43","39.83","1.18","3373.6","159315670539663","1859110410526","157456560129137","40129891823593","46673124091000","397","65814767105"
"002C","TOPIX 500","20251204","2655.84","51.6","1.98","2604.24","599624502837520","11648386325932","587976116511587","120648793327469","225776204633018","497","240753869856"
"002D","TOPIX Small","20251204","3844.66","40.65","1.07","3804.01","45411228309185","480061737583","44931166571602","3881301564888","11811517958579","1170","27010696813"
"002E","TOPIX 1000","20251204","3216.51","61.04","1.93","3155.47","632936864477260","12011452541303","620925411935957","63675740893084","196777389464530","994","257137434850"
"002F","TOPIX Small500","20251204","1695.02","18.47","1.1","1676.55","33312361639740","363066215371","32949295424369","6702688458700","19653023298111","497","16383564994"
"0040","水産・農林業","20251204","716.9","-2.5","-0.35","719.4","508493929700","-1770686974","510264616673","7264198995707","70929098947","7","270681695"
"0041","鉱業","20251204","926.8","22.12","2.45","904.68","2296651189845","54817026526","2241834163319","45933023796895","247803758257","5","808110172"
"0042","建設業","20251204","2619.41","3.67","0.14","2615.74","15753964414037","22097696364","15731866717673","21580773169914","601431020982","73","4777797069"
"0043","食料品","20251204","2479.45","-0.41","-0.02","2479.86","18091895949331","-3008256927","18094904206258","25127633262960","729673457134","72","5924020411"
"0044","繊維製品","20251204","849.46","3.51","0.41","845.95","2256707017640","9315856952","2247391160688","11283535088201","265664515430","20","1571146974"
"0045","パルプ・紙","20251204","588.73","2.97","0.51","585.76","866854237569","4367002765","862487234804","10835677969615","147241542162","8","919112646"
"0046","化学","20251204","2561.71","36.91","1.46","2524.8","28782394658872","414714284344","28367680374527","23400320860871","11235603142717","123","11932645966"
"0047","医薬品","20251204","3831.07","51.28","1.36","3779.79","23936448598319","320370513557","23616078084762","72534692722178","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251204","2376.44","28.94","1.23","2347.5","3069231158494","37378993156","3031852165338","43846159407064","129152507703","7","2721844384"
"0049","ゴム製品","20251204","5726.47","8.59","0.15","5717.88","4346355988721","6521391970","4339834596750","39512327170188","75899427854","11","805254822"
"004A","ガラス・土石製品","20251204","1766.58","13.32","0.76","1753.26","4342403606521","32753332552","4309650273969","17369614426085","245808018082","25","1087143843"
"004B","鉄鋼","20251204","767.46","15.36","2.04","752.1","4981638869624","99752671929","4881886197695","21659299433150","649103236397","23","5147400861"
"004C","非鉄金属","20251204","3397.41","-4.71","-0.14","3402.12","10344902167228","-14352276261","10359254443490","51724510836142","304493876162","20","1759068592"
"004D","金属製品","20251204","1628.02","20.51","1.28","1607.51","2855315554155","35977979139","2819337575016","9517718513851","175385282263","30","1260858797"
"004E","機械","20251204","4279.43","112.35","2.7","4167.08","39355777076627","1033172867920","38322604208707","33637416304809","919650177468","117","9444612066"
"004F","電気機器","20251204","6398.28","148.56","2.38","6249.72","120704570560014","2802722764771","117901847795243","93569434542647","1886515204917","129","26845878866"
"0050","輸送用機器","20251204","4896.65","129.28","2.71","4767.37","42972225838031","1134499681303","41837726156728","99935408925653","877584832591","43","18400816132"
"0051","精密機器","20251204","13168.67","208.03","1.61","12960.64","12805313161843","202288199079","12603024962763","47427085784602","97240731678","27","3103954228"
"0052","その他製品","20251204","7433.83","105.45","1.44","7328.38","18048458733276","256009718474","17792449014802","44020631056771","242788308457","41","3444041643"
"0053","電気・ガス業","20251204","659.18","-1.52","-0.23","660.7","8862806003972","-20560720676","8883366724648","38533939147705","1344528902693","23","4601154582"
"0054","陸運業","20251204","2315.65","13.14","0.57","2302.51","14333506645290","81342987347","14252163657943","38739207149433","618983469855","37","4874178678"
"0055","海運業","20251204","1720.58","26.14","1.54","1694.44","3262294402071","49571030488","3212723371583","54371573367849","189603980156","6","898142831"
"0056","空運業","20251204","235.62","0.61","0.26","235.01","1946713031146","5065180544","1941647850602","97335651557307","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251204","4337.33","11.83","0.27","4325.5","889804046166","2427061476","887376984690","8898040461661","20515017430","10","377398835"
"0058","情報・通信業","20251204","7666.62","210.76","2.83","7455.86","47171202826781","1296728060484","45874474766297","26650397077277","615280680912","177","68809121506"
"0059","卸売業","20251204","4964.05","156.16","3.25","4807.89","48618866089889","1529439595220","47089426494669","37689043480534","9794198407426","129","11559745368"
"005A","小売業","20251204","2312.87","35.93","1.58","2276.94","29072090151870","451614059643","28620476092228","20330132973336","12569688960650","143","10923742067"
"005B","銀行業","20251204","509.55","9.83","1.97","499.72","64886896211430","1251484737097","63635411474334","95421906193280","127341818577715","68","23055591153"
"005C","証券、商品先物取引業","20251204","817.56","22.38","2.81","795.18","6347434046846","173796194631","6173637852215","35263522482476","7763841909022","18","4414305212"
"005D","保険業","20251204","2923.82","43.68","1.52","2880.14","19853446425042","296608307591","19556838117451","180485876591289","6790242139073","11","10649978264"
"005E","その他金融業","20251204","1235.89","18.17","1.49","1217.72","7436223566546","109299862406","7326923704140","35410588412124","6016921622539","21","3359449961"
"005F","不動産業","20251204","2569.72","17.27","0.68","2552.45","12695901134872","85336689866","12610564445006","25391802269745","494057855509","50","6559098976"
"0060","サービス業","20251204","3143.46","49.66","1.61","3093.8","23338943854935","368666256756","22970277598179","14771483452491","742460455944","158","10239060780"
"0070","東証グロース市場250指数","20251204","665.98","4.67","0.71","661.31","2712667264814","19031289676","2693635975138","1059635650318","4073178391232","256","4000861039"
"0075","REIT","20251204","1973.22","-13.73","-0.69","1986.95","15939055558380","-110952556365","16050008114745","27481130273069","8077702398401","58","12936293170"
"0080","TOPIX-17 食品","20251204","426.54","-0.11","-0.03","426.65","18600389879030","-4778943900","18605168822931","23544797315228","4360769599328","79","6194702106"
"0081","TOPIX-17 エネルギー資源","20251204","303.24","5.22","1.75","298.02","5365882348339","92196019683","5273686328657","44715686236160","1769545463559","12","3529954556"
"0082","TOPIX-17 建設・資材","20251204","475.01","1.88","0.4","473.13","22951683574714","90829008056","22860854566658","17931002792745","4831871417931","128","7125799709"
"0083","TOPIX-17 素材・化学","20251204","330.32","4.43","1.36","325.89","31905955914081","428397144062","31477558770019","21129772128530","9659061522329","151","14422905586"
"0084","TOPIX-17 医薬品","20251204","296.16","3.96","1.36","292.2","23936448598319","320370513557","23616078084762","72534692722178","8082154450818","33","6549988668"
"0085","TOPIX-17 自動車・輸送機","20251204","368.01","8.87","2.47","359.14","47318581826752","1141021073274","46177560753478","87627003382873","12857929511860","54","19206070955"
"0086","TOPIX-17 鉄鋼・非鉄","20251204","499.38","2.78","0.56","496.6","15326541036853","85400395668","15241140641185","35643118690355","3069087336578","43","6906469453"
"0087","TOPIX-17 機械","20251204","843.36","22.14","2.7","821.22","39355777076627","1033172867920","38322604208707","33637416304809","4666521098138","117","9444612066"
"0088","TOPIX-17 電機・精密","20251204","497.18","11.19","2.3","485.99","133509883721857","3005010963851","130504872758006","85583258796062","26853319875826","156","29949833094"
"0089","TOPIX-17 情報通信・サービスその他","20251204","441.95","9.59","2.22","432.36","88558605414992","1921404035714","86637201379278","23552820589094","20038039133316","376","82492223929"
"008A","TOPIX-17 電力・ガス","20251204","109.16","-0.25","-0.23","109.41","8862806003972","-20560720676","8883366724648","38533939147705","8119044800099","23","4601154582"
"008B","TOPIX-17 運輸・物流","20251204","222.33","1.5","0.68","220.83","20432318124673","138406259855","20293911864818","37149669317588","9189898883056","55","6818940964"
"008C","TOPIX-17 商社・卸売","20251204","1206.16","37.94","3.25","1168.22","48618866089889","1529439595220","47089426494669","37689043480534","4030881055510","129","11559745368"
"008D","TOPIX-17 小売","20251204","401.79","6.24","1.58","395.55","29072090151870","451614059643","28620476092228","20330132973336","7235690568634","143","10923742067"
"008E","TOPIX-17 銀行","20251204","327.69","6.32","1.97","321.37","64886896211430","1251484737097","63635411474334","95421906193280","19801111921947","68","23055591153"
"008F","TOPIX-17 金融（除く銀行）","20251204","323.55","5.58","1.75","317.97","33637104038434","579704364628","33057399673806","67274208076867","10396254163171","50","18423733437"
"0090","TOPIX-17 不動産","20251204","537.5","3.61","0.68","533.89","12695901134872","85336689866","12610564445006","25391802269745","2362023309213","50","6559098976"
"0099","東証インフラファンド指数","20251204","797.28","-1.13","-0.14","798.41","99781308950","-141365625","99922674575","1995626179000","125152863607","5","149517415"
"0503","JPXプライム150指数","20251204","1472.11","32.4","2.25","1439.71","378200480633576","8323302920857","369877177712719","253825825928574","256910573865168","149","152295178685"
"1000","TOPIX レバレッジ（2倍）指数","20251204","131539.98","4864.34","3.84","126675.64","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20251204","1298.12","-25.41","-1.92","1323.53","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20251204","102.23","-4.08","-3.84","106.31","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20251204","60898.2","2342.24","4","58555.96","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20251204","2112.76","-43.12","-2","2155.88","0","0","0","0","0","-","0"
