"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251117","3347.53","-12.28","-0.37","3359.81","636029601072922","-2403923580934","638433524653855","38040047911060","18999947160670","1672","267513166325"
"0002","大型","20251117","3308.96","-12.92","-0.39","3321.88","434314654394340","-1696602157704","436011256552044","434314654394340","13125422289382","100","174997288695"
"0003","中型","20251117","3541.25","-13.39","-0.38","3554.64","157279135640620","-666131805035","157945267445655","39418329734491","4441345592892","399","65553030388"
"0004","小型","20251117","5547.43","-5.14","-0.09","5552.57","44435811037961","-41189618195","44477000656156","3788219184822","801015976921","1173","26962847242"
"0028","TOPIX Core30","20251117","1763.5","-4.36","-0.25","1767.86","273074377919699","-675295156831","273749673076529","880885090063544","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251117","3307.85","-20.95","-0.63","3328.8","161240276474642","-1021307000873","162261583475515","233681560108177","48744718649887","69","57817984253"
"002A","TOPIX 100","20251117","2295.33","-8.97","-0.39","2304.3","434314654394340","-1696602157704","436011256552044","434314654394340","189216442944858","100","174997288695"
"002B","TOPIX Mid400","20251117","3365.39","-12.73","-0.38","3378.12","157279135640620","-666131805035","157945267445655","39418329734491","46734310061179","399","65553030388"
"002C","TOPIX 500","20251117","2617.78","-10.14","-0.39","2627.92","591593790034961","-2362733962739","593956523997699","118555869746485","225990686768222","499","240550319083"
"002D","TOPIX Small","20251117","3757.65","-3.48","-0.09","3761.13","44435811037961","-41189618195","44477000656156","3788219184822","11825420714470","1173","26962847242"
"002E","TOPIX 1000","20251117","3168.69","-11.73","-0.37","3180.42","624227556911326","-2380683140584","626608240051909","62485240932065","196998427424105","999","256916940385"
"002F","TOPIX Small500","20251117","1653.52","-0.91","-0.06","1654.43","32633766876365","-17949177845","32651716054210","6526753375273","19735975469006","500","16366621302"
"0040","水産・農林業","20251117","709.27","6.27","0.89","703","503079637046","4446862075","498632774971","7186851957798","70929098947","7","270681695"
"0041","鉱業","20251117","913.82","4.68","0.51","909.14","2264472540139","11584033108","2252888507031","45289450802785","247803758257","5","808110172"
"0042","建設業","20251117","2545.26","7.08","0.28","2538.18","15360471383949","42717912894","15317753471056","20480628511933","603492400505","75","4829205970"
"0043","食料品","20251117","2504.27","6.23","0.25","2498.04","18272852186508","45503026824","18227349159684","25378961370150","729667130564","72","5923916671"
"0044","繊維製品","20251117","846.51","-14.98","-1.74","861.49","2254936095126","-39894867193","2294830962319","11274680475629","266380323934","20","1579946974"
"0045","パルプ・紙","20251117","562.52","-12.44","-2.16","574.96","828262135947","-18323257794","846585393741","10353276699339","147241542162","8","919112646"
"0046","化学","20251117","2523.79","-18.74","-0.74","2542.53","28456941485383","-211334097101","28668275582484","23135724784864","11275473757925","123","11959508687"
"0047","医薬品","20251117","3714.07","8.11","0.22","3705.96","23205428189097","50653530959","23154774658138","70319479360901","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251117","2340.3","22.82","0.98","2317.48","3030094061192","29537121367","3000556939825","43287058017026","129474841461","7","2737481120"
"0049","ゴム製品","20251117","5631.58","-51.39","-0.9","5682.97","4274334060481","-39010243176","4313344303656","38857582368008","75899427854","11","805254822"
"004A","ガラス・土石製品","20251117","1725.68","4.55","0.26","1721.13","4240751668683","11191136149","4229560532534","16963006674730","245743833207","25","1084893684"
"004B","鉄鋼","20251117","745.15","-3.12","-0.42","748.27","4836821200960","-20227087199","4857048288159","21029657395476","649103236397","23","5147400861"
"004C","非鉄金属","20251117","3581.47","97.22","2.79","3484.25","10905367824603","296027481116","10609340343488","54526839123016","304493876162","20","1759068592"
"004D","金属製品","20251117","1573.35","-1.58","-0.1","1574.93","2775795540573","-2780084721","2778575625293","9252651801909","176425812276","30","1265355157"
"004E","機械","20251117","4299.04","5.26","0.12","4293.78","39539095294281","48334946608","39490760347673","33794098542121","919719976575","117","9446541066"
"004F","電気機器","20251117","6312.85","-2.74","-0.04","6315.59","119108185847154","-51689888545","119159875735699","91621681420888","1886758140162","130","26854429706"
"0050","輸送用機器","20251117","4874.17","-95.19","-1.92","4969.36","42774944495694","-835384496483","43610328992178","99476615106265","877583678574","43","18400779132"
"0051","精密機器","20251117","13072.76","-27.67","-0.21","13100.43","12711943819194","-98112780713","12810056599906","47081273404420","97239952889","27","3103847268"
"0052","その他製品","20251117","7564.49","-81.96","-1.07","7646.45","18308337442013","-198376157216","18506713599229","45770843605033","242030178441","40","3424086809"
"0053","電気・ガス業","20251117","684.11","9.19","1.36","674.92","9198019038975","123540770579","9074478268395","39991387125977","1344528902693","23","4601154582"
"0054","陸運業","20251117","2239.3","-33.11","-1.46","2272.41","13864879220938","-204961087854","14069840308792","37472646543076","619160186908","37","4875236043"
"0055","海運業","20251117","1716.26","-16.75","-0.97","1733.01","3254098623129","-31758816588","3285857439716","54234977052142","189603980156","6","898142831"
"0056","空運業","20251117","236.89","-8.67","-3.53","245.56","1957219049147","-71626508267","2028845557413","97860952457325","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251117","4264.39","27.75","0.66","4236.64","874839548231","5692235382","869147312849","8748395482311","20515017430","10","377398835"
"0058","情報・通信業","20251117","7929.62","88.44","1.13","7841.18","49142485977875","548132004397","48594353973478","27608138189817","619733010881","178","68753736246"
"0059","卸売業","20251117","4802.08","-73.08","-1.5","4875.16","47034028951081","-715811181309","47749840132390","36460487558978","9794511479829","129","11523025538"
"005A","小売業","20251117","2213.36","-53.5","-2.36","2266.86","27827567215451","-672610027800","28500177243251","19324699455174","12572529155624","144","10913539950"
"005B","銀行業","20251117","480.69","2.02","0.42","478.67","61212329142471","257642754180","60954686388291","90018131091869","127341817981922","68","23055591113"
"005C","証券、商品先物取引業","20251117","770.45","-30.88","-3.85","801.33","5981587265129","-239720631125","6221307896254","33231040361826","7763762877823","18","4183062237"
"005D","保険業","20251117","2925.49","23.06","0.79","2902.43","19864467472206","156621171308","19707846300898","180586067929141","6790124954898","11","10648493163"
"005E","その他金融業","20251117","1172.93","-21.99","-1.84","1194.92","7057413044405","-132326835298","7189739879703","33606728782880","6016908033087","21","3359433891"
"005F","不動産業","20251117","2464.47","-21.26","-0.86","2485.73","12187946661837","-105156839956","12293103501793","24375893323674","494547257613","50","6541014806"
"0060","サービス業","20251117","3072.59","-46.44","-1.49","3119.03","22920604954027","-346443679541","23267048633568","14415474813853","745970234777","159","10244506771"
"0070","東証グロース市場250指数","20251117","698.53","-10.01","-1.41","708.54","2790280424778","-39991432690","2830271857469","1107254136817","3994531345832","252","3985578354"
