"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251126","3355.5","64.61","1.96","3290.89","637472384756479","12276036215860","625196348540619","38217768870293","18997817139644","1668","267456126169"
"0002","大型","20251126","3299.45","69.2","2.14","3230.25","433066921559568","9082858428302","423984063131266","433066921559568","13125422289382","100","174997288695"
"0003","中型","20251126","3584.32","57.13","1.62","3527.19","159192202671824","2537378879811","156654823792013","39897795155846","4441345854603","399","65553034030"
"0004","小型","20251126","5653.43","82","1.47","5571.43","45213260525087","655798907747","44557461617341","3867686956808","799748512042","1169","26905803444"
"0028","TOPIX Core30","20251126","1740.3","39.59","2.33","1700.71","269482309725459","6130962867988","263351346857471","869297773307933","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251126","3355.95","60.56","1.84","3295.39","163584611834108","2951895560314","160632716273794","237079147585664","48744718649887","69","57817984253"
"002A","TOPIX 100","20251126","2288.74","48","2.14","2240.74","433066921559568","9082858428302","423984063131266","433066921559568","189216442944858","100","174997288695"
"002B","TOPIX Mid400","20251126","3406.32","54.29","1.62","3352.03","159192202671824","2537378879811","156654823792013","39897795155846","46734312815049","399","65553034030"
"002C","TOPIX 500","20251126","2620.72","51.42","2","2569.3","592259124231392","11620237308113","580638886923279","118689203252784","225990690361045","499","240550322726"
"002D","TOPIX Small","20251126","3829.45","55.54","1.47","3773.91","45213260525087","655798907747","44557461617341","3867686956808","11806709095894","1169","26905803444"
"002E","TOPIX 1000","20251126","3175.16","61.54","1.98","3113.62","625436455924556","12122974793282","613313481131274","62794824892024","196977638420526","996","256862430327"
"002F","TOPIX Small500","20251126","1684.42","25.53","1.54","1658.89","33177331693164","502737485169","32674594207995","6675519455365","19696644755954","497","16312107601"
"0040","水産・農林業","20251126","733.55","14.29","1.99","719.26","520297543096","10130319388","510167223707","7432822044223","70929098947","7","270681695"
"0041","鉱業","20251126","945.64","22.66","2.46","922.98","2343322785651","56154139148","2287168646502","46866455713010","247803758257","5","808110172"
"0042","建設業","20251126","2653.89","46.25","1.77","2607.64","15961335007419","278172707000","15683162300419","21864842475916","601431020982","73","4777797069"
"0043","食料品","20251126","2523.75","36.25","1.46","2487.5","18415003765234","264536201473","18150467563761","25576394118381","729667130564","72","5923916671"
"0044","繊維製品","20251126","861.25","17.83","2.11","843.42","2294205148491","47499348685","2246705799805","11471025742453","266380323934","20","1579946974"
"0045","パルプ・紙","20251126","592.6","12.48","2.15","580.12","872559952781","18377901896","854182050886","10906999409766","147241542162","8","919112646"
"0046","化学","20251126","2526.47","44","1.77","2482.47","28487201668646","496182064196","27991019604451","23160326559875","11275473757925","123","11959508687"
"0047","医薬品","20251126","3914.55","67.3","1.75","3847.25","24458072159104","420525841256","24037546317847","74115370179102","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251126","2327.23","39.24","1.72","2287.99","3013181926850","50806303763","2962375623087","43045456097853","129474841461","7","2737481120"
"0049","ゴム製品","20251126","5691.56","100.16","1.79","5591.4","4319860357141","76018736895","4243841620246","39271457792191","75899427854","11","805254822"
"004A","ガラス・土石製品","20251126","1735.77","16.81","0.98","1718.96","4265549955868","41299987732","4224249968135","17062199823471","245743833207","25","1084893684"
"004B","鉄鋼","20251126","753.63","1.56","0.21","752.07","4891856746637","10166153210","4881690593427","21268942376684","649103236397","23","5147400861"
"004C","非鉄金属","20251126","3315.01","61.76","1.9","3253.25","10094014507298","188081037382","9905933469915","50470072536488","304493876162","20","1759068592"
"004D","金属製品","20251126","1593.66","33.85","2.17","1559.81","2811636240210","59721103903","2751915136307","9372120800699","176425812276","30","1265355157"
"004E","機械","20251126","4169.88","80.39","1.97","4089.49","38351256522842","739400719078","37611855803764","32778851728925","919719976575","117","9446541066"
"004F","電気機器","20251126","6180.42","108.34","1.78","6072.08","116609508654082","2044072288339","114565436365744","89699622041602","1886758140162","130","26854429706"
"0050","輸送用機器","20251126","4934.9","91.25","1.88","4843.65","43307919066072","800873945890","42507045120182","100716090851331","877583678574","43","18400779132"
"0051","精密機器","20251126","13174.65","220.84","1.7","12953.81","12811020404014","214737338788","12596283065226","47448223718569","97239952889","27","3103847268"
"0052","その他製品","20251126","7588.36","104.97","1.4","7483.39","18366126917043","254056573625","18112070343418","45915317292608","242030178441","40","3424086809"
"0053","電気・ガス業","20251126","705.96","22.97","3.36","682.99","9491849999471","308796439191","9183053560280","41268913041178","1344528902693","23","4601154582"
"0054","陸運業","20251126","2345.78","19.79","0.85","2325.99","14524137441094","122505111173","14401632329921","39254425516470","619160186908","37","4875236043"
"0055","海運業","20251126","1706.22","-7.29","-0.43","1713.51","3235060498209","-13831657014","3248892155223","53917674970149","189603980156","6","898142831"
"0056","空運業","20251126","239.44","3.33","1.41","236.11","1978273374658","27535068864","1950738305794","98913668732888","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251126","4386.08","53.47","1.23","4332.61","899804380801","10969336237","888835044565","8998043808014","20515017430","10","377398835"
"0058","情報・通信業","20251126","7541.22","154.26","2.09","7386.96","46730244233776","955916989736","45774327244039","26401267928687","619664420034","177","68751209791"
"0059","卸売業","20251126","4827.09","91.22","1.93","4735.87","47279008623240","893448443667","46385560179573","36650394281582","9794511479829","129","11523025538"
"005A","小売業","20251126","2350.19","40.85","1.77","2309.34","29535501987952","513384711489","29022117276463","20654197194372","12567289181723","143","10910435150"
"005B","銀行業","20251126","492.14","15.37","3.22","476.77","62670366848250","1957819919717","60712546928534","92162304188604","127341817981922","68","23055591113"
"005C","証券、商品先物取引業","20251126","792.08","29.15","3.82","762.93","6149484821837","226246814748","5923238007089","34163804565761","7763762877823","18","4183062237"
"005D","保険業","20251126","2864.2","57.66","2.05","2806.54","19448262095944","391518287351","19056743808593","176802382690399","6790124954898","11","10648493163"
"005E","その他金融業","20251126","1209.85","15.48","1.3","1194.37","7279527282332","93105303759","7186421978573","34664415630151","6016908033087","21","3359433891"
"005F","不動産業","20251126","2599.02","51.36","2.02","2547.66","12853357933944","253990070510","12599367863434","25706715867887","494547257613","50","6541014806"
"0060","サービス業","20251126","3110.52","62.17","2.04","3048.35","23203575906494","463818664783","22739757241711","14593443966348","745970234777","159","10244506771"
"0070","東証グロース市場250指数","20251126","684.67","17.36","2.6","667.31","2745061675231","69599310819","2675462364413","1089310188584","4009307868775","252","3989977876"
"0075","REIT","20251126","2034.75","11.76","0.58","2022.99","16407343716995","94808756440","16312534960555","28288523649991","8063584178387","58","12918211405"
"0080","TOPIX-17 食品","20251126","434.22","6.3","1.47","427.92","18935301308330","274666520861","18660634787469","23968735833329","4360732820035","79","6194598366"
"0081","TOPIX-17 エネルギー資源","20251126","302.28","6.03","2.04","296.25","5356504712500","106960442911","5249544269589","44637539270835","1772005979888","12","3545591291"
"0082","TOPIX-17 建設・資材","20251126","476.48","7.84","1.67","468.64","23038521203496","379193798635","22659327404861","17998844690231","4835136544160","128","7128045910"
"0083","TOPIX-17 素材・化学","20251126","326.61","5.8","1.81","320.81","31653966769918","562059314777","31091907455142","20962891900608","9691802757761","151","14458568307"
"0084","TOPIX-17 医薬品","20251126","302.62","5.2","1.75","297.42","24458072159104","420525841256","24037546317847","74115370179102","8082154450818","33","6549988668"
"0085","TOPIX-17 自動車・輸送機","20251126","370.42","6.82","1.88","363.6","47627779423213","876892682786","46750886740428","88199591524469","12857914134240","54","19206033955"
"0086","TOPIX-17 鉄鋼・非鉄","20251126","488.28","6.46","1.34","481.82","14985871253935","198247190593","14787624063342","34850863381244","3069087336578","43","6906469453"
"0087","TOPIX-17 機械","20251126","821.78","15.85","1.97","805.93","38351256522842","739400719078","37611855803764","32778851728925","4666875275209","117","9446541066"
"0088","TOPIX-17 電機・精密","20251126","481.9","8.41","1.78","473.49","129420529058096","2258809627126","127161719430970","82433457998787","26856420183948","157","29958276974"
"0089","TOPIX-17 情報通信・サービスその他","20251126","438.75","8.32","1.93","430.43","88299947057313","1673792228144","86626154829169","23484028472690","20125399649070","376","82419803370"
"008A","TOPIX-17 電力・ガス","20251126","116.91","3.8","3.36","113.11","9491849999471","308796439191","9183053560280","41268913041178","8119044800099","23","4601154582"
"008B","TOPIX-17 運輸・物流","20251126","224.52","1.6","0.72","222.92","20637275694762","147177859260","20490097835501","37522319445022","9191745637530","55","6819998330"
"008C","TOPIX-17 商社・卸売","20251126","1172.88","22.16","1.93","1150.72","47279008623240","893448443667","46385560179573","36650394281582","4031009902973","129","11523025538"
"008D","TOPIX-17 小売","20251126","408.27","7.1","1.77","401.17","29535501987952","513384711489","29022117276463","20654197194372","7234309145609","143","10910435150"
"008E","TOPIX-17 銀行","20251126","316.5","9.89","3.23","306.61","62670366848250","1957819919717","60712546928534","92162304188604","19801111829304","68","23055591113"
"008F","TOPIX-17 金融（除く銀行）","20251126","316.25","6.84","2.21","309.41","32877274200112","710870405858","32166403794254","65754548400225","10396123266068","50","18190989291"
"0090","TOPIX-17 不動産","20251126","543.63","10.74","2.02","532.89","12853357933944","253990070510","12599367863434","25706715867887","2364363074005","50","6541014806"
"0099","東証インフラファンド指数","20251126","819.71","2.36","0.29","817.35","103117434015","296114060","102821319955","2062348680300","125797656287","5","150433025"
"0503","JPXプライム150指数","20251126","1450.03","28.46","2","1421.57","373022593343850","7320405953918","365702187389932","248681728895900","257252257802583","150","152350342623"
"1000","TOPIX レバレッジ（2倍）指数","20251126","128326","4840.63","3.92","123485.37","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20251126","1315.33","-26.3","-1.96","1341.63","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20251126","105.01","-4.28","-3.92","109.29","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20251126","59167.24","2209.94","3.88","56957.3","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20251126","2145.32","-42.44","-1.94","2187.76","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20251126","298.7","-12.06","-3.88","310.76","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20251126","6979.67","-40.72","-0.58","7020.39","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20251126","9544.28","109.44","1.16","9434.84","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20251126","3782.68","-44.39","-1.16","3827.07","0","0","0","0","0","-","0"
"4030","TOPIX Micro Cap","20251126","14725.42","187.27","1.29","14538.15","12035928831923","153061422577","11882867409346","1791060838084","8173573459986","672","10593695843"
"5000","東証プライム市場指数","20251126","1727.82","33.34","1.97","1694.48","638477705525275","12318338130202","626159367395073","39879931638056","369527861369540","1601","266811887049"
"5001","東証スタンダード市場指数","20251126","1490.91","12.69","0.86","1478.22","12660069973415","107791094406","12552278879009","812584722299","8491493002310","1558","13721963070"
"5002","東証グロース市場指数","20251126","895.88","20.94","2.39","874.94","3286406898383","76824921522","3209581976862","545914767173","3668344569643","602","5665528493"
"5003","東証プライム市場コンポジット指数","20251126","1727.37","33.32","1.97","1694.05","638614358633640","12319262073777","626295096559863","39838699852379","369703001171116","1603","266885964225"
"8000","旧東証株価指数","20251126","3463.31","62.68","1.84","3400.63","1136728749826932","20570946697160","1116157803129772","68149205625116","32822062966073","1668","491256951015"
"8100","TOPIX バリュー","20251126","4070.43","84.8","2.13","3985.63","323879143888088","6747263438542","317131880449546","27681978110093","79568863044165","1170","168616131311"
"812C","TOPIX 500 バリュー","20251126","3948.01","84.01","2.17","3864","300779276126407","6400649604262","294378626522145","78738030399583","76185021297672","382","153720611748"
"812D","TOPIX Small バリュー","20251126","5464.49","81.99","1.52","5382.5","23099867761681","346613834280","22753253927401","2931455299706","4227265285374","788","14895519564"
"8200","TOPIX グロース","20251126","3918.25","69.08","1.79","3849.17","313593240870972","5528772777354","308064468093619","30804837020724","80034060270879","1018","98839994859"
"822C","TOPIX 500 グロース","20251126","3943.57","70.61","1.82","3872.96","291479848106250","5219587703868","286260260402381","103361648264628","73912593510751","282","86829710978"
"822D","TOPIX Small グロース","20251126","3691.58","51.61","1.42","3639.97","22113392764723","309185073485","21804207691238","3004537060424","5990222076176","736","12010283881"
"8500","東証配当フォーカス100指数","20251126","3718.84","71.88","1.97","3646.96","320029518067165","6185517226649","313844000840516","320029518067165","86056239421370","100","138929050753"
"8501","東証REITオフィス指数","20251126","2024.95","9.45","0.47","2015.5","6320720609815","29498273610","6291222336205","31603603049075","3121419337116","20","4732044070"
"8502","東証REIT住宅指数","20251126","3188.84","20.69","0.65","3168.15","2012164239235","13058180240","1999106058995","20121642392350","631001603403","10","1500296155"
