"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251020","3248.45","78.01","2.46","3170.44","613973167871881","14744896754117","599228271117764","36720883245926","18900505830918","1672","269544230723"
"0002","大型","20251020","3219.35","89.83","2.87","3129.52","412617047747887","11513887878146","401103159869740","408531730443452","12816765083027","101","178675931779"
"0003","中型","20251020","3407.38","54","1.61","3353.38","155413238617566","2463021874514","152950216743052","39245767327668","4561077174001","396","63657585664"
"0004","小型","20251020","5402.52","90.31","1.7","5312.21","45942881506427","767987001456","45174894504972","3910032468632","850397757432","1175","27210713280"
"0028","TOPIX Core30","20251020","1732.84","53.12","3.16","1679.72","259668160348549","7959367506341","251708792842209","837639226930804","149851411965555","31","120371397674"
"0029","TOPIX Large70","20251020","3164.12","73.54","2.38","3090.58","152948887399337","3554520371806","149394367027531","218498410570482","48338545355092","70","58304534105"
"002A","TOPIX 100","20251020","2233.18","62.32","2.87","2170.86","412617047747887","11513887878146","401103159869740","408531730443452","184766832304672","101","178675931779"
"002B","TOPIX Mid400","20251020","3238.17","51.32","1.61","3186.85","155413238617566","2463021874514","152950216743052","39245767327668","47994192391565","396","63657585664"
"002C","TOPIX 500","20251020","2539.53","62.49","2.52","2477.04","568030286365453","13976909752661","554053376612792","114291808121822","223675432947459","497","242333517443"
"002D","TOPIX Small","20251020","3659.49","61.17","1.7","3598.32","45942881506427","767987001456","45174894504972","3910032468632","12554445287015","1175","27210713280"
"002E","TOPIX 1000","20251020","3074.98","74.21","2.47","3000.77","600312343611380","14487466576189","585824877035191","61069414406041","195225097217155","983","258735850495"
"002F","TOPIX Small500","20251020","1613.82","25.52","1.61","1588.3","32282057245927","510556823528","31771500422399","6642398610273","20003506850016","486","16402333052"
"0040","水産・農林業","20251020","662.73","1.41","0.21","661.32","478118113404","1014725891","477103387514","6830258762920","72144179910","7","283774267"
"0041","鉱業","20251020","788.02","15.25","1.97","772.77","1940516446193","37552670150","1902963776043","38810328923862","246252979781","5","801982438"
"0042","建設業","20251020","2318.35","35.2","1.54","2283.15","14263117888071","216542670639","14046575217432","19017490517428","615227896833","75","4935858550"
"0043","食料品","20251020","2417.02","23.47","0.98","2393.55","17340962118059","168380708471","17172581409588","24423890307125","717451813771","71","5827115271"
"0044","繊維製品","20251020","802.08","6.42","0.81","795.66","2117397790406","16951375185","2100446415222","10586988952032","263987682595","20","1576013673"
"0045","パルプ・紙","20251020","574.53","6.16","1.08","568.37","820041547740","8792460796","811249086943","10250519346747","142732615529","8","895847100"
"0046","化学","20251020","2543.26","28.56","1.14","2514.7","28358763473080","318379122300","28040384350780","23055905262667","11150575961582","123","11879838528"
"0047","医薬品","20251020","3603.01","60.52","1.71","3542.49","22339513872793","375257786148","21964256086645","67695496584220","6200230974168","33","6470047985"
"0048","石油・石炭製品","20251020","2084.02","41.85","2.05","2042.17","2854358828033","57326516282","2797032311751","40776554686186","136963894279","7","2884980717"
"0049","ゴム製品","20251020","5208.9","148.06","2.93","5060.84","3947291158128","112206494463","3835084663665","35884465073894","75779681012","11","802488348"
"004A","ガラス・土石製品","20251020","1572.28","23.48","1.52","1548.8","3858031100845","57625709380","3800405391466","15432124403382","245377929501","25","1082474561"
"004B","鉄鋼","20251020","723.04","4.95","0.69","718.09","4433024950649","30353202826","4402671747823","19274021524560","613112601065","23","4812662092"
"004C","非鉄金属","20251020","3011.28","65.08","2.21","2946.2","8487513339682","183417772983","8304095566699","42437566698411","281857637650","20","1680075066"
"004D","金属製品","20251020","1648.42","28.08","1.73","1620.34","2921198386717","49770982634","2871427404083","9737327955722","177211543000","30","1261679859"
"004E","機械","20251020","4308.16","107.25","2.55","4200.91","39042316174339","971935153599","38070381020740","33369501003709","906241882606","117","9311055839"
