"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251215","3431.47","7.64","0.22","3423.83","651344041942166","1451100906385","649892941035780","39096281028942","18981474659286","1666","267750480499"
"0002","大型","20251215","3381.8","3.84","0.11","3377.96","443513435008712","503705945504","443009729063209","443513435008712","13114702134701","100","174939102751"
"0003","中型","20251215","3646.01","12.3","0.34","3633.71","161719768577969","545216775784","161174551802184","40735458080093","4435530943421","397","65814767439"
"0004","小型","20251215","5763.94","50.28","0.88","5713.66","46110838355485","402178185098","45708660170387","3944468636055","799988760416","1169","26996610309"
"0028","TOPIX Core30","20251215","1779.62","3.01","0.17","1776.61","275247423758673","466854692696","274780569065977","887894915350559","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251215","3452.76","0.75","0.02","3452.01","168266011250039","36851252808","168229159997231","243863784420347","48733736268301","69","57775740999"
"002A","TOPIX 100","20251215","2345.86","2.66","0.11","2343.2","443513435008712","503705945504","443009729063209","443513435008712","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251215","3464.94","11.68","0.34","3453.26","161719768577969","545216775784","161174551802184","40735458080093","46673125083431","397","65814767439"
"002C","TOPIX 500","20251215","2680.68","4.65","0.17","2676.03","605233203586681","1048922721288","604184280865393","121777304544604","225776205917594","497","240753870190"
"002D","TOPIX Small","20251215","3904.3","34.05","0.88","3870.25","46110838355485","402178185098","45708660170387","3944468636055","11810255889190","1169","26996610309"
"002E","TOPIX 1000","20251215","3247.82","6.72","0.21","3241.1","639097569982266","1321792515622","637775777466644","64295530179302","196777390524565","994","257137435184"
"002F","TOPIX Small500","20251215","1723.11","13.88","0.81","1709.23","33864366395585","272869794334","33591496601251","6813755814001","19653023298111","497","16383564994"
"0040","水産・農林業","20251215","728.9","10.23","1.42","718.67","517001425853","7255095798","509746330056","7385734655047","70929098947","7","270681695"
"0041","鉱業","20251215","935.56","12.07","1.31","923.49","2318356932174","29906233522","2288450698652","46367138643480","247803758257","5","808110172"
"0042","建設業","20251215","2700.15","12.06","0.45","2688.09","16239562172141","72555286291","16167006885850","22245975578276","601431020982","73","4777797069"
"0043","食料品","20251215","2481.48","23.03","0.94","2458.45","18106731499245","168109923683","17938621575561","25148238193395","729673457134","72","5924020411"
"0044","繊維製品","20251215","877.7","10.53","1.21","867.17","2331750342308","27990780284","2303759562024","11658751711538","265664515430","20","1571146974"
"0045","パルプ・紙","20251215","604.13","4.45","0.74","599.68","889528057118","6544191268","882983865850","11119100713973","147241542162","8","919112646"
"0046","化学","20251215","2622.83","20.47","0.79","2602.36","29469063138702","229928407628","29239134731074","23958587917644","11235603142717","123","11932645966"
"0047","医薬品","20251215","3857.41","52.6","1.38","3804.81","24101059516331","328687412379","23772372103952","73033513685852","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251215","2471.07","31.98","1.31","2439.09","3191450364700","41300685015","3150149679684","45592148067136","129152507703","7","2721844384"
"0049","ゴム製品","20251215","5847.36","57.26","0.99","5790.1","4438110449614","43460404644","4394650044971","40346458632857","75899427854","11","805254822"
"004A","ガラス・土石製品","20251215","1775.54","-6.06","-0.34","1781.6","4364413613840","-14904773180","4379318387021","17457654455361","245808018082","25","1087143843"
"004B","鉄鋼","20251215","763.22","-17.49","-2.24","780.71","4954117477184","-113476774679","5067594251863","21539641205147","649103236397","23","5147400861"
"004C","非鉄金属","20251215","3463.01","-90.32","-2.54","3553.33","10544665118579","-274997558826","10819662677405","52723325592897","304493876162","20","1759068592"
"004D","金属製品","20251215","1646.14","3.82","0.23","1642.32","2887092551044","6712732076","2880379818968","9623641836813","175385282263","30","1260858797"
"004E","機械","20251215","4245.15","-64.38","-1.49","4309.53","39040521798423","-592082858363","39632604656785","33367967349079","919650177468","117","9444612066"
"004F","電気機器","20251215","6286.19","-104.14","-1.63","6390.33","118589939271129","-1964525117362","120554464388492","91930185481496","1886515258499","129","26845879200"
"0050","輸送用機器","20251215","5188.41","95.97","1.88","5092.44","45532742285536","842264204177","44690478081359","105890098338456","877584832591","43","18400816132"
"0051","精密機器","20251215","13094.52","-0.92","-0.01","13095.44","12733208278454","-893145377","12734101423831","47160030660942","97240731678","27","3103954228"
"0052","その他製品","20251215","7001.12","-100.36","-1.41","7101.48","16997902781824","-243671538824","17241574320649","41458299467865","242788308457","41","3444041643"
"0053","電気・ガス業","20251215","671.02","7.5","1.13","663.52","9022035271316","100796560381","8921238710935","39226240310069","1344528902693","23","4601154582"
"0054","陸運業","20251215","2369.64","49.27","2.12","2320.37","14667703018668","305017677824","14362685340843","39642440590993","618983469855","37","4874178678"
"0055","海運業","20251215","1758.41","6.93","0.4","1751.48","3334024658621","13156765134","3320867893487","55567077643676","189603980156","6","898142831"
"0056","空運業","20251215","234.95","0.68","0.29","234.27","1941151532052","5602545695","1935548986357","97057576602619","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251215","4439.65","22.97","0.52","4416.68","910795884317","4714065204","906081819113","9107958843173","20515017430","10","377398835"
"0058","情報・通信業","20251215","7509.5","-82.67","-1.09","7592.17","46204501441999","-508653869930","46713155311929","26104238102824","615280680912","177","68809121506"
"0059","卸売業","20251215","5153.79","9.14","0.18","5144.65","50477258654873","89570590128","50387688064745","39129657871994","9794198407426","129","11559745368"
"005A","小売業","20251215","2307.91","39.29","1.73","2268.62","29009755159737","493907461353","28515847698384","20286542069746","12569689357196","143","10923742494"
"005B","銀行業","20251215","524.21","10.32","2.01","513.89","66754484546524","1314496581146","65439987965378","98168359627241","127341818577715","68","23055591153"
"005C","証券、商品先物取引業","20251215","851.16","0.6","0.07","850.56","6608299070492","4669188295","6603629882197","36712772613843","7763841909022","18","4414305212"
"005D","保険業","20251215","3059.49","51.09","1.7","3008.4","20774694110929","346902769401","20427791341528","188860855553904","6790242139073","11","10649978264"
"005E","その他金融業","20251215","1275.9","17.56","1.4","1258.34","7676964800985","105654707221","7571310093763","36556975242783","6016921622539","21","3359449961"
"005F","不動産業","20251215","2668.04","32.83","1.25","2635.21","13184119179866","162217895634","13021901284232","26368238359731","494149780857","50","6561299476"
"0060","サービス業","20251215","3170.33","55.63","1.79","3114.7","23531037537588","412884378747","23118153158841","14987921998463","742226193735","157","10222773349"
"0070","東証グロース市場250指数","20251215","669.05","11.13","1.69","657.92","2725155777969","45330580766","2679825197203","1064513975769","4073168520134","256","4006612047"
"0075","REIT","20251215","1988.09","0.98","0.05","1987.11","16069416037805","7915872515","16061500165290","27705889720353","8082838886383","58","12945793170"
"0080","TOPIX-17 食品","20251215","427.07","4.02","0.95","423.05","18623732925098","175365019481","18448367905617","23574345474808","4360769599328","79","6194702106"
"0081","TOPIX-17 エネルギー資源","20251215","311.37","4.03","1.31","307.34","5509807296874","71206918537","5438600378336","45915060807280","1769545463559","12","3529954556"
"0082","TOPIX-17 建設・資材","20251215","486.17","1.33","0.27","484.84","23491068337025","64363245187","23426705091838","18352397138301","4831871417931","128","7125799709"
"0083","TOPIX-17 素材・化学","20251215","338.44","2.74","0.82","335.7","32690341538128","264463379180","32425878158948","21649232806707","9659061522329","151","14422905586"
"0084","TOPIX-17 医薬品","20251215","298.2","4.07","1.38","294.13","24101059516331","328687412379","23772372103952","73033513685852","8082154450818","33","6549988668"
"0085","TOPIX-17 自動車・輸送機","20251215","388.64","6.89","1.8","381.75","49970852735150","885724608821","49085128126330","92538616176204","12857929511860","54","19206070955"
"0086","TOPIX-17 鉄鋼・非鉄","20251215","505","-12.65","-2.44","517.65","15498782595763","-388474333505","15887256929268","36043680455264","3069087336578","43","6906469453"
"0087","TOPIX-17 機械","20251215","836.61","-12.69","-1.49","849.3","39040521798423","-592082858363","39632604656785","33367967349079","4666521098138","117","9444612066"
"0088","TOPIX-17 電機・精密","20251215","489.04","-7.32","-1.47","496.36","131323147549584","-1965418262739","133288565812323","84181504839477","26853320564547","156","29949833429"
"0089","TOPIX-17 情報通信・サービスその他","20251215","432.88","-1.69","-0.39","434.57","86733441761411","-339441030008","87072882791419","23128917803043","20036361789452","375","82475936499"
"008A","TOPIX-17 電力・ガス","20251215","111.12","1.24","1.13","109.88","9022035271316","100796560381","8921238710935","39226240310069","8119044800099","23","4601154582"
"008B","TOPIX-17 運輸・物流","20251215","226.92","3.57","1.6","223.35","20853675093658","328491053857","20525184039801","37915772897560","9189898883056","55","6818940964"
"008C","TOPIX-17 商社・卸売","20251215","1252.26","2.22","0.18","1250.04","50477258654873","89570590128","50387688064745","39129657871994","4030881055510","129","11559745368"
"008D","TOPIX-17 小売","20251215","400.93","6.83","1.73","394.1","29009755159737","493907461353","28515847698384","20286542069746","7235690796904","143","10923742494"
"008E","TOPIX-17 銀行","20251215","337.12","6.63","2.01","330.49","66754484546524","1314496581146","65439987965378","98168359627241","19801111921947","68","23055591153"
"008F","TOPIX-17 金融（除く銀行）","20251215","337.24","4.4","1.32","332.84","35059957982406","457226664917","34602731317489","70119915964811","10396254163171","50","18423733437"
"0090","TOPIX-17 不動産","20251215","558.07","6.87","1.25","551.2","13184119179866","162217895634","13021901284232","26368238359731","2362462791780","50","6561299476"
"0099","東証インフラファンド指数","20251215","792.02","-4.23","-0.53","796.25","99122974800","-530032155","99653006955","1982459496000","125152863607","5","149517415"
"0503","JPXプライム150指数","20251215","1466.21","-1.76","-0.12","1467.97","376685099487287","-452599201273","377137698688559","252808791602206","256910573865168","149","152295178685"
"1000","TOPIX レバレッジ（2倍）指数","20251215","134027.89","587.14","0.44","133440.75","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20251215","1284.79","-2.83","-0.22","1287.62","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20251215","100.08","-0.44","-0.44","100.52","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20251215","62116.77","24.84","0.04","62091.93","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20251215","2090.07","-0.42","-0.02","2090.49","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20251215","283.18","-0.11","-0.04","283.29","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20251215","7137.69","-3.57","-0.05","7141.26","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20251215","9109.22","9.1","0.1","9100.12","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20251215","3953.46","-3.96","-0.1","3957.42","0","0","0","0","0","-","0"
"4030","TOPIX Micro Cap","20251215","14874.98","157.07","1.07","14717.91","12246471959900","129308390764","12117163569136","1822391660699","8232935386059","672","10613045315"
"5000","東証プライム市場指数","20251215","1767.19","4.01","0.23","1763.18","652516111030519","1479508066859","651036602963660","40833298562611","369239002261449","1598","267142570131"
"5001","東証スタンダード市場指数","20251215","1520.97","10.65","0.71","1510.32","12845806998823","88946525899","12756860472923","824506225855","8445799814935","1558","13726409244"
"5002","東証グロース市場指数","20251215","875.78","12.38","1.43","863.4","3232488201995","45695833210","3186792368785","536958173089","3690969908117","602","5674282684"
"5003","東証プライム市場コンポジット指数","20251215","1766.73","4.01","0.23","1762.72","652653941039437","1479527596711","651174413442725","40790871314965","369414067393679","1600","267216647307"
"8000","旧東証株価指数","20251215","3539.17","7.88","0.22","3531.29","1160357675639028","2582314703885","1157775360935143","69649320266448","32786160553016","1666","491755953466"
"8100","TOPIX バリュー","20251215","4242.13","31.44","0.75","4210.69","337210116446067","2499073317476","334711043128591","28870729147780","79490844954937","1168","168653062381"
"812C","TOPIX 500 バリュー","20251215","4118.64","29.68","0.73","4088.96","313501331936172","2259308806758","311242023129414","82283814156476","76117697313169","381","153788557423"
"812D","TOPIX Small バリュー","20251215","5621.11","56.85","1.02","5564.26","23708784509894","239764510718","23469019999176","3012552034294","4217815083472","787","14864504958"
"8200","TOPIX グロース","20251215","3927.9","-13.1","-0.33","3941","314133925498840","-1047972411075","315181897909915","30918693454610","79975043143955","1016","99097418119"
"822C","TOPIX 500 グロース","20251215","3951","-16.4","-0.41","3967.4","291731871651904","-1210386085475","292942257737379","104189954161394","73837429053334","280","86965312768"
"822D","TOPIX Small グロース","20251215","3728.8","27.03","0.73","3701.77","22402053846936","162413674400","22239640172536","3043757316160","6007841123060","736","12132105351"
"8500","東証配当フォーカス100指数","20251215","3822.42","33.05","0.87","3789.37","328943455468186","2844192017141","326099263451045","328943455468186","86056246580203","100","139103579868"
"8501","東証REITオフィス指数","20251215","1965.91","1.14","0.06","1964.77","6145587440885","3586726865","6142000714020","30727937204425","3126070603683","20","4740441085"
"8502","東証REIT住宅指数","20251215","3108.68","-1.94","-0.06","3110.62","1957772526555","-1223567535","1958996094090","19577725265550","629776069971","10","1495407550"
"8503","東証REIT商業・物流等指数","20251215","2412.25","1.68","0.07","2410.57","7966056070365","5552713185","7960503357180","28450200251304","3302331314643","28","6709944535"
"8506","TOPIX Ex-Financials","20251215","2853.07","-1.66","-0.06","2854.73","549529599413236","-320622339678","549850221752914","35499328127470","192610028227523","1548","226271155909"
"8507","JPX日経インデックス400","20251215","30997.35","6.26","0.02","30991.09","457332571652285","92326218778","457240245433507","114619692143430","147539255718908","399","186796384321"
"8508","JPX日経中小型株指数","20251215","22796.67","203.32","0.9","22593.35","8044943168557","71752112277","7973191056280","4042685009325","3528999157326","199","4359093666"
"8509","JPX日経インデックス人的資本100","20251215","24862.5","34.25","0.14","24828.25","293099845082316","403848820720","292695996261596","290197866418135","117888310385098","101","89009251168"
"8801","東証グロース市場Core指数","20251215","785","10.34","1.33","774.66","5722291204","75366605","5646924599","28611456018","7289542935","20","0"
"8802","東証スタンダード市場TOP20","20251215","1397.47","7.93","0.57","1389.54","12908756798","73251469","12835505330","64543783992","9237225043","20","0"
"A128","TOPIX Core30 バリュー","20251215","19088.74","253.78","1.35","18834.96","125459648793327","1667970795995","123791677997332","696998048851816","65724428958883","18","71367819634"
"A129","TOPIX Large70 バリュー","20251215","16425.3","28.8","0.18","16396.5","91457888062334","160326246573","91297561815761","169366459374693","55681117770361","54","38273535850"
"A12B","TOPIX Mid400 バリュー","20251215","15331.34","68.42","0.45","15262.92","96583795080511","431011764189","96152783316322","31256891611816","62997614807139","309","44147201940"
"A228","TOPIX Core30 グロース","20251215","13902.84","-111.49","-0.8","14014.33","149787774965348","-1201116103299","150988891068647","651251195501513","107738944238322","23","45795542119"
"A229","TOPIX Large70 グロース","20251215","14160.58","-22.76","-0.16","14183.34","76808123188097","-123474993768","76931598181865","174563916336584","54240818830605","44","19502205149"
"A22B","TOPIX Mid400 グロース","20251215","13538.9","23.74","0.18","13515.16","65135973498459","114205011592","65021768486867","30580269248103","48110248598348","213","21667565500"
"A404","TOPIX高配当40指数","20251215","2562.08","21.33","0.84","2540.75","162271402315805","1351244786879","160920157528926","405678505789512","63335765003570","40","105656348686"
"A406","TOPIX銀行業高配当指数","20251215","1405.54","27.56","2","1377.98","46913039979701","919806425296","45993233554404","312753599864670","33377311507907","15","13275274091"
"A800","東証REIT Core指数","20251215","1176.14","0.83","0.07","1175.31","345143803520","243552490","344900251030","1150479345067","293454068807","30","0"
"A810","東証REIT物流フォーカス指数","20251215","961.03","-0.85","-0.09","961.88","113763230780","-100231430","113863462210","758421538533","118375817184","15","0"
"A821","東証REITオフィスフォーカス指数","20251215","1138.36","0.62","0.05","1137.74","110225697140","60072670","110165624470","734837980933","96828756809","15","0"
"A822","東証REIT住宅フォーカス指数","20251215","1004.61","-0.44","-0.04","1005.05","111884852870","-49485290","111934338160","745899019133","111371411725","15","0"
"A823","東証REITホテル＆リテールフォーカス指数","20251215","1084.39","2.61","0.24","1081.78","111133242900","267585250","110865657650","740888286000","102484197188","15","0"
