"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250819","3116.63","-4.33","-0.14","3120.96","591110938152878","-822099634186","591933037787063","35206130920362","18966352724491","1679","257730130867"
"0002","大型","20250819","3053","-7.01","-0.23","3060.01","391424076323125","-898238071750","392322314394876","391424076323125","12820945026875","100","169975610552"
"0003","中型","20250819","3352.43","-1.48","-0.04","3353.91","154668065088898","-68437913247","154736503002145","38959210349848","4613615055099","397","61495023027"
"0004","小型","20250819","5277.72","16.95","0.32","5260.77","45018796740854","144576350812","44874220390042","3808696847788","852997115259","1182","26259497289"
"0028","TOPIX Core30","20250819","1636.52","-8.68","-0.53","1645.2","245308713118806","-1302322007180","246611035125986","817695710396022","149896975191339","30","115754078794"
"0029","TOPIX Large70","20250819","3021.65","8.35","0.28","3013.3","146115363204319","404083935430","145711279268889","208736233149027","48356098117239","70","54221531758"
"002A","TOPIX 100","20250819","2117.79","-4.86","-0.23","2122.65","391424076323125","-898238071750","392322314394876","391424076323125","184827090488307","100","169975610552"
"002B","TOPIX Mid400","20250819","3185.94","-1.41","-0.04","3187.35","154668065088898","-68437913247","154736503002145","38959210349848","48547025215281","397","61495023027"
"002C","TOPIX 500","20250819","2432.88","-4.31","-0.18","2437.19","546092141412024","-966675984997","547058817397021","109877694449099","224463086455501","497","231470633578"
"002D","TOPIX Small","20250819","3574.96","11.48","0.32","3563.48","45018796740854","144576350812","44874220390042","3808696847788","12592819677502","1182","26259497289"
"002E","TOPIX 1000","20250819","2949.25","-4.46","-0.15","2953.71","577759462704865","-872189258398","578631651963264","58655783015722","195900165693701","985","247102891073"
"002F","TOPIX Small500","20250819","1579.28","4.71","0.3","1574.57","31667321292842","94486726599","31572834566243","6489205182959","20051684132558","488","15632257495"
"0040","水産・農林業","20250819","627.8","4.92","0.79","622.88","454710552461","3563521217","451147031245","6495865035163","72429180909","7","284274267"
"0041","鉱業","20250819","691.21","5.16","0.75","686.05","1702125577263","12695564173","1689430013090","34042511545261","246252979781","5","771914089"
"0042","建設業","20250819","2257.02","13.53","0.6","2243.49","13925099675289","83497232640","13841602442650","18322499572749","616968754875","76","4837735638"
"0043","食料品","20250819","2392.83","16.46","0.69","2376.37","17167413141549","118074677607","17049338463941","24179455128942","717451813771","71","5827115271"
"0044","繊維製品","20250819","820.18","-0.81","-0.1","820.99","2231964358316","-2200274853","2234164633169","10628401706267","272130273331","21","1586448332"
"0045","パルプ・紙","20250819","566.71","3.27","0.58","563.44","808874246485","4657415104","804216831381","10110928081061","142732615529","8","882847100"
"0046","化学","20250819","2485.27","5.7","0.23","2479.57","27648457380188","63465857837","27584991522351","22662669983761","11124909570489","122","11754137861"
"0047","医薬品","20250819","3626.94","82.09","2.32","3544.85","22488640581766","509016456989","21979624124777","68147395702320","6200441389339","33","6470404706"
"0048","石油・石炭製品","20250819","1979.3","2.24","0.11","1977.06","2730286361139","3094647287","2727191713852","39004090873418","137941815950","7","2846636737"
"0049","ゴム製品","20250819","5104.49","20.3","0.4","5084.19","3868162611428","15382927320","3852779684108","35165114649347","75779681012","11","802488348"
"004A","ガラス・土石製品","20250819","1500.39","-1.19","-0.08","1501.58","3680843563788","-2925003125","3683768566913","14723374255150","245326410030","25","1080976056"
"004B","鉄鋼","20250819","723.79","5.93","0.83","717.86","4437630246832","36346253503","4401283993328","19294044551443","613112601065","23","1908775557"
"004C","非鉄金属","20250819","2320.89","-37.51","-1.59","2358.4","6541638403243","-105718219343","6647356622586","32708192016214","281858677184","20","1624483874"
"004D","金属製品","20250819","1624.49","14.28","0.89","1610.21","2883951627344","25355015943","2858596611401","9613172091147","177529965840","30","1262878249"
"004E","機械","20250819","3948.55","-20.72","-0.52","3969.27","35827085801313","-187962973591","36015048774903","30621440855823","907347447091","117","8647439518"
"004F","電気機器","20250819","5291.73","9.65","0.18","5282.08","100908607140338","183850477233","100724756663105","77029471099495","1906913209529","131","27139651416"
"0050","輸送用機器","20250819","4661.99","27.55","0.59","4634.44","41171035048348","243269374623","40927765673726","95746593135694","883121211520","43","18297963755"
"0051","精密機器","20250819","11720.55","17.61","0.15","11702.94","11782326085123","17703221818","11764622863305","42079736018297","100527082379","28","3242982461"
"0052","その他製品","20250819","8076.47","-172.03","-2.09","8248.5","19479886125811","-414937563356","19894823689167","48699715314527","241193124856","40","3374948684"
"0053","電気・ガス業","20250819","604.49","5.61","0.94","598.88","7980419073990","74069348744","7906349725246","34697474234739","1320197325267","23","4455886279"
"0054","陸運業","20250819","2306.87","12.92","0.56","2293.95","14418147671072","80743259060","14337404412011","38967966678573","625009660253","37","4993257598"
"0055","海運業","20250819","1837.49","12.14","0.67","1825.35","3366476077394","22240512387","3344235565008","56107934623241","183210620549","6","876423471"
"0056","空運業","20250819","251.29","1.55","0.62","249.74","2076166159358","12812215208","2063353944150","103808307967875","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250819","4286.3","48.6","1.15","4237.7","893915933867","10135078491","883780855376","7449299448892","20855208963","12","345171696"
"0058","情報・通信業","20250819","7699.97","-86.1","-1.11","7786.07","49724328433248","-556022040862","50280350474110","28092840922739","645772783039","177","71899568944"
"0059","卸売業","20250819","4232.86","21.35","0.51","4211.51","41016928626606","206957493255","40809971133351","31551483558928","9690114498622","130","11393124381"
"005A","小売業","20250819","2194.1","2.37","0.11","2191.73","27890310338990","30179619960","27860130719031","19102952286980","12711498340284","146","8036638678"
"005B","銀行業","20250819","443.51","-8.96","-1.98","452.47","54597376724776","-1103232149560","55700608874336","80290259889376","123102587756300","68","22241400267"
"005C","証券、商品先物取引業","20250819","745.43","-8.94","-1.19","754.37","5660673529973","-67875812890","5728549342862","31448186277625","7593803958779","18","4150218719"
"005D","保険業","20250819","3078.57","-40.95","-1.31","3119.52","19444431413299","-258670289138","19703101702437","216049237925549","6316061531255","9","5794153410"
"005E","その他金融業","20250819","1154.71","4.18","0.36","1150.53","6863038254580","24825123891","6838213130689","32681134545619","5943513737525","21","3430512114"
"005F","不動産業","20250819","2355.61","42.26","1.83","2313.35","11544591303016","207116814593","11337474488423","23089182606033","490088907274","50","6284900721"
"0060","サービス業","20250819","3357.16","-14.47","-0.43","3371.63","25895396084684","-111607416352","26007003501036","15984812397953","771348340207","162","10515552048"
"0070","東証グロース市場250指数","20250819","800.62","0.41","0.05","800.21","3188070915450","1647876170","3186423039279","1130521601223","3982004911262","282","3894491079"
"0075","REIT","20250819","1926.01","19.81","1.04","1906.2","15531277327530","159766456350","15371510871180","27247854960579","8063967410980","57","12375572630"
"0080","TOPIX-17 食品","20250819","410.57","2.83","0.69","407.74","17622123694010","121638198824","17500485495186","22592466274372","4292113091007","78","6111389538"
"0081","TOPIX-17 エネルギー資源","20250819","241.64","0.86","0.36","240.78","4432411938402","15790211460","4416621726943","36936766153352","1834299046456","12","3618550826"
