"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250602","2777.29","-24.28","-0.87","2801.57","527153499079828","-4607618970324","531761118050152","31266518332137","18980857768534","1686","256842862793"
"0002","大型","20250602","2730.86","-33.59","-1.22","2764.45","350622268578127","-4312833724089","354935102302216","350622268578127","12839282088434","100","169915231456"
"0003","中型","20250602","2967.14","-5.36","-0.18","2972.5","136485086422217","-246423849388","136731510271605","34292735281964","4599887552975","398","60701120805"
"0004","小型","20250602","4658.32","-5.63","-0.12","4663.95","40046144079484","-48361396848","40094505476332","3370887548778","859668592481","1188","26226510531"
"0028","TOPIX Core30","20250602","1459.9","-20.99","-1.42","1480.89","219105286315671","-3149808681157","222255094996828","730350954385569","150082054880315","30","115834732306"
"0029","TOPIX Large70","20250602","2714.96","-24.01","-0.88","2738.97","131516982262456","-1163025042932","132680007305388","187881403232080","48441559193362","70","54080499150"
"002A","TOPIX 100","20250602","1894.32","-23.3","-1.22","1917.62","350622268578127","-4312833724089","354935102302216","350622268578127","185091438064002","100","169915231456"
"002B","TOPIX Mid400","20250602","2819.79","-5.09","-0.18","2824.88","136485086422217","-246423849388","136731510271605","34292735281964","48402576798198","398","60701120805"
"002C","TOPIX 500","20250602","2169.71","-20.31","-0.93","2190.02","487107355000344","-4559257573477","491666612573820","97812721887619","224503270384982","498","230616352261"
"002D","TOPIX Small","20250602","3155.4","-3.81","-0.12","3159.21","40046144079484","-48361396848","40094505476332","3370887548778","12691310877697","1188","26226510531"
"002E","TOPIX 1000","20250602","2628.54","-23.3","-0.88","2651.84","515130751054780","-4567569786108","519698320840888","52138739985302","195976202025158","988","246131355908"
"002F","TOPIX Small500","20250602","1392.02","-0.41","-0.03","1392.43","28023396054436","-8312212632","28031708267068","5719060419273","20131517724153","490","15515003646"
"0040","水産・農林業","20250602","568.68","-5.2","-0.91","573.88","411888406388","-3771574634","415659981022","5884120091261","72429180909","7","284274267"
"0041","鉱業","20250602","578.5","-0.41","-0.07","578.91","1301312982892","-923482637","1302236465529","26026259657836","224947461393","5","708957286"
"0042","建設業","20250602","1956.55","14.66","0.75","1941.89","12088900659038","90577427007","11998323232031","15906448235576","617868482169","76","4618125109"
"0043","食料品","20250602","2283.71","-10.58","-0.46","2294.29","16365856841179","-75829272077","16441686113256","23050502593210","716634380517","71","5809683452"
"0044","繊維製品","20250602","774.6","-3.83","-0.49","778.43","2114806159265","-10459725000","2125265884264","10070505520307","273020812163","21","1587553492"
"0045","パルプ・紙","20250602","502.7","-0.6","-0.12","503.3","720665936248","-868090659","721534026906","9008324203097","143359382066","8","865932100"
"0046","化学","20250602","2288.79","-22.76","-0.98","2311.55","25388404118874","-252498322308","25640902441182","20640978958434","11092522199399","123","11680962015"
"0047","医薬品","20250602","3453.36","-16.83","-0.48","3470.19","21752988993894","-105963896639","21858952890533","63979379393806","6299071100040","34","6534355079"
"0048","石油・石炭製品","20250602","1628.9","2.03","0.12","1626.87","2246933709876","2802082763","2244131627112","32099052998221","137941815950","7","2846636737"
"0049","ゴム製品","20250602","4462.59","-148.46","-3.22","4611.05","3306716205267","-110003286000","3416719491268","30061056411520","74098559339","11","774651905"
"004A","ガラス・土石製品","20250602","1319.1","-15.88","-1.19","1334.98","3217761163019","-38725043168","3256486206187","12871044652075","243935867625","25","1068899404"
"004B","鉄鋼","20250602","669.38","-8.17","-1.21","677.55","4105900002331","-50131381652","4156031383983","17851739140570","613387844011","23","1841719688"
"004C","非鉄金属","20250602","1677.22","-7.59","-0.45","1684.81","4724346012498","-21379518026","4745725530524","23621730062492","281677454840","20","1622851567"
"004D","金属製品","20250602","1444.35","-4.04","-0.28","1448.39","2573223665263","-7203737154","2580427402417","8577412217543","178158283595","30","1264678563"
"004E","機械","20250602","3387.51","-40.4","-1.18","3427.91","30790347852757","-367210844657","31157558697413","26316536626288","908937737615","117","8659717499"
"004F","電気機器","20250602","4787.39","-61.5","-1.27","4848.89","91214914136822","-1171864371127","92386778507949","69102207679411","1905316589407","132","26983177222"
"0050","輸送用機器","20250602","4321.55","-90.29","-2.05","4411.84","38140621651815","-796862982373","38937484634187","86683231026852","882567660826","44","18233946187"
"0051","精密機器","20250602","10580.03","-206.2","-1.91","10786.23","10669456843292","-207938969006","10877395812298","39516506827008","100845242137","27","3173232330"
"0052","その他製品","20250602","6841.04","-19.71","-0.29","6860.75","16397709191424","-47246297536","16444955488960","40994272978561","239696260580","40","3136838393"
"0053","電気・ガス業","20250602","482.64","-3.21","-0.66","485.85","6439611221590","-42823187721","6482434409311","27998309659088","1334234270212","23","4471503138"
