"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250724","2977.55","51.17","1.75","2926.38","563822977195217","9689586639056","554133390556161","33560891499715","18935823960121","1680","257053005811"
"0002","大型","20250724","2933.12","58.42","2.03","2874.7","376058825523493","7490406060151","368568419463342","376058825523493","12821099853424","100","169803587776"
"0003","中型","20250724","3164.97","37.91","1.21","3127.06","145029144091914","1737459255621","143291684836294","36531270552119","4582317785906","397","60921891996"
"0004","小型","20250724","4999.71","54.02","1.09","4945.69","42735007579809","461721323284","42273286256525","3612426676231","854749653174","1183","26327526039"
"0028","TOPIX Core30","20250724","1578.95","35.6","2.31","1543.35","236679397562692","5336985783830","231342411778862","788931325208973","149896336788919","30","115749087567"
"0029","TOPIX Large70","20250724","2882.24","44.53","1.57","2837.71","139379427960801","2153420276321","137226007684480","199113468515431","48358006238669","70","54054500209"
"002A","TOPIX 100","20250724","2034.63","40.53","2.03","1994.1","376058825523493","7490406060151","368568419463342","376058825523493","184829322472030","100","169803587776"
"002B","TOPIX Mid400","20250724","3007.8","36.03","1.21","2971.77","145029144091914","1737459255621","143291684836294","36531270552119","48217697931027","397","60921891996"
"002C","TOPIX 500","20250724","2325.94","41.19","1.8","2284.75","521087969615408","9227865315772","511860104299636","104846673966883","224032895788132","497","230725479772"
"002D","TOPIX Small","20250724","3386.64","36.59","1.09","3350.05","42735007579809","461721323284","42273286256525","3612426676231","12618692442542","1183","26327526039"
"002E","TOPIX 1000","20250724","2818.51","48.88","1.76","2769.63","551091403853591","9558093955124","541533309898467","55891623108883","195525780420370","986","246346194694"
"002F","TOPIX Small500","20250724","1499.04","16.49","1.11","1482.55","30003434238183","330228639352","29673205598831","6135671623350","20015034229826","489","15620714922"
"0040","水産・農林業","20250724","579.66","2.95","0.51","576.71","419844927926","2141054024","417703873902","5997784684651","72429180909","7","284274267"
"0041","鉱業","20250724","617.65","5.41","0.88","612.24","1389378370189","12154879077","1377223491112","27787567403780","224947461393","5","708957286"
"0042","建設業","20250724","2066.68","12.05","0.59","2054.63","12769685987394","74412532918","12695273454476","16802218404466","617885293466","76","4844868555"
"0043","食料品","20250724","2299.91","20.26","0.89","2279.65","16476443039155","145114322449","16331328716706","23206257801627","716395305100","71","5808186832"
"0044","繊維製品","20250724","806.53","11.52","1.45","795.01","2194298298787","31339631929","2162958666858","10449039518031","272067505496","21","1586053548"
"0045","パルプ・紙","20250724","543.61","6.54","1.22","537.07","779316635237","9381333981","769935301256","9741457940468","143359382066","8","885832100"
"0046","化学","20250724","2456.44","43.67","1.81","2412.77","27222180555485","483946194661","26738234360824","22131854110151","11081959665807","123","11666170713"
"0047","医薬品","20250724","3443.44","28.48","0.83","3414.96","21613577737078","178724700671","21434853036408","63569346285525","6276746425050","34","6516858850"
"0048","石油・石炭製品","20250724","1805.6","23.36","1.31","1782.24","2490673752174","32219115566","2458454636609","35581053602492","137941815950","7","2846636737"
"0049","ゴム製品","20250724","4804.56","153.01","3.29","4651.55","3554348719896","113189633710","3441159086186","32312261089960","73978718942","11","773310825"
"004A","ガラス・土石製品","20250724","1458.8","12.17","0.84","1446.63","3558538470268","29696130226","3528842340042","14234153881070","243935867625","25","1068899404"
"004B","鉄鋼","20250724","712.33","11.32","1.61","701.01","4369345612554","69440363347","4299905249207","18997154837192","613387830768","23","1915589926"
"004C","非鉄金属","20250724","1977.15","62.74","3.28","1914.41","5569179288773","176704281472","5392475007302","27845896443867","281677454840","20","1622851567"
"004D","金属製品","20250724","1554.1","12.87","0.84","1541.23","2768736854899","22936361366","2745800493534","9229122849665","178156982882","30","1264667016"
"004E","機械","20250724","3853.41","96.18","2.56","3757.23","34871932022060","870370500818","34001561521242","29805070104325","904963287832","117","8646840597"
"004F","電気機器","20250724","5251.96","103.59","2.01","5148.37","99927025789582","1970897936667","97956127852915","75702292264835","1902662579299","132","26926156943"
"0050","輸送用機器","20250724","4577.98","10.66","0.23","4567.32","40312404183704","93901410010","40218502773694","93749777171405","880571552354","43","18196146345"
"0051","精密機器","20250724","11405.38","382.38","3.47","11023","11460397327410","384222661518","11076174665892","42445916027445","100482390071","27","3247036845"
"0052","その他製品","20250724","7519.14","150.4","2.04","7368.74","17972026136252","359478584572","17612547551679","44930065340629","239017104106","40","3314615206"
"0053","電気・ガス業","20250724","533.77","5.82","1.1","527.95","7046784273768","76858396332","6969925877435","30638192494642","1320197272270","23","4455885913"
"0054","陸運業","20250724","2107.9","15.76","0.75","2092.14","13187294510436","98601847563","13088692662872","35641336514691","625612460279","37","4997395693"
"0055","海運業","20250724","1845.79","19.55","1.07","1826.24","3381676427461","35815578492","3345860848969","56361273791024","183210040702","6","876421371"
"0056","空運業","20250724","240.15","0.95","0.4","239.2","1984173212789","7916208008","1976257004781","99208660639444","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250724","4096.04","75","1.87","4021.04","906696184617","16602782556","890093402061","7555801538477","22135910461","12","352461644"
