"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251027","3325.05","55.6","1.7","3269.45","628444881267194","10507959623139","617936921644055","37608909710784","18900310832054","1671","269542150448"
"0002","大型","20251027","3281.28","57.39","1.78","3223.89","420553523352778","7355428082332","413198095270446","416389627081958","12816765083027","101","178675931779"
"0003","中型","20251027","3515.06","51.01","1.47","3464.05","160324820241151","2326733882104","157998086359048","40486065717462","4561077174001","396","63657585664"
"0004","小型","20251027","5594.22","97.12","1.77","5497.1","47566537673265","825797658702","46740740014562","4051664197041","850280507683","1174","27208633005"
"0028","TOPIX Core30","20251027","1764.9","34.18","1.97","1730.72","264472920880836","5121960256497","259350960624339","853138454454310","149851411965555","31","120371397674"
"0029","TOPIX Large70","20251027","3228.91","46.21","1.45","3182.7","156080602471942","2233467825835","153847134646107","222972289245631","48338545355092","70","58304534105"
"002A","TOPIX 100","20251027","2276.13","39.81","1.78","2236.32","420553523352778","7355428082332","413198095270446","416389627081958","184766832304672","101","178675931779"
"002B","TOPIX Mid400","20251027","3340.5","48.47","1.47","3292.03","160324820241151","2326733882104","157998086359048","40486065717462","47994192391565","396","63657585664"
"002C","TOPIX 500","20251027","2596.97","43.29","1.7","2553.68","580878343593929","9682161964436","571196181629493","116876930300589","223675432947459","497","242333517443"
"002D","TOPIX Small","20251027","3789.34","65.78","1.77","3723.56","47566537673265","825797658702","46740740014562","4051664197041","12552714325768","1174","27208633005"
"002E","TOPIX 1000","20251027","3146.13","52.34","1.69","3093.79","614203113141923","10218251709939","603984861431984","62482514053095","195225097217155","983","258735850495"
"002F","TOPIX Small500","20251027","1665.95","26.8","1.63","1639.15","33324769547994","536089745503","32788679802490","6856948466665","20003506850016","486","16402333052"
"0040","水産・農林業","20251027","679.21","6.62","0.98","672.59","490010116411","4774236106","485235880305","7000144520162","72144179910","7","283774267"
"0041","鉱業","20251027","842.15","13.91","1.68","828.24","2073808620310","34242365049","2039566255261","41476172406191","246252979781","5","801982438"
"0042","建設業","20251027","2434.08","38.12","1.59","2395.96","14975108572374","234487276698","14740621295676","19966811429832","615227896833","75","4935858550"
"0043","食料品","20251027","2414.73","14.53","0.61","2400.2","17324516090628","104224828784","17220291261845","24400726888209","717451813771","71","5827115271"
"0044","繊維製品","20251027","840.42","9.95","1.2","830.47","2218617344784","26290034786","2192327309999","11093086723922","263987682595","20","1576013673"
"0045","パルプ・紙","20251027","592.44","5.37","0.91","587.07","845599970814","7663156959","837936813856","10569999635178","142732615529","8","895847100"
"0046","化学","20251027","2591.99","8.13","0.31","2583.86","28902147235268","90614333875","28811532901393","23497680679080","11150575961582","123","11879838528"
"0047","医薬品","20251027","3604.99","20.21","0.56","3584.78","22351786256764","125312059971","22226474196793","67732685626557","6200230974168","33","6470047985"
"0048","石油・石炭製品","20251027","2176.22","37.09","1.73","2139.13","2980638366709","50798860408","2929839506302","42580548095848","136963894279","7","2884980717"
"0049","ゴム製品","20251027","5352.96","70.95","1.34","5282.01","4056452652413","53760552957","4002692099455","36876842294662","75779681012","11","802488348"
"004A","ガラス・土石製品","20251027","1651.98","25.91","1.59","1626.07","4053606568076","63578784613","3990027783463","16214426272304","245377929501","25","1082474561"
"004B","鉄鋼","20251027","747.93","10.92","1.48","737.01","4585639733547","66957104219","4518682629328","19937564058902","613112601065","23","4812662092"
"004C","非鉄金属","20251027","3201.52","144.49","4.73","3057.03","9023716944208","407256834533","8616460109675","45118584721042","281857637650","20","1680075066"
"004D","金属製品","20251027","1705.74","15.41","0.91","1690.33","3022764519031","27297686870","2995466832161","10075881730104","177211543000","30","1261679859"
"004E","機械","20251027","4467.33","79.34","1.81","4387.99","40484825328786","719064048506","39765761280280","34602414810928","906241882606","117","9311055839"
"004F","電気機器","20251027","6159.54","130.09","2.16","6029.45","116624111745091","2463230730133","114160881014959","89026039500070","1893388458534","131","27146943404"
"0050","輸送用機器","20251027","5054.78","116.22","2.35","4938.56","44639797457275","1026319914112","43613477543163","103813482458779","883121211520","43","18297963755"
"0051","精密機器","20251027","13246.69","432.42","3.37","12814.27","13117203535203","428195501899","12689008033304","46847155482867","99022480698","28","3188378916"
"0052","その他製品","20251027","7583.95","118.72","1.59","7465.23","18290927918574","286327253100","18004600665473","45727319796434","241179355439","40","3418272854"
"0053","電気・ガス業","20251027","609.6","2.08","0.34","607.52","8047890558665","27429167415","8020461391250","34990828515933","1320198797284","23","4455895893"
"0054","陸運業","20251027","2309.4","13.62","0.59","2295.78","14433973657092","85137164534","14348836492559","39010739613763","625009660253","37","4993257598"
"0055","海運業","20251027","1802.72","28.94","1.63","1773.78","3302812807475","53022457226","3249790350249","55046880124583","183213066596","6","876432921"
"0056","空運業","20251027","235.21","1.74","0.75","233.47","1943359455286","14408145192","1928951310094","97167972764307","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251027","4308.13","53.34","1.25","4254.79","858581587002","10629958266","847951628736","8585815870017","19929354656","10","355476464"
"0058","情報・通信業","20251027","8424.08","234.45","2.86","8189.63","52958003382760","1473842145757","51484161237004","30089774649296","628650522872","176","71873383548"
"0059","卸売業","20251027","4746.52","98.54","2.12","4647.98","45887451267417","952614256009","44934837011407","35571667649160","9667602499445","129","11383228456"
"005A","小売業","20251027","2232.34","12.83","0.58","2219.51","28332589165448","162795755007","28169793410441","19675409142672","12691879311372","144","11005884866"
"005B","銀行業","20251027","451.39","8.1","1.83","443.29","55464221584959","995101806970","54469119777989","81565031742586","122875556163061","68","22408667755"
"005C","証券、商品先物取引業","20251027","756.59","22.21","3.02","734.38","5745932868086","168692426910","5577240441176","31921849267144","7594538840669","18","4150303556"
"005D","保険業","20251027","2867.75","30.62","1.08","2837.13","18831411035216","201091998108","18630319037108","171194645774695","6566616088151","11","10430300679"
"005E","その他金融業","20251027","1156.64","7.98","0.69","1148.66","6874658393187","47463335776","6827195057411","32736468538987","5943625916228","21","3430579102"
"005F","不動産業","20251027","2403.29","5.19","0.22","2398.1","11757570553379","25357929889","11732212623490","23515141106758","489228804104","50","6469515040"
"0060","サービス業","20251027","3130.14","9.15","0.29","3120.99","23945145974955","69977512502","23875168462453","15059840235821","764987547692","159","10482550725"
"0070","東証グロース市場250指数","20251027","734.94","6.2","0.85","728.74","2879436013017","24306914006","2855129099011","1017468555836","3917893743199","283","4068173440"
"0075","REIT","20251027","1983.95","17.13","0.87","1966.82","16003476533025","138159980765","15865316552260","27592200919009","8066480512418","58","12922611285"
"0080","TOPIX-17 食品","20251027","415.1","2.54","0.62","412.56","17814526207040","108999064890","17705527142150","22839136162871","4291670807035","78","6110889538"
"0081","TOPIX-17 エネルギー資源","20251027","276.72","4.65","1.71","272.07","5054446987019","85041225457","4969405761562","42120391558491","1826526798019","12","3686963155"
"0082","TOPIX-17 建設・資材","20251027","448.93","6.63","1.5","442.3","22051479659481","325363748182","21726115911299","16962676661139","4912024970564","130","7280012970"
"0083","TOPIX-17 素材・化学","20251027","333.65","1.3","0.39","332.35","31966364550866","124567525619","31841797025248","21169777848256","9580870525229","151","14351699301"
"0084","TOPIX-17 医薬品","20251027","278.69","1.57","0.57","277.12","22351786256764","125312059971","22226474196793","67732685626557","8020383347364","33","6470047985"
"0085","TOPIX-17 自動車・輸送機","20251027","376.6","8.36","2.27","368.24","48696250109688","1080080467070","47616169642618","90178240943866","12930568497546","54","19100452104"
"0086","TOPIX-17 鉄鋼・非鉄","20251027","475.92","16.58","3.61","459.34","13609356677756","474213938752","13135142739004","31649666692455","2859563894079","43","6492737159"
"0087","TOPIX-17 機械","20251027","880.39","15.63","1.81","864.76","40484825328786","719064048506","39765761280280","34602414810928","4598484259351","117","9311055839"
"0088","TOPIX-17 電機・精密","20251027","480.72","10.72","2.28","470","129741315280294","2891426232032","126849889048263","81598311497040","26989172762484","159","30335322320"
"0089","TOPIX-17 情報通信・サービスその他","20251027","466.62","8.98","1.96","457.64","95194077276289","1830146911358","93363930364930","25385087273677","20400985017975","375","85774207127"
"008A","TOPIX-17 電力・ガス","20251027","100.95","0.34","0.34","100.61","8047890558665","27429167415","8020461391250","34990828515933","7972125521970","23","4455895893"
"008B","TOPIX-17 運輸・物流","20251027","223.57","1.78","0.8","221.79","20538727506855","163197725218","20375529781638","37343140921555","9186895084763","55","6894387603"
"008C","TOPIX-17 商社・卸売","20251027","1153.3","23.94","2.12","1129.36","45887451267417","952614256009","44934837011407","35571667649160","3978779492323","129","11383228456"
"008D","TOPIX-17 小売","20251027","387.8","2.23","0.58","385.57","28332589165448","162795755007","28169793410441","19675409142672","7306028949406","144","11005884866"
"008E","TOPIX-17 銀行","20251027","290.29","5.21","1.83","285.08","55464221584959","995101806970","54469119777989","81565031742586","19106627086305","68","22408667755"
"008F","TOPIX-17 金融（除く銀行）","20251027","310.74","4.12","1.34","306.62","31452002296489","417247760794","31034754535695","62904004592979","10121523844202","50","18011183337"
"0090","TOPIX-17 不動産","20251027","502.69","1.09","0.22","501.6","11757570553379","25357929889","11732212623490","23515141106758","2338936272234","50","6469515040"
"0099","東証インフラファンド指数","20251027","732.98","-10.35","-1.39","743.33","92207236355","-1302207365","93509443720","1844144727100","125797656287","5","150433025"
"0503","JPXプライム150指数","20251027","1455","24.43","1.71","1430.57","374745519042173","6291709967034","368453809075139","248175840425280","257557820191463","151","155642423330"
"1000","TOPIX レバレッジ（2倍）指数","20251027","126331.54","4154.04","3.4","122177.5","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20251027","1330.59","-23.01","-1.7","1353.6","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20251027","107.71","-3.79","-3.4","111.5","0","0","0","0","0","-","0"
