"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250910","3140.97","18.85","0.6","3122.12","594240236863094","3566542580200","590673694282894","35455861388013","18918984318593","1676","258864879317"
"0002","大型","20250910","3059.31","21.1","0.69","3038.21","392204628441851","2705581635130","389499046806721","392204628441851","12820015245742","100","171069600056"
"0003","中型","20250910","3411.38","15.47","0.46","3395.91","155966641572384","706930481294","155259711091090","39385515548582","4571955527901","396","61397798498"
"0004","小型","20250910","5404.11","18.07","0.34","5386.04","46068966848859","154030463776","45914936385083","3904149732954","852479930112","1180","26397480762"
"0028","TOPIX Core30","20250910","1630.18","14.24","0.88","1615.94","244359780595273","2134205908785","242225574686488","814532601984243","149897564917866","30","115761855880"
"0029","TOPIX Large70","20250910","3058.03","11.82","0.39","3046.21","147844847846578","571375726345","147273472120233","211206925495111","48346426756718","70","55307744176"
"002A","TOPIX 100","20250910","2122.16","14.64","0.69","2107.52","392204628441851","2705581635130","389499046806721","392204628441851","184813686738325","100","171069600056"
"002B","TOPIX Mid400","20250910","3241.97","14.7","0.46","3227.27","155966641572384","706930481294","155259711091090","39385515548582","48108660485416","396","61397798498"
"002C","TOPIX 500","20250910","2448.65","15.24","0.63","2433.41","548171270014235","3412512116424","544758757897811","110518401212547","223866547025919","496","232467398554"
"002D","TOPIX Small","20250910","3660.57","12.24","0.34","3648.33","46068966848859","154030463776","45914936385083","3904149732954","12585184459071","1180","26397480762"
"002E","TOPIX 1000","20250910","2971.23","17.95","0.61","2953.28","580557359469533","3506976499349","577050382970184","59059751726300","195393185156575","983","248236597778"
"002F","TOPIX Small500","20250910","1617.44","4.71","0.29","1612.73","32386089455299","94464382925","32291625072373","6650121038049","20023010788420","487","15769199223"
"0040","水産・農林業","20250910","662.68","1.6","0.24","661.08","478081737881","1149430302","476932307579","6829739112586","72144179910","7","283774267"
"0041","鉱業","20250910","762.67","10.1","1.34","752.57","1878092403526","24859792269","1853232611257","37561848070518","246252979781","5","771914089"
"0042","建設業","20250910","2335.76","3.06","0.13","2332.7","14411066970908","18897388706","14392169582202","18961930224879","616975366912","76","4837764006"
"0043","食料品","20250910","2413.72","-3.06","-0.13","2416.78","17317293895351","-21930660128","17339224555479","24390554782184","717451813771","71","5827115271"
"0044","繊維製品","20250910","828.72","-7.26","-0.87","835.98","2255191491184","-19752428569","2274943919753","10739007100875","272130273331","21","1586448332"
"0045","パルプ・紙","20250910","601.12","-1.25","-0.21","602.37","857992955612","-1787247187","859780202798","10724911945144","142732615529","8","882847100"
"0046","化学","20250910","2495.37","-6.35","-0.25","2501.72","27760813921624","-70605875881","27831419797505","22754765509528","11124918221691","122","11754140695"
"0047","医薬品","20250910","3588.91","-45.35","-1.25","3634.26","22252864443607","-281199470347","22534063913954","67432922556384","6200459739416","33","6470432610"
"0048","石油・石炭製品","20250910","2013.52","-4.69","-0.23","2018.21","2777487897949","-6471608479","2783959506428","39678398542122","137941815950","7","2846636737"
"0049","ゴム製品","20250910","5378.06","-16.06","-0.3","5394.12","4075476565672","-12170868962","4087647434634","37049786960656","75779681012","11","802488348"
"004A","ガラス・土石製品","20250910","1566.05","-2.79","-0.18","1568.84","3842362494485","-6833140292","3849195634777","15369449977942","245353024668","25","1081725308"
"004B","鉄鋼","20250910","775.72","-6.23","-0.8","781.95","4756032440509","-38204598510","4794237039019","20678401915255","613112601065","23","1908775557"
"004C","非鉄金属","20250910","2582.32","73.46","2.93","2508.86","7278477071163","207056303375","7071420767787","36392385355814","281857637650","20","1624481235"
"004D","金属製品","20250910","1631.8","-8.57","-0.52","1640.37","2896935022853","-15208839097","2912143861951","9656450076178","177530166170","30","1262879159"
"004E","機械","20250910","3850.63","-13.85","-0.36","3864.48","34935778365172","-125637396875","35061415762048","29859639628353","907273405190","117","8645927729"
"004F","電気機器","20250910","5308.52","81.11","1.55","5227.41","101228900845716","1546614331157","99682286514560","77273970111234","1906913996391","131","27139668339"
"0050","輸送用機器","20250910","4683.95","-56.46","-1.19","4740.41","41364971675393","-498556110803","41863527786196","96197608547426","883121211520","43","18297963755"
"0051","精密機器","20250910","11945.47","2.52","0.02","11942.95","12007620524226","2532824443","12005087699783","42884359015093","100520279786","28","3242545276"
"0052","その他製品","20250910","7879.75","34.86","0.44","7844.89","19005411282454","84077266857","18921334015598","47513528206135","241193124856","40","3382292534"
"0053","電気・ガス業","20250910","620.23","10.05","1.65","610.18","8188288501656","132709690883","8055578810773","35601254355027","1320198797284","23","4455895893"
"0054","陸運業","20250910","2369.83","-3.59","-0.15","2373.42","14811691835259","-22438402296","14834130237555","40031599554754","625009660253","37","4993257598"
"0055","海運業","20250910","1911.31","19.74","1.04","1891.57","3501774177478","36174459428","3465599718050","58362902957973","183213066596","6","876432921"
"0056","空運業","20250910","249.27","1.67","0.67","247.6","2059463010790","13784950460","2045678060330","102973150539507","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250910","4354.53","-1.07","-0.02","4355.6","899544515057","-222186801","899766701858","7496204292142","20657680642","12","342397996"
"0058","情報・通信業","20250910","7534.63","165.48","2.25","7369.15","47168894376401","1035945502168","46132948874233","27108559986437","626028281731","174","71473705617"
"0059","卸売業","20250910","4480.9","-2.88","-0.06","4483.78","43375578185216","-27872309312","43403450494529","33624479213346","9680103190524","129","11385698023"
"005A","小売業","20250910","2160.23","7.05","0.33","2153.18","27449554009253","89579972434","27359974036819","18801064389899","12706751815343","146","9575435579"
"005B","銀行業","20250910","455.06","10.45","2.35","444.61","56019367502391","1286373546772","54732993955618","82381422797634","123102589072204","68","22241400337"
"005C","証券、商品先物取引業","20250910","759.76","10.1","1.35","749.66","5769530656396","76705106945","5692825549451","32052948091091","7593923488296","18","4150231702"
"005D","保険業","20250910","3100.81","16.96","0.55","3083.85","19641874657276","107439878705","19534434778571","196418746572758","6334433325755","10","5818250017"
"005E","その他金融業","20250910","1155.82","11.66","1.02","1144.16","6869673221818","69311930151","6800361291667","32712729627704","5943542821451","21","3430530799"
"005F","不動産業","20250910","2414.19","1.19","0.05","2413","11834849415934","5831625374","11829017790560","23669698831867","490220454962","50","6292726438"
"0060","サービス業","20250910","3276.32","-3.06","-0.09","3279.38","25269300792884","-23610276690","25292911069574","15598333822768","771270208353","162","10509875430"
"0070","東証グロース市場250指数","20250910","772.16","0.83","0.11","771.33","2985871214712","3213814621","2982657400091","1055078167743","3866882595686","283","3922391043"
"0075","REIT","20250910","1907.35","1.35","0.07","1906","15372064459255","10888024950","15361176434305","26968534139044","8059365547755","57","12909273865"
"0080","TOPIX-17 食品","20250910","414.65","-0.48","-0.12","415.13","17795375633232","-20781229826","17816156863058","22814584145169","4291670807035","78","6110889538"
"0081","TOPIX-17 エネルギー資源","20250910","253.81","1.01","0.4","252.8","4655580301474","18388183789","4637192117685","38796502512287","1834299046456","12","3618550826"
"0082","TOPIX-17 建設・資材","20250910","429.66","-0.06","-0.01","429.72","21150364488246","-3144590683","21153509078930","16145316403242","4922610323309","131","7182368474"
"0083","TOPIX-17 素材・化学","20250910","322.24","-0.96","-0.3","323.2","30873998368419","-92145551637","30966143920057","20446356535377","9581176059579","151","14223436127"
"0084","TOPIX-17 医薬品","20250910","277.44","-3.51","-1.25","280.95","22252864443607","-281199470347","22534063913954","67432922556384","8020679269402","33","6470432610"
"0085","TOPIX-17 自動車・輸送機","20250910","351.42","-3.95","-1.11","355.37","45440448241066","-510726979764","45951175220830","84148978224195","12930568497546","54","19100452104"
"0086","TOPIX-17 鉄鋼・非鉄","20250910","420.85","5.9","1.42","414.95","12034509511671","168851704865","11865657806806","27987231422492","2859563894079","43","3533256792"
"0087","TOPIX-17 機械","20250910","758.86","-2.73","-0.36","761.59","34935778365172","-125637396875","35061415762048","29859639628353","4603718447330","117","8645927729"
"0088","TOPIX-17 電機・精密","20250910","416.26","5.7","1.39","410.56","113236521369942","1549147155600","111687374214343","71217937968517","27203604562345","159","30382213615"
"0089","TOPIX-17 情報通信・サービスその他","20250910","448.22","5.37","1.21","442.85","91443606451739","1096412492334","90347193959405","24320108098867","20401311846827","376","85365873581"
"008A","TOPIX-17 電力・ガス","20250910","102.71","1.66","1.64","101.05","8188288501656","132709690883","8055578810773","35601254355027","7972125521970","23","4455895893"
"008B","TOPIX-17 運輸・物流","20250910","231.21","0.3","0.13","230.91","21272473538585","27298820792","21245174717793","37320129015061","9200678894652","57","6881309136"
"008C","TOPIX-17 商社・卸売","20250910","1088.77","-0.69","-0.06","1089.46","43375578185216","-27872309312","43403450494529","33624479213346","3983924252185","129","11385698023"
