"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250807","2987.92","21.35","0.72","2966.57","566717503734560","4049064602867","562668439131693","33733184746105","18966946717908","1680","257733001989"
"0002","大型","20250807","2899.76","19.82","0.69","2879.94","371776906071713","2542055703871","369234850367842","371776906071713","12820943168936","100","169975609232"
"0003","中型","20250807","3264.44","28.36","0.88","3236.08","150608862700072","1308592647039","149300270053033","37936741234275","4613614685891","397","61495013857"
"0004","小型","20250807","5195.05","23.26","0.45","5171.79","44331734962775","198416251956","44133318710818","3747399405137","853346452238","1183","26262378900"
"0028","TOPIX Core30","20250807","1541.92","11.56","0.76","1530.36","231129399173781","1732423160506","229396976013275","770431330579271","149896975191339","30","115754078794"
"0029","TOPIX Large70","20250807","2908.58","16.74","0.58","2891.84","140647506897932","809632543365","139837874354567","200925009854188","48356079375022","70","54221530438"
"002A","TOPIX 100","20250807","2011.49","13.76","0.69","1997.73","371776906071713","2542055703871","369234850367842","371776906071713","184827063704208","100","169975609232"
"002B","TOPIX Mid400","20250807","3102.33","26.96","0.88","3075.37","150608862700072","1308592647039","149300270053033","37936741234275","48547021330263","397","61495013857"
"002C","TOPIX 500","20250807","2327.27","17.16","0.74","2310.11","522385768771785","3850648350910","518535120420875","105107800557703","224463058104049","497","231470623088"
"002D","TOPIX Small","20250807","3518.96","15.75","0.45","3503.21","44331734962775","198416251956","44133318710818","3747399405137","12597976948850","1183","26262378900"
"002E","TOPIX 1000","20250807","2825.9","20.41","0.73","2805.49","553594438307540","3997829729117","549596608578423","56202481046451","195900142750894","985","247102882195"
"002F","TOPIX Small500","20250807","1556.41","7.34","0.47","1549.07","31208669535755","147181378207","31061488157548","6395219167163","20051684973697","488","15632259107"
"0040","水産・農林業","20250807","620.07","2.36","0.38","617.71","449112961701","1709752973","447403208727","6415899452864","72429180909","7","284274267"
"0041","鉱業","20250807","647.52","5.53","0.86","641.99","1594540748428","13628683196","1580912065232","31890814968557","246252979781","5","771914089"
"0042","建設業","20250807","2199.44","0.96","0.04","2198.48","13569822741203","5888695959","13563934045244","17855029922635","616968207393","76","4837726468"
"0043","食料品","20250807","2356.59","16.42","0.7","2340.17","16907393920764","117820389954","16789573530811","23813230874316","717451813771","71","5827115271"
"0044","繊維製品","20250807","836.77","0.04","0","836.73","2277100942803","96232292","2277004710511","10843337822871","272130273331","21","1586448332"
