"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250618","2808.35","21.4","0.77","2786.95","533007257646076","4060903898501","528946353747575","31651262330527","18979403947024","1684","256828098772"
"0002","大型","20250618","2754.65","22.38","0.82","2732.27","353677813689102","2873426683451","350804387005651","353677813689102","12839282799106","100","169915238487"
"0003","中型","20250618","3016.93","22.85","0.76","2994.08","138775355567163","1050951628640","137724403938523","34868179790744","4599887552975","398","60701120805"
"0004","小型","20250618","4722.17","15.9","0.34","4706.27","40554088389811","136525586411","40417562803401","3419400370136","858801566168","1186","26211739480"
"0028","TOPIX Core30","20250618","1465.94","13.05","0.9","1452.89","220011515530962","1959120838852","218052394692109","733371718436539","150082049694065","30","115834730468"
"0029","TOPIX Large70","20250618","2759.33","18.87","0.69","2740.46","133666298158140","914305844598","132751992313542","190951854511629","48441569096509","70","54080508018"
"002A","TOPIX 100","20250618","1910.83","15.53","0.82","1895.3","353677813689102","2873426683451","350804387005651","353677813689102","185091448309068","100","169915238487"
"002B","TOPIX Mid400","20250618","2867.11","21.72","0.76","2845.39","138775355567163","1050951628640","137724403938523","34868179790744","48402576798198","398","60701120805"
"002C","TOPIX 500","20250618","2193.52","17.48","0.8","2176.04","492453169256264","3924378312090","488528790944174","98886178565515","224503279319721","498","230616359292"
"002D","TOPIX Small","20250618","3198.65","10.77","0.34","3187.88","40554088389811","136525586411","40417562803401","3419400370136","12678510944594","1186","26211739480"
"002E","TOPIX 1000","20250618","2657.89","20.54","0.78","2637.35","520882838619537","4025452106534","516857386513003","52720935082949","195976210582360","988","246131366308"
"002F","TOPIX Small500","20250618","1412.2","5.02","0.36","1407.18","28429669363273","101073794444","28328595568829","5801973339443","20131519961604","490","15515007016"
"0040","水産・農林業","20250618","576.36","4.85","0.85","571.51","417454477693","3512621453","413941856239","5963635395608","72429180909","7","284274267"
"0041","鉱業","20250618","636.74","12.03","1.93","624.71","1432338290539","27060012496","1405278278043","28646765810780","224947461393","5","708957286"
"0042","建設業","20250618","1968.64","25.79","1.33","1942.85","12163619544129","159334505460","12004285038669","16004762558065","617869877640","76","4618133977"
"0043","食料品","20250618","2282.95","14.6","0.64","2268.35","16360403567944","104596069471","16255807498473","23042821926682","716634438189","71","5809686462"
"0044","繊維製品","20250618","771.93","4.05","0.53","767.88","2107533073761","11071617671","2096461456089","10035871779814","273020828908","21","1587553548"
"0045","パルプ・紙","20250618","514.61","12.46","2.48","502.15","737742714103","17862597717","719880116386","9221783926287","143359382066","8","865932100"
"0046","化学","20250618","2294.22","14.79","0.65","2279.43","25448645877142","164021174395","25284624702747","20689955997676","11092522199399","123","11680962015"
"0047","医薬品","20250618","3373.5","-8.86","-0.26","3382.36","21249946497752","-55758615890","21305705113641","62499842640446","6299071100040","34","6534355079"
"0048","石油・石炭製品","20250618","1721.8","16.47","0.97","1705.33","2375078847909","22708935581","2352369912328","33929697827272","137941815950","7","2846636737"
"0049","ゴム製品","20250618","4473.82","27.88","0.63","4445.94","3315037959632","20659995463","3294377964170","30136708723930","74098559339","11","774651905"
"004A","ガラス・土石製品","20250618","1351.53","11.76","0.88","1339.77","3296875480931","28690072426","3268185408505","13187501923725","243935867625","25","1068899404"
"004B","鉄鋼","20250618","651.73","-6.4","-0.97","658.13","3997650313095","-39236579561","4036886892656","17381088317806","613387830768","23","1841719334"
"004C","非鉄金属","20250618","1682.29","-2.82","-0.17","1685.11","4738633200220","-7938613060","4746571813280","23693166001099","281677454840","20","1622851567"
"004D","金属製品","20250618","1466.96","5.67","0.39","1461.29","2613508788257","10097091873","2603411696384","8711695960857","178158283595","30","1264678563"
"004E","機械","20250618","3514.58","-10.89","-0.31","3525.47","31945386853309","-98978111496","32044364964805","27303749447272","908937843408","117","8659719631"
"004F","電気機器","20250618","4948.13","38.59","0.79","4909.54","94277626158085","735414948119","93542211209966","71422444059155","1905316418376","132","26983173094"
"0050","輸送用機器","20250618","4191.82","44.7","1.08","4147.12","36995679016066","394500796119","36601178219947","84081088672877","882567660826","44","18233946187"
"0051","精密機器","20250618","10868.57","202.43","1.9","10666.14","10960431664867","204132396593","10756299268274","40594191351359","100845242137","27","3173232330"
"0052","その他製品","20250618","7400.46","324.32","4.58","7076.14","17738624916409","777387929109","16961236987300","44346562291023","239696260580","40","3136838393"
"0053","電気・ガス業","20250618","493.83","8.23","1.69","485.6","6588840889309","109752535256","6479088354053","28647134301342","1334234270212","23","4471503138"
"0054","陸運業","20250618","2039.44","5.31","0.26","2034.13","12758988658566","33200214335","12725788444231","34483753131260","625612460279","37","4997395693"
"0055","海運業","20250618","1774.18","-14.71","-0.82","1788.89","3333458098775","-27650100868","3361108199643","55557634979591","187887599076","6","892558311"
"0056","空運業","20250618","226.71","1.48","0.66","225.23","1873076367548","12238775091","1860837592457","93653818377413","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250618","3967.99","1.11","0.03","3966.88","884859333150","247389286","884611943864","6806610255002","22299923558","13","354066344"
"0058","情報・通信業","20250618","6651.97","32.68","0.49","6619.29","42974637237293","211097549059","42763539688235","24417407521189","646043845708","176","71924395933"
"0059","卸売業","20250618","3820.6","35.33","0.93","3785.27","37006275850892","342228444691","36664047406201","28466366039148","9685977221297","130","11392006855"
"005A","小売業","20250618","2040.22","18.97","0.94","2021.25","25783002716759","239706130037","25543296586722","17539457630448","12637387775377","147","8004694675"
"005B","銀行業","20250618","383.22","0.24","0.06","382.98","47197822393284","29125978243","47168696415041","69408562343065","123161021001002","68","22261754805"
"005C","証券、商品先物取引業","20250618","621.02","13.48","2.22","607.54","4716729717351","102370427026","4614359290324","26204053985281","7595152036485","18","4150635672"
"005D","保険業","20250618","2794.74","25.74","0.93","2769","17827790169631","164154380797","17663635788834","198086557440342","6379057721161","9","5835400151"
"005E","その他金融業","20250618","1000.27","3.61","0.36","996.66","5945105114254","21465869128","5923639245126","28310024353593","5943510962161","21","3430503711"
"005F","不動産業","20250618","2089.78","25.25","1.22","2064.53","10340275317597","124940121532","10215335196064","20680550635193","494802218439","50","6263672508"
"0060","サービス業","20250618","3051.82","28.3","0.94","3023.52","23604178539823","218887340948","23385291198875","14481091128726","773445852974","163","10484088477"
"0070","東証グロース市場250指数","20250618","761.89","0.69","0.09","761.2","3001824178998","3598961142","2998225217856","1064476659219","3939966633225","282","3771349304"
"0075","REIT","20250618","1784.93","-6.69","-0.37","1791.62","14296109420541","-53549771573","14349659192114","25080893720247","8009318904275","57","12036772175"
"0080","TOPIX-17 食品","20250618","391.33","2.52","0.65","388.81","16777858045637","108108690925","16669749354712","21510074417483","4287346323843","78","6093960729"
"0081","TOPIX-17 エネルギー資源","20250618","214.59","2.8","1.32","211.79","3807417138448","49768948076","3757648190372","31728476153734","1774234403063","12","3555594023"
"0082","TOPIX-17 建設・資材","20250618","367.02","4.03","1.11","362.99","18074003813318","198121669759","17875882143559","13796949475815","4924567993283","131","6951711944"
"0083","TOPIX-17 素材・化学","20250618","295.98","2.02","0.69","293.96","28293921665006","192955389783","28100966275222","18614422148030","9559557670544","152","14134447663"
"0084","TOPIX-17 医薬品","20250618","260.79","-0.69","-0.26","261.48","21249946497752","-55758615890","21305705113641","62499842640446","8148239180945","34","6534355079"
"0085","TOPIX-17 自動車・輸送機","20250618","312.51","3.22","1.04","309.29","40310716975698","415160791582","39895556184117","73292212683088","12899216148989","55","19008598092"
"0086","TOPIX-17 鉄鋼・非鉄","20250618","305.56","-1.65","-0.54","307.21","8736283513315","-47175192621","8783458705936","20316938403059","2859059965966","43","3464570901"
"0087","TOPIX-17 機械","20250618","692.63","-2.15","-0.31","694.78","31945386853309","-98978111496","32044364964805","27303749447272","4612164197954","117","8659719631"
"0088","TOPIX-17 電機・精密","20250618","387.02","3.46","0.9","383.56","105238057822952","939547344712","104298510478240","66187457750284","27192054404155","159","30156405424"
"0089","TOPIX-17 情報通信・サービスその他","20250618","406.83","5.82","1.45","401.01","84317440693526","1207372819116","83110067874410","22247345829426","20725253002665","379","85545322803"
"008A","TOPIX-17 電力・ガス","20250618","81.78","1.36","1.69","80.42","6588840889309","109752535256","6479088354053","28647134301342","8056879842435","23","4471503138"
"008B","TOPIX-17 運輸・物流","20250618","203.14","0.19","0.09","202.95","18850382458040","18036277845","18832346180195","32500659410414","9279380390863","58","6913240968"
"008C","TOPIX-17 商社・卸売","20250618","928.33","8.59","0.93","919.74","37006275850892","342228444691","36664047406201","28466366039148","3986341756751","130","11392006855"
"008D","TOPIX-17 小売","20250618","354.42","3.29","0.94","351.13","25783002716759","239706130037","25543296586722","17539457630448","7274661117290","147","8004694675"
"008E","TOPIX-17 銀行","20250618","246.45","0.15","0.06","246.3","47197822393284","29125978243","47168696415041","69408562343065","19151015656132","68","22261754805"
"008F","TOPIX-17 金融（除く銀行）","20250618","286.35","2.9","1.02","283.45","28489625001236","287990676952","28201634324284","59353385419241","9949333540839","48","13416539535"
"0090","TOPIX-17 不動産","20250618","437.11","5.28","1.22","431.83","10340275317597","124940121532","10215335196064","20680550635193","2365582006986","50","6263672508"
"0099","東証インフラファンド指数","20250618","650.4","6.02","0.93","644.38","83800003610","775250395","83024753215","1676000072200","128843862039","5","152286720"
"0503","JPXプライム150指数","20250618","1236.85","11.61","0.95","1225.24","317671077915251","2980923194195","314690154721056","214642620213007","256839104756290","148","143037602201"
"1000","TOPIX レバレッジ（2倍）指数","20250618","90927.98","1379.05","1.54","89548.93","0","0","0","0","0","-","0"
