"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251119","3245.58","-5.52","-0.17","3251.1","616624752059418","-1083302348583","617708054408001","36901541116662","18998936425693","1671","267494292088"
"0002","大型","20251119","3196.27","-8.74","-0.27","3205.01","419523972692522","-1147357551402","420671330243925","419523972692522","13125422289382","100","174997288695"
"0003","中型","20251119","3459.05","4.61","0.13","3454.44","153628186898130","204667201421","153423519696709","38503304987000","4441345592892","399","65553030388"
"0004","小型","20251119","5431.27","-13.47","-0.25","5444.74","43472592468766","-140611998602","43613204467368","3709265569007","800412457365","1172","26943973005"
"0028","TOPIX Core30","20251119","1697.05","-7.04","-0.41","1704.09","262785146845442","-1090675663752","263875822509194","847694022082071","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251119","3215.5","-1.17","-0.04","3216.67","156738825847081","-56681887650","156795507734731","227157718618957","48744718649887","69","57817984253"
"002A","TOPIX 100","20251119","2217.16","-6.07","-0.27","2223.23","419523972692522","-1147357551402","420671330243925","419523972692522","189216442944858","100","174997288695"
"002B","TOPIX Mid400","20251119","3287.27","4.38","0.13","3282.89","153628186898130","204667201421","153423519696709","38503304987000","46734310061179","399","65553030388"
"002C","TOPIX 500","20251119","2536.18","-4.17","-0.16","2540.35","573152159590652","-942690349981","574094849940634","114860152222576","225990686768222","499","240550319083"
"002D","TOPIX Small","20251119","3678.97","-9.12","-0.25","3688.09","43472592468766","-140611998602","43613204467368","3709265569007","11816510938808","1172","26943973005"
"002E","TOPIX 1000","20251119","3071.37","-5.11","-0.17","3076.48","605022394241199","-1040211759489","606062606000688","60623486396914","196987746386689","998","256898066149"
"002F","TOPIX Small500","20251119","1616.49","-3.28","-0.2","1619.77","31870234650546","-97521409508","31967756060054","6386820571252","19715688619376","499","16347747065"
"0040","水産・農林業","20251119","698.27","-7.23","-1.02","705.5","495277808991","-5126987980","500404796971","7075397271297","70929098947","7","270681695"
"0041","鉱業","20251119","884.91","-0.95","-0.11","885.86","2192839994940","-2356848480","2195196843420","43856799898795","247803758257","5","808110172"
"0042","建設業","20251119","2520.95","24.5","0.98","2496.45","15180556940370","114696893381","15065860046989","20514266135635","602176127294","74","4810331733"
"0043","食料品","20251119","2474.56","-1.98","-0.08","2476.54","18056041692437","-14440753864","18070482446300","25077835683940","729667130564","72","5923916671"
"0044","繊維製品","20251119","826.39","-1.09","-0.13","827.48","2201348256791","-2893638885","2204241895676","11006741283954","266380323934","20","1579946974"
"0045","パルプ・紙","20251119","560.23","-0.29","-0.05","560.52","824894315163","-430442173","825324757336","10311178939535","147241542162","8","919112646"
"0046","化学","20251119","2448.62","-12.3","-0.5","2460.92","27609320563075","-138717591390","27748038154465","22446602083801","11275473757925","123","11959508687"
"0047","医薬品","20251119","3705.07","23.24","0.63","3681.83","23149191853340","145176441538","23004015411803","70149066222244","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251119","2275.76","29.61","1.32","2246.15","2946537363952","38342183040","2908195180912","42093390913599","129474841461","7","2737481120"
"0049","ゴム製品","20251119","5524.55","21.21","0.39","5503.34","4193101171138","16098386531","4177002784608","38119101555803","75899427854","11","805254822"
"004A","ガラス・土石製品","20251119","1677.39","-13.8","-0.82","1691.19","4122071877388","-33916034103","4155987911491","16488287509551","245743833207","25","1084893684"
"004B","鉄鋼","20251119","734.43","1.95","0.27","732.48","4767180504999","12626884044","4754553620955","20726871760863","649103236397","23","5147400861"
"004C","非鉄金属","20251119","3283.74","5.13","0.16","3278.61","9998802187754","15638134216","9983164053538","49994010938769","304493876162","20","1759068592"
"004D","金属製品","20251119","1525.42","-16.72","-1.08","1542.14","2691241601092","-29493126098","2720734727190","8970805336972","176425812276","30","1265355157"
"004E","機械","20251119","4059.03","-64.45","-1.56","4123.48","37331700307599","-592771028790","37924471336389","31907436160341","919719976575","117","9446541066"
"004F","電気機器","20251119","5990.61","-50.85","-0.84","6041.46","113028307290946","-959412062749","113987719353696","86944851762266","1886758140162","130","26854429706"
"0050","輸送用機器","20251119","4757.22","10.24","0.22","4746.98","41748558307233","89844174394","41658714132839","97089670481938","877583678574","43","18400779132"
"0051","精密機器","20251119","12615.51","-86.77","-0.68","12702.28","12267319038415","-84373784781","12351692823196","45434514957094","97239952889","27","3103847268"
"0052","その他製品","20251119","7360.94","-74.39","-1","7435.33","17815702489046","-180034500692","17995736989737","44539256222614","242030178441","40","3424086809"
"0053","電気・ガス業","20251119","671.96","3.26","0.49","668.7","9034648319163","43835273333","8990813045830","39281079648533","1344528902693","23","4601154582"
"0054","陸運業","20251119","2251.98","13.35","0.6","2238.63","13943390189103","82678198745","13860711990358","37684838348926","619160186908","37","4875236043"
"0055","海運業","20251119","1696.72","3.57","0.21","1693.15","3217049952912","6771549966","3210278402946","53617499215201","189603980156","6","898142831"
"0056","空運業","20251119","235.01","0.75","0.32","234.26","1941683925567","6166034889","1935517890679","97084196278369","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251119","4200.62","8.44","0.2","4192.18","861757270019","1731583306","860025686713","8617572700191","20515017430","10","377398835"
"0058","情報・通信業","20251119","7695.32","5.35","0.07","7689.97","47690450792851","33192910951","47657257881900","26792388085872","619733010881","178","68753736246"
"0059","卸売業","20251119","4665.15","-13.25","-0.28","4678.4","45692887667718","-129784546078","45822672213796","35420843153270","9794511479829","129","11523025538"
"005A","小売業","20251119","2236.07","28.97","1.31","2207.1","28113033842304","364224800464","27748809041840","19522940168266","12572529155624","144","10913539950"
"005B","銀行業","20251119","464.22","0.7","0.15","463.52","59114080083754","88785038293","59025295045462","86932470711403","127341817981922","68","23055591113"
"005C","証券、商品先物取引業","20251119","739.12","-6.22","-0.83","745.34","5738333788683","-48272080567","5786605869250","31879632159351","7763762877823","18","4183062237"
"005D","保険業","20251119","2845.49","-2.65","-0.09","2848.14","19321264043527","-17977616092","19339241659619","175647854941155","6790124954898","11","10648493163"
"005E","その他金融業","20251119","1155.02","-0.54","-0.05","1155.56","6949650363260","-3274250108","6952924613369","33093573158382","6016908033087","21","3359433891"
"005F","不動産業","20251119","2435.84","27.45","1.14","2408.39","12046361883836","135742103204","11910619780632","24092723767673","494547257613","50","6541014806"
"0060","サービス業","20251119","2994.78","-4.77","-0.16","2999.55","22340166372052","-35577646048","22375744018100","14050419101919","745970234777","159","10244506771"
"0070","東証グロース市場250指数","20251119","674.56","-5.41","-0.8","679.97","2694537249656","-21617507498","2716154757154","1069260813356","3994532902110","252","3985579093"
"0075","REIT","20251119","1983.44","-3.46","-0.17","1986.9","15993621929585","-27932613195","16021554542780","27575210223422","8063584178387","58","12918211405"
"0080","TOPIX-17 食品","20251119","425.42","-0.45","-0.11","425.87","18551319501428","-19567741844","18570887243271","23482682913200","4360732820035","79","6194598366"
"0081","TOPIX-17 エネルギー資源","20251119","290.03","2.03","0.7","288","5139377358892","35985334559","5103392024332","42828144657431","1772005979888","12","3545591291"
"0082","TOPIX-17 建設・資材","20251119","454.49","1.74","0.38","452.75","21993870418849","51287733179","21942582685670","17049511952596","4839289673600","129","7160580574"
"0083","TOPIX-17 素材・化学","20251119","316.1","-1.46","-0.46","317.56","30635563135029","-142041672448","30777604807477","20288452407304","9691802757761","151","14458568307"
"0084","TOPIX-17 医薬品","20251119","286.42","1.79","0.63","284.63","23149191853340","145176441538","23004015411803","70149066222244","8082154450818","33","6549988668"
"0085","TOPIX-17 自動車・輸送機","20251119","357.3","0.82","0.23","356.48","45941659478372","105942560925","45835716917447","85077147182170","12857914134240","54","19206033955"
"0086","TOPIX-17 鉄鋼・非鉄","20251119","481.12","0.92","0.19","480.2","14765982692752","28265018260","14737717674492","34339494634308","3069087336578","43","6906469453"
"0087","TOPIX-17 機械","20251119","799.93","-12.7","-1.56","812.63","37331700307599","-592771028790","37924471336389","31907436160341","4666875275209","117","9446541066"
"0088","TOPIX-17 電機・精密","20251119","466.54","-3.89","-0.83","470.43","125295626329362","-1043785847530","126339412176892","79806131419976","26856420183948","157","29958276974"
"0089","TOPIX-17 情報通信・サービスその他","20251119","436.47","-0.9","-0.21","437.37","87846319653949","-182419235789","88028738889737","23301411048793","20126609024261","377","82422329825"
"008A","TOPIX-17 電力・ガス","20251119","111.28","0.54","0.49","110.74","9034648319163","43835273333","8990813045830","39281079648533","8119044800099","23","4601154582"
"008B","TOPIX-17 運輸・物流","20251119","217.19","1.06","0.49","216.13","19963881337601","97347366906","19866533970695","36297966068366","9191745637530","55","6819998330"
"008C","TOPIX-17 商社・卸売","20251119","1133.53","-3.22","-0.28","1136.75","45692887667718","-129784546078","45822672213796","35420843153270","4031009902973","129","11523025538"
"008D","TOPIX-17 小売","20251119","388.45","5.04","1.31","383.41","28113033842304","364224800464","27748809041840","19522940168266","7237325515374","144","10913539950"
"008E","TOPIX-17 銀行","20251119","298.54","0.45","0.15","298.09","59114080083754","88785038293","59025295045462","86932470711403","19801111829304","68","23055591113"
"008F","TOPIX-17 金融（除く銀行）","20251119","307.9","-0.66","-0.21","308.56","32009248195471","-69523946767","32078772142238","64018496390941","10396123266068","50","18190989291"
"0090","TOPIX-17 不動産","20251119","509.5","5.74","1.14","503.76","12046361883836","135742103204","11910619780632","24092723767673","2364363074005","50","6541014806"
"0099","東証インフラファンド指数","20251119","815.53","1.06","0.13","814.47","102591288440","133136585","102458151855","2051825768800","125797656287","5","150433025"
"0503","JPXプライム150指数","20251119","1409.88","-5.82","-0.41","1415.7","362694647283022","-1497422324527","364192069607549","241796431522015","257252251309022","150","152350338981"
"1000","TOPIX レバレッジ（2倍）指数","20251119","120165.69","-409.96","-0.34","120575.65","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20251119","1360.61","2.31","0.17","1358.3","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20251119","112.43","0.38","0.34","112.05","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20251119","55460.93","-211.56","-0.38","55672.49","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20251119","2218.06","4.21","0.19","2213.85","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20251119","319.52","1.21","0.38","318.31","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20251119","7161.33","12.15","0.17","7149.18","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20251119","9071.22","-30.95","-0.34","9102.17","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20251119","3982.89","13.5","0.34","3969.39","0","0","0","0","0","-","0"
"4030","TOPIX Micro Cap","20251119","14188.49","-52.7","-0.37","14241.19","11602357818219","-43090589094","11645448407313","1723975901667","8177300355093","673","10596225940"
"5000","東証プライム市場指数","20251119","1671.35","-2.82","-0.17","1674.17","617641112883541","-1077707794695","618718820678236","38506303795732","369546773097338","1604","266847393870"
"5001","東証スタンダード市場指数","20251119","1462.47","-0.18","-0.01","1462.65","12419072174986","-1574090544","12420646265531","797116314184","8491866998578","1558","13722581502"
"5002","東証グロース市場指数","20251119","882.17","-5.68","-0.64","887.85","3230287940590","-20826303101","3251114243691","535702809385","3661769952637","603","5666230899"
"5003","東証プライム市場コンポジット指数","20251119","1670.92","-2.83","-0.17","1673.75","617776734384358","-1078155119094","618854889503452","38466795416212","369721917776963","1606","266921471045"
"8000","旧東証株価指数","20251119","3356.63","-3.74","-0.11","3360.37","1101981626378396","-1394846951278","1103376473329674","65947434253644","32830036922921","1671","491475891872"
"8100","TOPIX バリュー","20251119","3917.76","5.06","0.13","3912.7","311740878337564","402113294601","311338765042963","26621765869988","79571299860222","1171","168632398644"
"812C","TOPIX 500 バリュー","20251119","3801.7","5.76","0.15","3795.94","289632547410603","438620060369","289193927350235","75820038589163","76185021297672","382","153720611748"
"812D","TOPIX Small バリュー","20251119","5227.7","-8.63","-0.16","5236.33","22108330926961","-36506765768","22144837692728","2802069825977","4229075707225","789","14911786896"
"8200","TOPIX グロース","20251119","3809.09","-18.15","-0.47","3827.24","304883873724361","-1485415643181","306369289367542","29861300070946","80041094737425","1021","98861893446"
"822C","TOPIX 500 グロース","20251119","3835.88","-18.69","-0.48","3854.57","283519612181278","-1381310410346","284900922591624","100538869567829","73912591127287","282","86829707336"
"822D","TOPIX Small グロース","20251119","3562.08","-11.88","-0.33","3573.96","21364261543083","-104105232835","21468366775918","2890969085668","5997691883038","739","12032186110"
"8500","東証配当フォーカス100指数","20251119","3584.04","-1.68","-0.05","3585.72","308428658470751","-144517654045","308573176124796","308428658470751","86056239421370","100","138929050753"
"8501","東証REITオフィス指数","20251119","1976.22","-3.53","-0.18","1979.75","6168600616425","-11038375940","6179638992365","30843003082125","3121419337116","20","4732044070"
"8502","東証REIT住宅指数","20251119","3117.86","-11.04","-0.35","3128.9","1967377564375","-6961636715","1974339201090","19673775643750","631001603403","10","1500296155"
"8503","東証REIT商業・物流等指数","20251119","2389.32","-3.02","-0.13","2392.34","7857643748785","-9932600540","7867576349325","28063013388518","3288648585701","28","6685871180"
"8506","TOPIX Ex-Financials","20251119","2725.37","-5.55","-0.2","2730.92","525501423780193","-1102563440109","526603987220302","33837825098531","192818513931098","1553","226247711684"
"8507","JPX日経インデックス400","20251119","29256.71","-55.46","-0.19","29312.17","432110746058605","-819168319508","432929914378113","107758290787682","147696290822935","401","186597813652"
"8508","JPX日経中小型株指数","20251119","21541.76","-69.27","-0.32","21611.03","7602047244289","-24447294307","7626494538596","3820124243362","3528981635838","199","4316484767"
"8509","JPX日経インデックス人的資本100","20251119","23309.25","-95.48","-0.41","23404.73","274852397629041","-1125797451201","275978195080242","272131086761427","117915570326522","101","89026986798"
"8801","東証グロース市場Core指数","20251119","760.56","1.52","0.2","759.04","5544115391","11040979","5533074412","27720576953","7289542935","20","0"
"8802","東証スタンダード市場TOP20","20251119","1352.37","3.12","0.23","1349.25","12492139302","28827084","12463312219","62460696510","9237225043","20","0"
"A128","TOPIX Core30 バリュー","20251119","17565.17","22.61","0.13","17542.56","115600830935978","148770436066","115452060499912","642226838533212","65812541028541","18","71377277104"
"A129","TOPIX Large70 バリュー","20251119","15002.75","14.44","0.1","14988.31","83572033779795","80442914628","83491590865166","154763025518138","55704484907980","54","38315692192"
"A12B","TOPIX Mid400 バリュー","20251119","14348.56","33.21","0.23","14315.35","90459682694831","209406709674","90250275985156","29180542804784","63044418005934","310","44027642452"
"A228","TOPIX Core30 グロース","20251119","13646.89","-114.92","-0.84","13761.81","147184315909465","-1239446099818","148423762009283","639931808302023","107851899811339","23","45802027339"
"A229","TOPIX Large70 グロース","20251119","13489.23","-25.28","-0.19","13514.51","73166792067640","-137124802279","73303916869919","166288163790092","54240894569302","44","19502292061"
"A22B","TOPIX Mid400 グロース","20251119","13102","-0.98","-0.01","13102.98","63168504204173","-4739508249","63173243712422","29380699629848","48212864583860","215","21525387936"
"A404","TOPIX高配当40指数","20251119","2361.86","1.74","0.07","2360.12","149625512276625","110420499230","149515091777395","374063780691562","63350644296801","40","105695683845"
"A406","TOPIX銀行業高配当指数","20251119","1233.3","0.96","0.08","1232.34","41164185614382","31925798419","41132259815963","274427904095883","33377311507907","15","13275274091"
"A800","東証REIT Core指数","20251119","1169.96","-2.35","-0.2","1172.31","343328757710","-691536950","344020294660","1144429192367","293454068807","30","0"
"A810","東証REIT物流フォーカス指数","20251119","951.08","1.1","0.12","949.98","112585248820","130509760","112454739060","750568325467","118375817184","15","0"
