"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250709","2828.16","11.62","0.41","2816.54","535534762844847","2200200501397","533334562343450","31877069216955","18935827494410","1680","257053100346"
"0002","大型","20250709","2759.74","8.88","0.32","2750.86","353829105865060","1137921870650","352691183994411","353829105865060","12821102622950","100","169803670162"
"0003","中型","20250709","3057.91","13.87","0.46","3044.04","140123361742366","635890353964","139487471388402","35295557113946","4582318394774","397","60921903139"
"0004","小型","20250709","4864.85","49.88","1.04","4814.97","41582295237421","426388276783","41155906960637","3514986917787","854749752323","1183","26327527045"
"0028","TOPIX Core30","20250709","1473.22","2.71","0.18","1470.51","220829796271081","405794856657","220424001414423","736099320903603","149896336788919","30","115749087567"
"0029","TOPIX Large70","20250709","2750.3","15.14","0.55","2735.16","132999309593980","732127013992","132267182579987","189999013705685","48358034272633","70","54054582595"
"002A","TOPIX 100","20250709","1914.36","6.16","0.32","1908.2","353829105865060","1137921870650","352691183994411","353829105865060","184829362397582","100","169803670162"
"002B","TOPIX Mid400","20250709","2906.06","13.19","0.46","2892.87","140123361742366","635890353964","139487471388402","35295557113946","48217704337878","397","60921903139"
"002C","TOPIX 500","20250709","2204.82","7.92","0.36","2196.9","493952467607427","1773812224614","492178655382813","99386814407933","224032938937495","497","230725573301"
"002D","TOPIX Small","20250709","3295.29","33.79","1.04","3261.5","41582295237421","426388276783","41155906960637","3514986917787","12618693906281","1183","26327527045"
"002E","TOPIX 1000","20250709","2675.65","10.62","0.4","2665.03","523159184134634","2076548984700","521082635149933","53058740784446","195525817842750","986","246346289298"
"002F","TOPIX Small500","20250709","1459.24","15.13","1.05","1444.11","29206716527207","302736760086","28903979767121","5972743666096","20015037648619","489","15620715998"
"0040","水産・農林業","20250709","579.68","1.06","0.18","578.62","419856509170","767220317","419089288852","5997950130993","72429180909","7","284274267"
"0041","鉱業","20250709","619.75","13.94","2.3","605.81","1394102885797","31352946140","1362749939657","27882057715935","224947461393","5","708957286"
"0042","建設業","20250709","2011.2","15.81","0.79","1995.39","12426918630272","97673795483","12329244834790","16351208724043","617885293466","76","4844868555"
"0043","食料品","20250709","2257.63","4.38","0.19","2253.25","16173571374706","31362759888","16142208614818","22779677992544","716395305100","71","5808186832"
"0044","繊維製品","20250709","788.17","6.85","0.88","781.32","2144351937653","18630112294","2125721825360","10211199703111","272067505496","21","1586053548"
