"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250711","2823.24","10.9","0.39","2812.34","534603041335831","2062336140624","532540705195208","31821609603323","18935827499254","1680","257053100406"
"0002","大型","20250711","2752.92","11.16","0.41","2741.76","352955274225386","1431873710588","351523400514798","352955274225386","12821102622950","100","169803670162"
"0003","中型","20250711","3053.88","9.09","0.3","3044.79","139938345828759","416401153479","139521944675280","35248953609259","4582318394774","397","60921903139"
"0004","小型","20250711","4879.72","25.04","0.52","4854.68","41709421281687","214061276557","41495360005129","3525732990844","854749755138","1183","26327527105"
"0028","TOPIX Core30","20250711","1467.51","4.69","0.32","1462.82","219974606337710","702569840418","219272036497292","733248687792365","149896336788919","30","115749087567"
"0029","TOPIX Large70","20250711","2749.92","15.08","0.55","2734.84","132980667887676","729303870170","132251364017506","189972382696680","48358034272633","70","54054582595"
"002A","TOPIX 100","20250711","1909.63","7.75","0.41","1901.88","352955274225386","1431873710588","351523400514798","352955274225386","184829362397582","100","169803670162"
"002B","TOPIX Mid400","20250711","2902.22","8.64","0.3","2893.58","139938345828759","416401153479","139521944675280","35248953609259","48217704337878","397","60921903139"
"002C","TOPIX 500","20250711","2200.09","8.25","0.38","2191.84","492893620054144","1848274864066","491045345190078","99173766610492","224032938937495","497","230725573301"
"002D","TOPIX Small","20250711","3305.37","16.97","0.52","3288.4","41709421281687","214061276557","41495360005129","3525732990844","12618693947849","1183","26327527105"
"002E","TOPIX 1000","20250711","2670.68","10.11","0.38","2660.57","522186213359540","1975641967604","520210571391936","52960062206850","195525817842750","986","246346289298"
"002F","TOPIX Small500","20250711","1463.53","6.36","0.44","1457.17","29292593305395","127367103538","29165226201858","5990305379426","20015037648619","489","15620715998"
"0040","水産・農林業","20250711","577.25","1.54","0.27","575.71","418095732883","1111544592","416984188291","5972796184047","72429180909","7","284274267"
"0041","鉱業","20250711","611.82","0.07","0.01","611.75","1376276085551","160441487","1376115644064","27525521711024","224947461393","5","708957286"
"0042","建設業","20250711","2010.16","-3.98","-0.2","2014.14","12420466458637","-24589693836","12445056152473","16342719024523","617885293466","76","4844868555"
