"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250604","2785.13","14.02","0.51","2771.11","528610844631303","2631188340779","525979656290524","31371563479603","18979750430533","1685","256828187004"
"0002","大型","20250604","2739.02","16.19","0.59","2722.83","351670129360454","2078186650407","349591942710047","351670129360454","12839282088434","100","169915231456"
"0003","中型","20250604","2973.51","7.76","0.26","2965.75","136778264245958","357011232740","136421253013218","34366398051748","4599887552975","398","60701120805"
"0004","小型","20250604","4675.44","26.39","0.57","4649.05","40162451024891","195990457632","39966460567258","3383525781372","859008554889","1187","26211834742"
"0028","TOPIX Core30","20250604","1466.52","11.44","0.79","1455.08","220098201885105","1716406093509","218381795791596","733660672950350","150082054880315","30","115834732306"
"0029","TOPIX Large70","20250604","2716.1","7.47","0.28","2708.63","131571927475350","361780556898","131210146918451","187959896393357","48441559193362","70","54080499150"
"002A","TOPIX 100","20250604","1899.98","11.23","0.59","1888.75","351670129360454","2078186650407","349591942710047","351670129360454","185091438064002","100","169915231456"
"002B","TOPIX Mid400","20250604","2825.85","7.38","0.26","2818.47","136778264245958","357011232740","136421253013218","34366398051748","48402576798198","398","60701120805"
"002C","TOPIX 500","20250604","2175.68","10.84","0.5","2164.84","488448393606412","2435197883147","486013195723266","98082006748276","224503270384982","498","230616352261"
"002D","TOPIX Small","20250604","3166.99","17.87","0.57","3149.12","40162451024891","195990457632","39966460567258","3383525781372","12681566724729","1187","26211834742"
"002E","TOPIX 1000","20250604","2635.93","13.15","0.5","2622.78","516579672258732","2577079243424","514002593015307","52285391929021","195976201328180","988","246131354135"
"002F","TOPIX Small500","20250604","1397.38","7.05","0.51","1390.33","28131278652319","141881360278","27989397292042","5741077275984","20131516408052","490","15515001873"
"0040","水産・農林業","20250604","572.18","5.8","1.02","566.38","414425468757","4198988958","410226479799","5920363839383","72429180909","7","284274267"
