"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251209","3384.92","0.61","0.02","3384.31","642511730613607","114714218947","642397016394660","38542995237769","18981617776346","1667","267764567003"
"0002","大型","20251209","3335.18","2.57","0.08","3332.61","437399575276312","338171908292","437061403368020","437399575276312","13114702134701","100","174939102751"
"0003","中型","20251209","3599.15","-0.69","-0.02","3599.84","159641446874740","-30577163136","159672024037875","40211951353839","4435530943421","397","65814767439"
"0004","小型","20251209","5683.31","-24.11","-0.42","5707.42","45470708462555","-192880526210","45663588988765","3886385338680","800074248938","1170","27010696813"
"0028","TOPIX Core30","20251209","1758.68","-1.81","-0.1","1760.49","272008441650045","-278969213616","272287410863661","877446585967888","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251209","3393.77","12.66","0.37","3381.11","165391133626267","617141121907","164773992504359","239697295110531","48733736268301","69","57775740999"
"002A","TOPIX 100","20251209","2313.53","1.79","0.08","2311.74","437399575276312","338171908292","437061403368020","437399575276312","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251209","3420.41","-0.66","-0.02","3421.07","159641446874740","-30577163136","159672024037875","40211951353839","46673125083431","397","65814767439"
"002C","TOPIX 500","20251209","2644.39","1.36","0.05","2643.03","597041022151052","307594745156","596733427405895","120128978300010","225776205917594","497","240753870190"
"002D","TOPIX Small","20251209","3849.69","-16.33","-0.42","3866.02","45470708462555","-192880526210","45663588988765","3886385338680","11811517958579","1170","27010696813"
"002E","TOPIX 1000","20251209","3203.87","0.98","0.03","3202.89","630448478540931","191943092331","630256535448601","63425400255627","196777390524565","994","257137435184"
"002F","TOPIX Small500","20251209","1699.86","-5.89","-0.35","1705.75","33407456389880","-115651652826","33523108042706","6721822211243","19653023298111","497","16383564994"
"0040","水産・農林業","20251209","713.26","-7.08","-0.98","720.34","505909333169","-5022177115","510931510284","7227276188128","70929098947","7","270681695"
"0041","鉱業","20251209","924.79","-3.18","-0.34","927.97","2291670274562","-7876122950","2299546397513","45833405491245","247803758257","5","808110172"
"0042","建設業","20251209","2647.51","3.12","0.12","2644.39","15922971450143","18779725028","15904191725115","21812289657730","601431020982","73","4777797069"
"0043","食料品","20251209","2473.35","0.72","0.03","2472.63","18047360962203","5250849979","18042110112223","25065779114170","729673457134","72","5924020411"
"0044","繊維製品","20251209","843.65","-1.27","-0.15","844.92","2241288825814","-3370538730","2244659364543","11206444129068","265664515430","20","1571146974"
"0045","パルプ・紙","20251209","588.45","-8.96","-1.5","597.41","866442538884","-13191523962","879634062846","10830531736051","147241542162","8","919112646"
"0046","化学","20251209","2560.07","2.44","0.1","2557.63","28763887913409","27317660917","28736570252492","23385274726349","11235603142717","123","11932645966"
"0047","医薬品","20251209","3816.15","32.33","0.85","3783.82","23843239229264","201974835033","23641264394231","72252240088680","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251209","2403.54","-3.78","-0.16","2407.32","3104228615215","-4888321134","3109116936349","44346123074501","129152507703","7","2721844384"
"0049","ゴム製品","20251209","5636.91","56.69","1.02","5580.22","4278385571619","43030422517","4235355149102","38894414287444","75899427854","11","805254822"
"004A","ガラス・土石製品","20251209","1767.68","0.45","0.03","1767.23","4345107969434","1103259805","4344004709630","17380431877736","245808018082","25","1087143843"
"004B","鉄鋼","20251209","762.59","-7.24","-0.94","769.83","4950028323023","-46967543168","4996995866191","21521862274015","649103236397","23","5147400861"
"004C","非鉄金属","20251209","3558.93","-0.62","-0.02","3559.55","10836719408745","-1877652122","10838597060868","54183597043726","304493876162","20","1759068592"
"004D","金属製品","20251209","1628.34","-9.11","-0.56","1637.45","2855871568293","-15981555627","2871853123920","9519571894311","175385282263","30","1260858797"
"004E","機械","20251209","4337.95","21.55","0.5","4316.4","39893973547900","198183991053","39695789556847","34097413288803","919650177468","117","9444612066"
"004F","電気機器","20251209","6358.69","22.32","0.35","6336.37","119957730059387","421087546314","119536642513073","92990488418129","1886515258499","129","26845879200"
"0050","輸送用機器","20251209","4865.52","20.43","0.42","4845.09","42699045115457","179236479529","42519808635928","99300104919668","877584832591","43","18400816132"
"0051","精密機器","20251209","13091.26","-114.74","-0.87","13206","12730037612241","-111570847553","12841608459794","47148287452745","97240731678","27","3103954228"
"0052","その他製品","20251209","7079.79","-165.75","-2.29","7245.54","17188907039674","-402422881733","17591329921407","41924163511400","242788308457","41","3444041643"
"0053","電気・ガス業","20251209","654.83","2.3","0.35","652.53","8804420509754","31004306143","8773416203611","38280089172844","1344528902693","23","4601154582"
"0054","陸運業","20251209","2308.09","0.58","0.03","2307.51","14286680515894","3549194069","14283131321825","38612650042957","618983469855","37","4874178678"
"0055","海運業","20251209","1716.96","15.95","0.94","1701.01","3255426149707","30246735648","3225179414058","54257102495108","189603980156","6","898142831"
"0056","空運業","20251209","230.78","-1.22","-0.53","232","1906694135189","-10094286123","1916788421312","95334706759444","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251209","4381.59","-6.84","-0.16","4388.43","898884682786","-1402024614","900286707399","8988846827858","20515017430","10","377398835"
"0058","情報・通信業","20251209","7688.04","-5.72","-0.07","7693.76","47303041472911","-35159441975","47338200914886","26724882188086","615280680912","177","68809121506"
"0059","卸売業","20251209","5004.77","24.35","0.49","4980.42","49017709902326","238451899064","48779258003262","37998224730485","9794198407426","129","11559745368"
"005A","小売業","20251209","2242.26","-4.52","-0.2","2246.78","28184539227532","-56786289813","28241325517345","19709467991281","12569688960650","143","10923742067"
"005B","銀行業","20251209","506.71","-2.07","-0.41","508.78","64525325140775","-263317836695","64788642977469","94890184030551","127341818577715","68","23055591153"
"005C","証券、商品先物取引業","20251209","808.73","-3.83","-0.47","812.56","6278873161961","-29720425213","6308593587173","34882628677560","7763841909022","18","4414305212"
"005D","保険業","20251209","2914.9","-4.43","-0.15","2919.33","19792848685105","-30110969979","19822959655083","179934988046407","6790242139073","11","10649978264"
"005E","その他金融業","20251209","1228.09","1.45","0.12","1226.64","7389324429210","8730019187","7380594410022","35187259186712","6016921622539","21","3359449961"
