"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250716","2819.4","-5.91","-0.21","2825.31","533877172912961","-1118521104974","534995694017935","31778403149581","18935827541538","1680","257053101122"
"0002","大型","20250716","2747.45","-8.1","-0.29","2755.55","352253028171724","-1039212676343","353292240848067","352253028171724","12821102622950","100","169803670162"
"0003","中型","20250716","3053.78","0.41","0.01","3053.37","139933785636149","18426124901","139915359511248","35247804946133","4582318394774","397","60921903139"
"0004","小型","20250716","4877.49","-11.44","-0.23","4888.93","41690359105087","-97734553532","41788093658620","3524121648782","854749779575","1183","26327527822"
"0028","TOPIX Core30","20250716","1466.76","-4.5","-0.31","1471.26","219861997849583","-674955820752","220536953670335","732873326165275","149896336788919","30","115749087567"
"0029","TOPIX Large70","20250716","2737.73","-7.53","-0.27","2745.26","132391030322142","-364256855591","132755287177733","189130043317345","48358034272633","70","54054582595"
"002A","TOPIX 100","20250716","1905.83","-5.62","-0.29","1911.45","352253028171724","-1039212676343","353292240848067","352253028171724","184829362397582","100","169803670162"
"002B","TOPIX Mid400","20250716","2902.12","0.38","0.01","2901.74","139933785636149","18426124901","139915359511248","35247804946133","48217704337878","397","60921903139"
"002C","TOPIX 500","20250716","2196.94","-4.56","-0.21","2201.5","492186813807873","-1020786551442","493207600359315","99031552074019","224032938937495","497","230725573301"
"002D","TOPIX Small","20250716","3303.86","-7.74","-0.23","3311.6","41690359105087","-97734553532","41788093658620","3524121648782","12618694308603","1183","26327527822"
"002E","TOPIX 1000","20250716","2666.97","-5.61","-0.21","2672.58","521461978888506","-1096210720803","522558189609309","52886610434940","195525817842750","986","246346289298"
"002F","TOPIX Small500","20250716","1462.66","-3.77","-0.26","1466.43","29275165080633","-75424169361","29350589249994","5986741325283","20015037648619","489","15620715998"
"0040","水産・農林業","20250716","577.78","0.32","0.06","577.46","418482066680","234020058","418248046623","5978315238292","72429180909","7","284274267"
"0041","鉱業","20250716","611.21","-0.75","-0.12","611.96","1374892781341","-1696793200","1376589574541","27497855626821","224947461393","5","708957286"
"0042","建設業","20250716","2003.73","-5.23","-0.26","2008.96","12380724960712","-32372858039","12413097818751","16290427579885","617885293466","76","4844868555"
"0043","食料品","20250716","2267.48","10.29","0.46","2257.19","16244129218625","73699390004","16170429828621","22879055237500","716395305100","71","5808186832"
"0044","繊維製品","20250716","784.44","-5.29","-0.67","789.73","2134213664399","-14382372486","2148596036885","10162922211423","272067505496","21","1586053548"
"0045","パルプ・紙","20250716","537.1","-6.99","-1.28","544.09","769984966289","-10020611944","780005578233","9624812078607","143359382066","8","885832100"
"0046","化学","20250716","2330.2","-8.8","-0.38","2339","25823227975030","-97479683367","25920707658396","20994494288642","11081960323250","123","11666170951"
"0047","医薬品","20250716","3331.74","-3.66","-0.11","3335.4","20912480861992","-22972905998","20935453767990","61507296652918","6276746192123","34","6516858445"
"0048","石油・石炭製品","20250716","1737.45","-0.13","-0.01","1737.58","2396671662071","-183936956","2396855599027","34238166601009","137941815950","7","2846636737"
"0049","ゴム製品","20250716","4533.21","5.54","0.12","4527.67","3353613478319","4099871807","3349513606511","30487395257442","73978718942","11","773310825"
"004A","ガラス・土石製品","20250716","1398.08","-6.37","-0.45","1404.45","3410413732551","-15552356111","3425966088662","13641654930204","243935867625","25","1068899404"
"004B","鉄鋼","20250716","678.06","-4.81","-0.7","682.87","4159144768870","-29519291529","4188664060398","18083238125521","613387830768","23","1915589926"
"004C","非鉄金属","20250716","1838.68","0.47","0.03","1838.21","5179140157397","1305807124","5177834350272","25895700786984","281677454840","20","1622851567"
"004D","金属製品","20250716","1484.15","-7.05","-0.47","1491.2","2644127982834","-12565915776","2656693898610","8813759942779","178158283595","30","1264678563"
