"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250623","2761.18","-10.08","-0.36","2771.26","524056446604781","-1911794543245","525968241148026","31119741484844","18979403947024","1684","256828098772"
"0002","大型","20250623","2696.13","-11.87","-0.44","2708","346163976218615","-1524349614376","347688325832991","346163976218615","12839282799106","100","169915238487"
"0003","中型","20250623","2987.03","-9.33","-0.31","2996.36","137399838599369","-429493636997","137829332236366","34522572512404","4599887552975","398","60701120805"
"0004","小型","20250623","4715.02","4.9","0.1","4710.12","40492631786796","42048708128","40450583078669","3414218531770","858801566168","1186","26211739480"
"0028","TOPIX Core30","20250623","1429.72","-7.59","-0.53","1437.31","214574988896056","-1139623112599","215714612008655","715249962986853","150082049694065","30","115834730468"
"0029","TOPIX Large70","20250623","2716.45","-7.94","-0.29","2724.39","131588987322559","-384726501777","131973713824336","187984267603656","48441569096509","70","54080508018"
"002A","TOPIX 100","20250623","1870.23","-8.24","-0.44","1878.47","346163976218615","-1524349614376","347688325832991","346163976218615","185091448309068","100","169915238487"
"002B","TOPIX Mid400","20250623","2838.69","-8.87","-0.31","2847.56","137399838599369","-429493636997","137829332236366","34522572512404","48402576798198","398","60701120805"
"002C","TOPIX 500","20250623","2153.93","-8.7","-0.4","2162.63","483563814817984","-1953843251373","485517658069357","97101167634133","224503279319721","498","230616359292"
"002D","TOPIX Small","20250623","3193.8","3.32","0.1","3190.48","40492631786796","42048708128","40450583078669","3414218531770","12678510944594","1186","26211739480"
"002E","TOPIX 1000","20250623","2612.28","-9.79","-0.37","2622.07","511944518286788","-1919045473388","513863563760177","51816246790161","195976210582360","988","246131366308"
"002F","TOPIX Small500","20250623","1409.76","1.72","0.12","1408.04","28380703468804","34797777984","28345905690820","5791980299756","20131519961604","490","15515007016"
"0040","水産・農林業","20250623","571.79","-1.05","-0.18","572.84","414142666387","-757298320","414899964707","5916323805529","72429180909","7","284274267"
"0041","鉱業","20250623","631.49","6.53","1.04","624.96","1420528203698","14695561932","1405832641766","28410564073951","224947461393","5","708957286"
"0042","建設業","20250623","1965.39","5","0.26","1960.39","12143526383040","30863509862","12112662873178","15978324188211","617869877640","76","4618133977"
"0043","食料品","20250623","2276.22","11.06","0.49","2265.16","16312188095176","79281168720","16232906926456","22974912810107","716634438189","71","5809686462"
"0044","繊維製品","20250623","766.19","1.02","0.13","765.17","2091864832896","2781707297","2089083125599","9961261109030","273020828908","21","1587553548"
"0045","パルプ・紙","20250623","513.62","-2.85","-0.55","516.47","736321634362","-4090214617","740411848980","9204020429526","143359382066","8","865932100"
"0046","化学","20250623","2244.08","-19.54","-0.86","2263.62","24892474430707","-216785074732","25109259505439","20237784090005","11092522199399","123","11680962015"
"0047","医薬品","20250623","3324.6","14.16","0.43","3310.44","20941877112050","89194770360","20852682341690","61593756211912","6299071100040","34","6534355079"
"0048","石油・石炭製品","20250623","1689.45","-5.97","-0.35","1695.42","2330461083958","-8235403166","2338696487124","33292301199398","137941815950","7","2846636737"
"0049","ゴム製品","20250623","4397.86","-22.16","-0.5","4420.02","3258750243485","-16419352502","3275169595986","29625002213498","74098559339","11","774651905"
