"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251202","3341.06","2.73","0.08","3338.33","634187609234582","508989366811","633678619867770","38043647824510","18981617676025","1667","267764566669"
"0002","大型","20251202","3287.44","10.31","0.31","3277.13","431137354166227","1352082011305","429785272154922","431137354166227","13114702134701","100","174939102751"
"0003","中型","20251202","3558.24","-10.53","-0.3","3568.77","157826818481304","-467271085099","158294089566403","39754866116197","4435530849107","397","65814767105"
"0004","小型","20251202","5652.4","-45.66","-0.8","5698.06","45223436587052","-375821559394","45599258146446","3865250990346","800074248938","1170","27010696813"
"0028","TOPIX Core30","20251202","1734.18","2.35","0.14","1731.83","268219274501299","364627761582","267854646739717","865223466133223","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251202","3343.02","20.26","0.61","3322.76","162918079664927","987454249722","161930625415205","236113158934678","48733736268301","69","57775740999"
"002A","TOPIX 100","20251202","2280.4","7.15","0.31","2273.25","431137354166227","1352082011305","429785272154922","431137354166227","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251202","3381.54","-10.01","-0.3","3391.55","157826818481304","-467271085099","158294089566403","39754866116197","46673124091000","397","65814767105"
"002C","TOPIX 500","20251202","2608.62","3.92","0.15","2604.7","588964172647530","884810926205","588079361721325","118503857675559","225776204633018","497","240753869856"
"002D","TOPIX Small","20251202","3828.76","-30.93","-0.8","3859.69","45223436587052","-375821559394","45599258146446","3865250990346","11811517958579","1170","27010696813"
"002E","TOPIX 1000","20251202","3161.65","3.15","0.1","3158.5","622141854158642","620351271311","621521502887331","62589723758415","196777389464530","994","257137434850"
"002F","TOPIX Small500","20251202","1688.17","-13.46","-0.79","1701.63","33177681511112","-264459654894","33442141166006","6675589841270","19653023298111","497","16383564994"
"0040","水産・農林業","20251202","724.27","-2.2","-0.3","726.47","513721039505","-1555724456","515276763961","7338871992928","70929098947","7","270681695"
"0041","鉱業","20251202","914.24","-14.71","-1.58","928.95","2265520873223","-36447035326","2301967908548","45310417464450","247803758257","5","808110172"
"0042","建設業","20251202","2616.79","-13.24","-0.5","2630.03","15738203990781","-79584540294","15817788531074","21559183549015","601431020982","73","4777797069"
"0043","食料品","20251202","2510.4","2.96","0.12","2507.44","18317715327318","21580581309","18296134746009","25441271287942","729673457134","72","5924020411"
"0044","繊維製品","20251202","849.67","-2.87","-0.34","852.54","2257267396148","-7630009230","2264897405378","11286336980739","265664515430","20","1571146974"
"0045","パルプ・紙","20251202","587.73","-6.73","-1.13","594.46","865377640572","-9916592252","875294232824","10817220507153","147241542162","8","919112646"
"0046","化学","20251202","2536.14","3.21","0.13","2532.93","28495099654353","36090499700","28459009154653","23166747686466","11235603142717","123","11932645966"
