"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251127","3368.57","13.07","0.39","3355.5","639848415091567","2376030335089","637472384756479","38429334239734","18994661296245","1665","267864755104"
"0002","大型","20251127","3309.9","10.45","0.32","3299.45","434437616685295","1370695125728","433066921559568","434437616685295","13125415851551","100","174997114871"
"0003","中型","20251127","3601.58","17.26","0.48","3584.32","159857122060742","664919388918","159192202671824","40266277597164","4438524886530","397","65843430942"
"0004","小型","20251127","5696.58","43.15","0.76","5653.43","45553676345530","340415820443","45213260525087","3900143522734","799667686919","1168","27024209291"
"0028","TOPIX Core30","20251127","1746.18","5.88","0.34","1740.3","270393133629887","910823904428","269482309725459","872235914935119","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251127","3365.38","9.43","0.28","3355.95","164044483055408","459871221300","163584611834108","237745627616534","48744655355316","69","57817810429"
"002A","TOPIX 100","20251127","2295.98","7.24","0.32","2288.74","434437616685295","1370695125728","433066921559568","434437616685295","189216350136902","100","174997114871"
"002B","TOPIX Mid400","20251127","3422.73","16.41","0.48","3406.32","159857122060742","664919388918","159192202671824","40266277597164","46704629019034","397","65843430942"
"002C","TOPIX 500","20251127","2630.18","9.46","0.36","2620.72","594294738746037","2035614514645","592259124231392","119576406186325","225952027361129","497","240840545813"
"002D","TOPIX Small","20251127","3858.68","29.23","0.76","3829.45","45553676345530","340415820443","45213260525087","3900143522734","11805515872395","1168","27024209291"
"002E","TOPIX 1000","20251127","3187.52","12.36","0.39","3175.16","627768158909463","2331702984907","625436455924556","63155750393306","196945726679859","994","257251719053"
"002F","TOPIX Small500","20251127","1699.45","15.03","0.89","1684.42","33473420163426","296088470262","33177331693164","6735094600287","19696644755954","497","16411173240"
"0040","水産・農林業","20251127","728.15","-5.4","-0.74","733.55","516468081797","-3829461299","520297543096","7378115454236","70929098947","7","270681695"
"0041","鉱業","20251127","956.64","11","1.16","945.64","2370600886059","27278100408","2343322785651","47412017721175","247803758257","5","808110172"
"0042","建設業","20251127","2657.6","3.71","0.14","2653.89","15983624721380","22289713961","15961335007419","21895376330658","601431020982","73","4777797069"
"0043","食料品","20251127","2526.51","2.76","0.11","2523.75","18435121369104","20117603870","18415003765234","25604335234866","729667130564","72","5923916671"
"0044","繊維製品","20251127","859.34","-1.91","-0.22","861.25","2289101956553","-5103191937","2294205148491","11445509782766","266380323934","20","1579946974"
"0045","パルプ・紙","20251127","592.79","0.19","0.03","592.6","872836323125","276370343","872559952781","10910454039056","147241542162","8","919112646"
"0046","化学","20251127","2546.19","19.72","0.78","2526.47","28709497919938","222296251292","28487201668646","23341055219462","11275473757925","123","11991639581"
"0047","医薬品","20251127","3863.45","-51.1","-1.31","3914.55","24138752711279","-319319447825","24458072159104","73147735488724","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251127","2309.12","-18.11","-0.78","2327.23","2989734598882","-23447327968","3013181926850","42710494269743","129474841461","7","2737481120"
"0049","ゴム製品","20251127","5670.83","-20.73","-0.36","5691.56","4304127972267","-15732384874","4319860357141","39128436111520","75899427854","11","805254822"
"004A","ガラス・土石製品","20251127","1752.87","17.1","0.99","1735.77","4307577936618","42027980750","4265549955868","17230311746471","245743833207","25","1084893684"
"004B","鉄鋼","20251127","757.74","4.11","0.55","753.63","4918515238725","26658492087","4891856746637","21384848864020","649103236397","23","5147400861"
"004C","非鉄金属","20251127","3358.5","43.49","1.31","3315.01","10226422179941","132407672644","10094014507298","51132110899706","304493876162","20","1759068592"
"004D","金属製品","20251127","1609.26","15.6","0.98","1593.66","2839145232703","27508992494","2811636240210","9463817442344","176425812276","30","1265355157"
"004E","機械","20251127","4163.6","-6.28","-0.15","4169.88","38293439437911","-57817084931","38351256522842","32729435417018","919719976575","117","9446541066"
"004F","電気機器","20251127","6285.9","105.48","1.71","6180.42","118595034955535","1985526301452","116609508654082","91934135624445","1886684212457","129","26851149706"
"0050","輸送用機器","20251127","4927.92","-6.98","-0.14","4934.9","43246578818710","-61340247362","43307919066072","100573439113279","877583678574","43","18400779132"
"0051","精密機器","20251127","13061.17","-113.48","-0.86","13174.65","12700674927064","-110345476949","12811020404014","47039536766905","97239952889","27","3103847268"
