"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250722","2836.19","1.71","0.06","2834.48","537056645283991","324837144294","536731808139697","31967657457380","18935829403302","1680","257053140905"
"0002","大型","20250722","2766.59","4.03","0.15","2762.56","354707689523112","517259947357","354190429575756","354707689523112","12821105307928","100","169803722032"
"0003","中型","20250722","3067.18","-4.07","-0.13","3071.25","140548006744340","-186386775502","140734393519842","35402520590514","4582317785906","397","60921891996"
"0004","小型","20250722","4890.43","-0.71","-0.01","4891.14","41800949016539","-6036027561","41806985044099","3533469908414","854749724236","1183","26327526876"
"0028","TOPIX Core30","20250722","1481.45","5.44","0.37","1476.01","222063478654596","815162286933","221248316367663","740211595515320","149896336788919","30","115749087567"
"0029","TOPIX Large70","20250722","2742.96","-6.16","-0.22","2749.12","132644210868516","-297902339576","132942113208092","189491729812166","48358061253652","70","54054634465"
"002A","TOPIX 100","20250722","1919.11","2.8","0.15","1916.31","354707689523112","517259947357","354190429575756","354707689523112","184829401104307","100","169803722032"
"002B","TOPIX Mid400","20250722","2914.86","-3.87","-0.13","2918.73","140548006744340","-186386775502","140734393519842","35402520590514","48217697931027","397","60921891996"
"002C","TOPIX 500","20250722","2210.64","1.48","0.07","2209.16","495255696267452","330873171855","494924823095597","99649033454216","224032964050735","497","230725614029"
"002D","TOPIX Small","20250722","3312.62","-0.48","-0.01","3313.1","41800949016539","-6036027561","41806985044099","3533469908414","12618693491636","1183","26327526876"
"002E","TOPIX 1000","20250722","2683.08","1.59","0.06","2681.49","524612002475100","310673886435","524301328588666","53206085443722","195525837958338","986","246346329788"
"002F","TOPIX Small500","20250722","1466.71","-1.01","-0.07","1467.72","29356306207648","-20199285420","29376505493068","6003334602791","20015036599242","489","15620715759"
"0040","水産・農林業","20250722","574.09","-4.11","-0.71","578.2","415811043409","-2972780726","418783824135","5940157762993","72429180909","7","284274267"
"0041","鉱業","20250722","602.92","-0.7","-0.12","603.62","1356251563082","-1581958911","1357833521992","27125031261634","224947461393","5","708957286"
"0042","建設業","20250722","2027.85","14.36","0.71","2013.49","12529796687295","88722909447","12441073777848","16486574588546","617885293466","76","4844868555"
"0043","食料品","20250722","2271.52","-11.41","-0.5","2282.93","16273045784147","-81780798387","16354826582534","22919782794573","716395305100","71","5808186832"
"0044","繊維製品","20250722","773.57","-1.52","-0.2","775.09","2104643274615","-4111342840","2108754617455","10022110831499","272067505496","21","1586053548"
"0045","パルプ・紙","20250722","535.39","2.29","0.43","533.1","767528562672","3280764162","764247798510","9594107033406","143359382066","8","885832100"
"0046","化学","20250722","2347.17","4.47","0.19","2342.7","26011295347137","49557462958","25961737884179","21147394591169","11081959665807","123","11666170713"
"0047","医薬品","20250722","3295.64","-72.68","-2.16","3368.32","20685867671326","-456191363000","21142059034326","60840787268606","6276746425050","34","6516858850"
"0048","石油・石炭製品","20250722","1740.13","12.8","0.74","1727.33","2400368720486","17661462307","2382707258180","34290981721231","137941815950","7","2846636737"
"0049","ゴム製品","20250722","4558.77","22.3","0.49","4536.47","3372516248235","16496701641","3356019546593","30659238620315","73978718942","11","773310825"
"004A","ガラス・土石製品","20250722","1406.64","-1.86","-0.13","1408.5","3431306319976","-4527325099","3435833645075","13725225279905","243935867625","25","1068899404"
"004B","鉄鋼","20250722","682.93","18.7","2.82","664.23","4189011204854","114684306089","4074326898765","18213092195015","613387830768","23","1915589926"
"004C","非鉄金属","20250722","1894.39","37.1","2","1857.29","5336075315695","104503854187","5231571461509","26680376578477","281677454840","20","1622851567"
"004D","金属製品","20250722","1481.92","-12.22","-0.82","1494.14","2640147419058","-21760333002","2661907752060","8800491396861","178156982882","30","1264667016"
"004E","機械","20250722","3667.93","72","2","3595.93","33193415668450","651607084774","32541808583675","28370440742265","904963287832","117","8646840597"
"004F","電気機器","20250722","4986.72","-15.96","-0.32","5002.68","94880431532269","-303690028399","95184121560668","71879114797174","1902662579299","132","26926156943"
"0050","輸送用機器","20250722","4121.27","-16.77","-0.41","4138.04","36290737230573","-147629481690","36438366712262","84397063326914","880571552354","43","18196146345"
"0051","精密機器","20250722","10600.01","-214.74","-1.99","10814.75","10651139919549","-215780546592","10866920466141","39448666368700","100482390071","27","3247036845"
"0052","その他製品","20250722","7244.18","-70.84","-0.97","7315.02","17314820902848","-169322250180","17484143153028","43287052257120","239017104106","40","3314615206"
"0053","電気・ガス業","20250722","516.41","5.89","1.15","510.52","6817581514629","77689176893","6739892337736","29641658759255","1320197272270","23","4455885913"
"0054","陸運業","20250722","2063.84","-5.32","-0.26","2069.16","12911624994146","-33266784206","12944891778351","34896283767961","625612460279","37","4997395693"
"0055","海運業","20250722","1777.35","0.08","0","1777.27","3256289427780","149349741","3256140078039","54271490462998","183210040702","6","876421371"
"0056","空運業","20250722","236.17","-1.2","-0.51","237.37","1951285621868","-9875358163","1961160980031","97564281093394","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250722","4014.9","-36.78","-0.91","4051.68","888733794629","-8142912776","896876707405","7406114955241","22135910461","12","352461644"
"0058","情報・通信業","20250722","6840.15","3.71","0.05","6836.44","43980822815890","23862651568","43956960164322","24989103872665","642980659978","176","71856355813"
"0059","卸売業","20250722","3855.84","26.25","0.69","3829.59","37322954890694","254071974668","37068882916025","28709965300534","9679593036966","130","11380596720"
"005A","小売業","20250722","2024.24","2.67","0.13","2021.57","25746169594716","33926189065","25712243405651","17514401084841","12718956091197","147","8037370691"
"005B","銀行業","20250722","394.46","3.89","1","390.57","48559380268322","479477522572","48079902745751","71410853335768","123102768402806","68","22241424285"
"005C","証券、商品先物取引業","20250722","663.47","2.73","0.41","660.74","5038226485529","20714163543","5017512321985","27990147141827","7593807701120","18","4150269242"
