"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251030","3300.79","22.55","0.69","3278.24","623859089115098","4261294790871","619597794324227","37334475710060","18900310832054","1671","269560307095"
"0002","大型","20251030","3276.57","17.6","0.54","3258.97","419950619188465","2255861852872","417694757335593","415792692265806","12816765083027","101","178675931779"
"0003","中型","20251030","3453.47","32.12","0.94","3421.35","157515429898258","1464814263663","156050615634595","39776623711681","4561077174001","396","63657585664"
"0004","小型","20251030","5456.2","63.58","1.18","5392.62","46393040028375","540618674336","45852421354039","3951706987085","850280507683","1174","27226789652"
"0028","TOPIX Core30","20251030","1760.02","5.36","0.31","1754.66","263741868769374","804090251577","262937778517797","850780221836690","149851411965555","31","120371397674"
"0029","TOPIX Large70","20251030","3231.56","30.04","0.94","3201.52","156208750419091","1451771601295","154756978817796","223155357741558","48338545355092","70","58304534105"
"002A","TOPIX 100","20251030","2272.87","12.21","0.54","2260.66","419950619188465","2255861852872","417694757335593","415792692265806","184766832304672","101","178675931779"
"002B","TOPIX Mid400","20251030","3281.97","30.52","0.94","3251.45","157515429898258","1464814263663","156050615634595","39776623711681","47994192391565","396","63657585664"
"002C","TOPIX 500","20251030","2581.71","16.63","0.65","2565.08","577466049086723","3720676116535","573745372970188","116190351928918","223675432947459","497","242333517443"
"002D","TOPIX Small","20251030","3695.86","43.07","1.18","3652.79","46393040028375","540618674336","45852421354039","3951706987085","12552714325768","1174","27226789652"
"002E","TOPIX 1000","20251030","3124.77","21.25","0.68","3103.52","610034464506411","4148648856480","605885815649932","62058439929442","195225097217155","983","258735850495"
"002F","TOPIX Small500","20251030","1628.14","21.4","1.33","1606.74","32568415419688","427972739945","32140442679744","6701320045203","20003506850016","486","16402333052"
"0040","水産・農林業","20251030","665.06","7.57","1.15","657.49","479800358714","5458055118","474342303596","6854290838768","72144179910","7","283774267"
"0041","鉱業","20251030","826.25","18.58","2.3","807.67","2034653603671","45742539328","1988911064343","40693072073426","246252979781","5","801982438"
"0042","建設業","20251030","2402.36","23.72","1","2378.64","14780014840632","145962376441","14634052464191","19706686454176","615227896833","75","4935858550"
"0043","食料品","20251030","2358.48","5.74","0.24","2352.74","16920947720467","41143923733","16879803796734","23832320733052","717451813771","71","5827115271"
"0044","繊維製品","20251030","806.55","-2.06","-0.25","808.61","2129202438834","-5428148058","2134630586893","10646012194172","263987682595","20","1576013673"
"0045","パルプ・紙","20251030","558.92","1.34","0.24","557.58","797767734726","1920863817","795846870909","9972096684070","142732615529","8","895847100"
"0046","化学","20251030","2520.49","7.55","0.3","2512.94","28104919403172","84205899726","28020713503446","22849527970058","11150575961582","123","11879838528"
"0047","医薬品","20251030","3532.56","23.96","0.68","3508.6","21902673563671","148545289171","21754128274500","66371738071730","6200230974168","33","6470047985"
"0048","石油・石炭製品","20251030","2162.65","33.21","1.56","2129.44","2962052530182","45483197664","2916569332518","42315036145455","136963894279","7","2884980717"
"0049","ゴム製品","20251030","5255.46","43.84","0.84","5211.62","3982572229768","33225159484","3949347070284","36205202088801","75779681012","11","802488348"
"004A","ガラス・土石製品","20251030","1616.18","13.65","0.85","1602.53","3965756393807","33491117008","3932265276800","15863025575229","245377929501","25","1082474561"
"004B","鉄鋼","20251030","749.31","9.01","1.22","740.3","4594130335173","55266413285","4538863921887","19974479718142","613112601065","23","4812662092"
"004C","非鉄金属","20251030","3373.36","117.41","3.61","3255.95","9508070423843","330939094878","9177131328965","47540352119217","281857637650","20","1680075066"
