"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250805","2936.54","20.34","0.7","2916.2","556971808066504","3858432116994","553113375949511","33153083813482","18966946795385","1680","257733003593"
"0002","大型","20250805","2849.67","18.1","0.64","2831.57","365354259573069","2320188172273","363034071400796","365354259573069","12820943168936","100","169975609232"
"0003","中型","20250805","3206.8","26.68","0.84","3180.12","147949503636726","1230914133026","146718589503700","37266877490359","4613614685891","397","61495013857"
"0004","小型","20250805","5117.27","36.01","0.71","5081.26","43668044856709","307329811694","43360715045015","3691297113838","853346496676","1183","26262380505"
"0028","TOPIX Core30","20250805","1514.61","11.4","0.76","1503.21","227034993383659","1707735577819","225327257805840","756783311278863","149896975191339","30","115754078794"
"0029","TOPIX Large70","20250805","2860.43","12.66","0.44","2847.77","138319266189410","612452594454","137706813594956","197598951699157","48356079375022","70","54221530438"
"002A","TOPIX 100","20250805","1976.74","12.56","0.64","1964.18","365354259573069","2320188172273","363034071400796","365354259573069","184827063704208","100","169975609232"
"002B","TOPIX Mid400","20250805","3047.55","25.35","0.84","3022.2","147949503636726","1230914133026","146718589503700","37266877490359","48547021330263","397","61495013857"
"002C","TOPIX 500","20250805","2286.81","15.82","0.7","2270.99","513303763209795","3551102305299","509752660904496","103280435253480","224463058104049","497","231470623088"
"002D","TOPIX Small","20250805","3466.27","24.39","0.71","3441.88","43668044856709","307329811694","43360715045015","3691297113838","12597977604903","1183","26262380505"
"002E","TOPIX 1000","20250805","2777.25","19.29","0.7","2757.96","544063733207102","3779431744958","540284301462144","55234896772295","195900143678514","985","247102884186"
"002F","TOPIX Small500","20250805","1534.03","11.38","0.75","1522.65","30759969997307","228329439659","30531640557648","6303272540432","20051686653693","488","15632261098"
"0040","水産・農林業","20250805","605.42","14.08","2.38","591.34","438501092297","10197361702","428303730595","6264301318530","72429180909","7","284274267"
"0041","鉱業","20250805","626.17","5.92","0.95","620.25","1541955307528","14582768459","1527372539069","30839106150557","246252979781","5","771914089"
"0042","建設業","20250805","2139.93","20.47","0.97","2119.46","13202716855605","126337174270","13076379681335","17371995862639","616968207393","76","4837726468"
"0043","食料品","20250805","2325.34","0.15","0.01","2325.19","16683186010925","1078884090","16682107126835","23497445085810","717451813771","71","5827115271"
"0044","繊維製品","20250805","828.19","4.2","0.51","823.99","2253764113532","11449922011","2242314191520","10732210064437","272130273331","21","1586448332"
"0045","パルプ・紙","20250805","548.77","7.02","1.3","541.75","783278713963","10023037147","773255676815","9790983924534","142732615529","8","882847100"
"0046","化学","20250805","2376.76","6.48","0.27","2370.28","26441230046503","72119686057","26369110360446","21673139382379","11124909570489","122","11754137861"
"0047","医薬品","20250805","3461.36","4.42","0.13","3456.94","21480185686231","27396736419","21452788949811","63177016724208","6205713125182","34","6473284706"
"0048","石油・石炭製品","20250805","1831.1","12.39","0.68","1818.71","2525851563246","17086800735","2508764762510","36083593760655","137941815950","7","2846636737"
"0049","ゴム製品","20250805","4719.81","21.03","0.45","4698.78","3576659563043","15942603455","3560716959588","32515086936757","75779681012","11","802488348"
"004A","ガラス・土石製品","20250805","1456.11","13.11","0.91","1443","3572229625891","32179140583","3540050485308","14288918503564","245326410030","25","1080976056"
"004B","鉄鋼","20250805","685.08","0.93","0.14","684.15","4200303508673","5721442719","4194582065954","18262189168143","613112601065","23","1908775557"
"004C","非鉄金属","20250805","2179.59","75.62","3.59","2103.97","6143355160406","213146166227","5930208994179","30716775802032","281858677184","20","1624483874"
"004D","金属製品","20250805","1535.02","15.17","1","1519.85","2725117807775","26933518642","2698184289133","9083726025918","177529965840","30","1262878249"
"004E","機械","20250805","3815.91","59.2","1.58","3756.71","34623534226134","537217317156","34086316908978","29592764295841","907346041216","117","8647438198"
"004F","電気機器","20250805","5039.24","24.84","0.5","5014.4","96093861770593","473700085251","95620161685342","73354092954651","1906913209529","131","27139651416"
"0050","輸送用機器","20250805","4347.94","3.68","0.08","4344.26","38397584373198","32477714503","38365106658695","89296707844645","883121211520","43","18297963755"
"0051","精密機器","20250805","11022.73","63.68","0.58","10959.05","11080827965495","64006046689","11016821918806","39574385591054","100527082379","28","3242982461"
"0052","その他製品","20250805","7558.68","82.99","1.11","7475.69","18231019054387","200170890639","18030848163749","45577547635969","241193124856","40","3374948684"
"0053","電気・ガス業","20250805","554.05","10.28","1.89","543.77","7314574603807","135688251448","7178886352359","31802498277421","1320197270951","23","4455885892"
"0054","陸運業","20250805","2199.24","24.04","1.11","2175.2","13745455661701","150272843430","13595182818271","37149880166760","625009660253","37","4993257598"
"0055","海運業","20250805","1780.79","-30.22","-1.67","1811.01","3262590515974","-55381289156","3317971805130","54376508599566","183210620549","6","876423471"
"0056","空運業","20250805","238.64","1.63","0.69","237.01","1971658274715","13434167031","1958224107684","98582913735750","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250805","4107.41","-30.78","-0.74","4138.19","856608684424","-6420484350","863029168774","7138405703535","20855208963","12","345171696"
"0058","情報・通信業","20250805","7038.49","75.22","1.08","6963.27","45452627726168","485761237938","44966866488230","25679450692750","645772819833","177","71899570935"
"0059","卸売業","20250805","3986.49","23.16","0.58","3963.33","38629550122876","224390389987","38405159732889","29715038556058","9690115419879","130","11393126126"
"005A","小売業","20250805","2089.04","-3.18","-0.15","2092.22","26554795712251","-40490297936","26595286010187","18188216241268","12711498340284","146","8036638678"
"005B","銀行業","20250805","407.7","4.18","1.04","403.52","50188364530565","513382718799","49674981811767","73806418427302","123102587756300","68","22241400267"
"005C","証券、商品先物取引業","20250805","688.42","12.35","1.83","676.07","5227760268493","93821702412","5133938566080","29043112602737","7593803958779","18","4150218719"
"005D","保険業","20250805","2907.26","34.88","1.21","2872.38","18362406075559","220278131965","18142127943594","204026734172878","6316061531255","9","5794153410"
"005E","その他金融業","20250805","1061.58","11.34","1.08","1050.24","6309494811715","67361827417","6242132984298","30045213389121","5943513737525","21","3430512114"
"005F","不動産業","20250805","2150.6","3.22","0.15","2147.38","10539870039120","15797548090","10524072491031","21079740078240","490088797991","50","6284900588"
"0060","サービス業","20250805","3184.15","19.29","0.61","3164.86","24560888593710","148768073163","24412120520547","15161042341797","771348340207","162","10515552048"
"0070","東証グロース市場250指数","20250805","772.36","9.91","1.3","762.45","3062322483817","38939667667","3023382816150","1085929958800","3964893478314","282","3890157687"
"0075","REIT","20250805","1880.57","9.22","0.49","1871.35","15164822516115","74314654330","15090507861785","26604951782658","8063967410980","57","12375572630"
"0080","TOPIX-17 食品","20250805","398.91","0.26","0.07","398.65","17121687103222","11276245792","17110410857430","21950880901567","4292113091007","78","6111389538"
"0081","TOPIX-17 エネルギー資源","20250805","221.76","1.72","0.78","220.04","4067806870774","31669569194","4036137301579","33898390589781","1834299046456","12","3618550826"
"0082","TOPIX-17 建設・資材","20250805","396.14","3.76","0.96","392.38","19500064289272","185449833495","19314614455777","14885545258986","4922474679917","131","7181580773"
