"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251211","3357.24","-31.78","-0.94","3389.02","637261658503476","-6028888237830","643290546741306","38228053899429","18981688122132","1667","267766767930"
"0002","大型","20251211","3306.23","-28.94","-0.87","3335.17","433602108372089","-3795344294569","437397452666659","433602108372089","13114702134701","100","174939102751"
"0003","中型","20251211","3576.74","-38.83","-1.07","3615.57","158647320399851","-1722233929349","160369554329201","39961541662431","4435530943421","397","65814767439"
"0004","小型","20251211","5625.71","-64.2","-1.13","5689.91","45012229731535","-511310013912","45523539745447","3847199122353","800116148193","1170","27012897739"
"0028","TOPIX Core30","20251211","1737.31","-17.46","-1","1754.77","268702329893862","-2700304692993","271402634586855","866781709335038","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251211","3383.69","-22.47","-0.66","3406.16","164899778478227","-1095039601576","165994818079803","238985186200330","48733736268301","69","57775740999"
"002A","TOPIX 100","20251211","2293.44","-20.07","-0.87","2313.51","433602108372089","-3795344294569","437397452666659","433602108372089","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251211","3399.12","-36.89","-1.07","3436.01","158647320399851","-1722233929349","160369554329201","39961541662431","46673125083431","397","65814767439"
"002C","TOPIX 500","20251211","2623.17","-24.44","-0.92","2647.61","592249428771941","-5517578223918","597767006995859","119164875004415","225776205917594","497","240753870190"
"002D","TOPIX Small","20251211","3810.68","-43.48","-1.13","3854.16","45012229731535","-511310013912","45523539745447","3847199122353","11812136518425","1170","27012897739"
"002E","TOPIX 1000","20251211","3177.77","-29.83","-0.93","3207.6","625312331438231","-5871048855893","631183380294124","62908685255355","196777390524565","994","257137435184"
"002F","TOPIX Small500","20251211","1682.33","-17.99","-1.06","1700.32","33062902666290","-353470631975","33416373298265","6652495506296","19653023298111","497","16383564994"
"0040","水産・農林業","20251211","719.87","-1.19","-0.17","721.06","510600329853","-838071643","511438401496","7294290426478","70929098947","7","270681695"
"0041","鉱業","20251211","927.15","-3.94","-0.42","931.09","2297504995246","-9771647559","2307276642804","45950099904910","247803758257","5","808110172"
"0042","建設業","20251211","2640.89","-21.95","-0.82","2662.84","15883155787460","-131980962194","16015136749654","21757747654055","601431020982","73","4777797069"
"0043","食料品","20251211","2439.5","-33.07","-1.34","2472.57","17800408107384","-241286864458","18041694971842","24722789038034","729673457134","72","5924020411"
"0044","繊維製品","20251211","840.99","-4.88","-0.58","845.87","2234205053675","-12975464672","2247180518347","11171025268376","265664515430","20","1571146974"
"0045","パルプ・紙","20251211","591.51","1.82","0.31","589.69","870947515697","2679011614","868268504083","10886843946214","147241542162","8","919112646"
"0046","化学","20251211","2544.95","-36.1","-1.4","2581.05","28594024477658","-405665859506","28999690337164","23247174372080","11235603142717","123","11932645966"
"0047","医薬品","20251211","3797.15","-16.02","-0.42","3813.17","23724529321563","-100066355160","23824595676723","71892513095645","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251211","2397.18","-40.68","-1.67","2437.86","3096011752721","-52539815119","3148551567840","44228739324583","129152507703","7","2721844384"
"0049","ゴム製品","20251211","5682.52","-55.73","-0.97","5738.25","4312997362089","-42304822584","4355302184672","39209066928079","75899427854","11","805254822"
"004A","ガラス・土石製品","20251211","1760.45","-21.25","-1.19","1781.7","4327321786876","-52231060089","4379552846964","17309287147502","245808018082","25","1087143843"
"004B","鉄鋼","20251211","757.4","-8.19","-1.07","765.59","4916318322360","-53143534248","4969461856607","21375297053738","649103236397","23","5147400861"
"004C","非鉄金属","20251211","3473.34","-81.42","-2.29","3554.76","10576122634223","-247906219386","10824028853609","52880613171117","304493876162","20","1759068592"
"004D","金属製品","20251211","1608.18","-23.02","-1.41","1631.2","2820511758040","-40379668998","2860891427038","9401705860133","175385282263","30","1260858797"
"004E","機械","20251211","4251.25","-75.4","-1.74","4326.65","39096621370133","-693425486576","39790046856709","33415915700968","919650177468","117","9444612066"
"004F","電気機器","20251211","6262.62","-63.87","-1.01","6326.49","118145308066593","-1204832913200","119350140979793","91585510129142","1886515258499","129","26845879200"
"0050","輸送用機器","20251211","4925.58","-12.6","-0.26","4938.18","43226157145865","-110547700426","43336704846291","100525946850850","877584832591","43","18400816132"
"0051","精密機器","20251211","12920.43","-145.65","-1.11","13066.08","12563923550430","-141630041943","12705553592372","46533050186776","97240731678","27","3103954228"
"0052","その他製品","20251211","6937.94","-60.38","-0.86","6998.32","16844518183635","-146578832615","16991097016250","41084190691792","242788308457","41","3444041643"
"0053","電気・ガス業","20251211","653.64","-13.4","-2.01","667.04","8788337534724","-180257183259","8968594717983","38210163194451","1344528902693","23","4601154582"
"0054","陸運業","20251211","2294.26","-28.29","-1.22","2322.55","14201089118244","-175082038354","14376171156599","38381321941201","618983469855","37","4874178678"
"0055","海運業","20251211","1725.04","5.51","0.32","1719.53","3270738263212","10433961421","3260304301790","54512304386861","189603980156","6","898142831"
