"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250729","2908.64","-22.09","-0.75","2930.73","550762232749345","-4195671771715","554957904521060","32802991825452","18935414929473","1679","257049641831"
"0002","大型","20250729","2847.37","-28.77","-1","2876.14","365064597981407","-3688795643931","368753393625338","365064597981407","12821099853424","100","169803587776"
"0003","中型","20250729","3121.96","-10.11","-0.32","3132.07","143057912352012","-463502562359","143521414914371","36034738627711","4582316079420","397","60921881260"
"0004","小型","20250729","4989.96","-3.68","-0.07","4993.64","42639722415926","-43373565425","42683095981351","3607421524190","854510666647","1182","26324172796"
"0028","TOPIX Core30","20250729","1526.03","-17.27","-1.12","1543.3","228745735679659","-2589423062315","231335158741974","762485785598863","149896336788919","30","115749087567"
"0029","TOPIX Large70","20250729","2818.95","-22.74","-0.8","2841.69","136318862301748","-1099372581616","137418234883364","194741231859640","48358006238669","70","54054500209"
"002A","TOPIX 100","20250729","1975.14","-19.96","-1","1995.1","365064597981407","-3688795643931","368753393625338","365064597981407","184829322472030","100","169803587776"
"002B","TOPIX Mid400","20250729","2966.92","-9.61","-0.32","2976.53","143057912352012","-463502562359","143521414914371","36034738627711","48217679974429","397","60921881260"
"002C","TOPIX 500","20250729","2268.07","-18.54","-0.81","2286.61","508122510333419","-4152298206291","512274808539709","102237929644551","224032872400502","497","230725469035"
"002D","TOPIX Small","20250729","3380.04","-2.49","-0.07","3382.53","42639722415926","-43373565425","42683095981351","3607421524190","12615164277922","1182","26324172796"
"002E","TOPIX 1000","20250729","2751.81","-21.35","-0.77","2773.16","538050656338700","-4173378760281","542224035098981","54569032083032","195525760336531","986","246346177668"
"002F","TOPIX Small500","20250729","1495.28","-1.06","-0.07","1496.34","29928146005281","-21080553991","29949226559272","6120275256704","20015032740314","489","15620708633"
"0040","水産・農林業","20250729","579.41","-1.96","-0.34","581.37","419663146815","-1420831081","421083977896","5995187811644","72429180909","7","284274267"
"0041","鉱業","20250729","623.22","5.87","0.95","617.35","1401913256967","13210027763","1388703229203","28038265139332","224947461393","5","708957286"
"0042","建設業","20250729","2040.94","-9.19","-0.45","2050.13","12610661828774","-56796498727","12667458327501","16592976090492","617885293466","76","4844868555"
"0043","食料品","20250729","2266.83","-24.65","-1.08","2291.48","16239460655774","-176610581398","16416071237172","22872479796864","716395305100","71","5808186832"
"0044","繊維製品","20250729","806.69","-4.94","-0.61","811.63","2194745997415","-13429187982","2208175185397","10451171416263","272067505496","21","1586053548"
"0045","パルプ・紙","20250729","544.08","-2.43","-0.44","546.51","779993608235","-3473565247","783467173482","9749920102936","143359382066","8","885832100"
"0046","化学","20250729","2368.51","-26.25","-1.1","2394.76","26235911185574","-302758152158","26538669337732","21504845234077","11076977172929","122","11662823759"
"0047","医薬品","20250729","3453.35","1.16","0.03","3452.19","21675771565309","7269545243","21668502020066","63752269309732","6276746425050","34","6516858850"
"0048","石油・石炭製品","20250729","1822.54","15.07","0.83","1807.47","2514041524964","20790954541","2493250570423","35914878928055","137941815950","7","2846636737"
"0049","ゴム製品","20250729","4658.83","-58.14","-1.23","4716.97","3446543329236","-43012455830","3489555785066","31332212083968","73978718942","11","773310825"
"004A","ガラス・土石製品","20250729","1441.77","-8.08","-0.56","1449.85","3516987095713","-19707773544","3536694869256","14067948382850","243935867625","25","1068899404"
"004B","鉄鋼","20250729","693.6","-2.56","-0.37","696.16","4254465761469","-15696859747","4270162621216","18497677223777","613387830768","23","1915589926"
"004C","非鉄金属","20250729","1966.59","3.15","0.16","1963.44","5539432572832","8856361200","5530576211632","27697162864159","281677454840","20","1622851567"
"004D","金属製品","20250729","1531.85","-14.22","-0.92","1546.07","2729091144646","-25338445575","2754429590221","9096970482154","178156982882","30","1264667016"
"004E","機械","20250729","3749.54","-55.25","-1.45","3804.79","33931980748974","-499967865774","34431948614748","29001692947841","904963287832","117","8646840597"
"004F","電気機器","20250729","5079.27","-51.04","-0.99","5130.31","96641294690286","-971282902165","97612577592451","73213102038095","1902662579299","132","26926156943"
"0050","輸送用機器","20250729","4438.18","-82.77","-1.83","4520.95","39081320865022","-728868995223","39810189860246","90886792709354","880571552354","43","18196146345"
"0051","精密機器","20250729","11261.47","-155.29","-1.36","11416.76","11315799170040","-156036110068","11471835280108","41910367296445","100482390071","27","3247036845"
"0052","その他製品","20250729","7346.47","-7.6","-0.1","7354.07","17559330756884","-18154695758","17577485452642","43898326892210","239017104106","40","3314615206"
"0053","電気・ガス業","20250729","530.08","-2.85","-0.53","532.93","6998037824608","-37751131712","7035788956320","30426251411340","1320197272270","23","4455885913"
"0054","陸運業","20250729","2086.2","-9.57","-0.46","2095.77","13051552767727","-59825890004","13111378657731","35274466939804","625612460279","37","4997395693"
"0055","海運業","20250729","1825.46","-23.04","-1.25","1848.5","3344421027663","-42220362631","3386641390293","55740350461047","183210040702","6","876421371"
"0056","空運業","20250729","236.44","-1.42","-0.6","237.86","1953503503676","-11690216108","1965193719784","97675175183794","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250729","4114.13","5.52","0.13","4108.61","910699404146","1221577095","909477827050","7589161701214","22135910461","12","352461644"
"0058","情報・通信業","20250729","6853.54","5.9","0.09","6847.64","44066936653139","37924080573","44029012572566","25038032189284","642980595682","176","71856349106"
"0059","卸売業","20250729","3922.9","-39.52","-1","3962.42","37972091143098","-382545173803","38354636316901","29209300879306","9679593036966","130","11380596720"
"005A","小売業","20250729","2052.83","-3.51","-0.17","2056.34","26109864277982","-44625320360","26154489598342","17761812434002","12718966408007","147","8037372581"
"005B","銀行業","20250729","408.79","-4.11","-1","412.9","50323275924166","-505433588654","50828709512820","74004817535539","123102768402806","68","22241424285"
"005C","証券、商品先物取引業","20250729","674.79","-10.24","-1.49","685.03","5124155604084","-77867671702","5202023275786","28467531133799","7593698667837","18","4150256615"
"005D","保険業","20250729","2838.32","-15.14","-0.53","2853.46","17943982657378","-95710092963","18039692750341","199377585081980","6322046933134","9","5798701250"
"005E","その他金融業","20250729","1030.51","-6.53","-0.63","1037.04","6124824872384","-38854591213","6163679463598","29165832725640","5943516508430","21","3430513161"
"005F","不動産業","20250729","2055.95","-13.94","-0.67","2069.89","9952394417880","-67444239081","10019838656961","20311009016082","484076754660","49","6204920965"
"0060","サービス業","20250729","3211.63","14.45","0.45","3197.18","24798083766484","111578880376","24686504886108","15307459115114","772133501310","162","10477515299"
"0070","東証グロース市場250指数","20250729","751.02","-11.68","-1.53","762.7","2965646398347","-46109917320","3011756315666","1051647658988","3948828605889","282","3805084186"
"0075","REIT","20250729","1846.59","11.87","0.65","1834.72","14798487625583","95159706110","14703327919473","25962258992251","8013947763923","57","12323008459"
"0080","TOPIX-17 食品","20250729","388.69","-4.16","-1.06","392.85","16659123802589","-178031412479","16837155215068","21357851028960","4285951627217","78","6092461099"
"0081","TOPIX-17 エネルギー資源","20250729","220.71","1.91","0.87","218.8","3915954781930","34000982304","3881953799626","32632956516087","1774234403063","12","3555594023"
"0082","TOPIX-17 建設・資材","20250729","382.91","-2.06","-0.54","384.97","18856740069133","-101842717846","18958582786979","14394458068040","4924645379929","131","7178434975"
"0083","TOPIX-17 素材・化学","20250729","306.03","-3.22","-1.04","309.25","29210650791224","-319660905387","29530311696611","19344801848493","9545031899336","151","14134709407"
"0084","TOPIX-17 医薬品","20250729","266.96","0.09","0.03","266.87","21675771565309","7269545243","21668502020066","63752269309732","8119360829111","34","6516858850"
"0085","TOPIX-17 自動車・輸送機","20250729","330.42","-6","-1.78","336.42","42527864194259","-771881451053","43299745645312","78755304063442","12870727858476","54","18969457170"
"0086","TOPIX-17 鉄鋼・非鉄","20250729","342.56","-0.24","-0.07","342.8","9793898334301","-6840498547","9800738832848","22776507754187","2859059965966","43","3538441493"
"0087","TOPIX-17 機械","20250729","738.94","-10.89","-1.45","749.83","33931980748974","-499967865774","34431948614748","29001692947841","4591996369026","117","8646840597"
"0088","TOPIX-17 電機・精密","20250729","397.66","-4.15","-1.03","401.81","107957093860326","-1127319012233","109084412872559","67897543308381","27148187390309","159","30173193788"
"0089","TOPIX-17 情報通信・サービスその他","20250729","418.46","0.64","0.15","417.82","86424351176507","131348265191","86293002911316","22863584967330","20652927033721","378","85648479611"
"008A","TOPIX-17 電力・ガス","20250729","87.78","-0.47","-0.53","88.25","6998037824608","-37751131712","7035788956320","30426251411340","7972116313052","23","4455885913"
"008B","TOPIX-17 運輸・物流","20250729","208.54","-1.22","-0.58","209.76","19260176703212","-112514891647","19372691594858","33789783689845","9235574559947","57","6895499328"
"008C","TOPIX-17 商社・卸売","20250729","953.18","-9.61","-1","962.79","37972091143098","-382545173803","38354636316901","29209300879306","3983714294389","130","11380596720"
"008D","TOPIX-17 小売","20250729","356.61","-0.61","-0.17","357.22","26109864277982","-44625320360","26154489598342","17761812434002","7321621526936","147","8037372581"
"008E","TOPIX-17 銀行","20250729","262.9","-2.64","-0.99","265.54","50323275924166","-505433588654","50828709512820","74004817535539","19141957624532","68","22241424285"
