"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250609","2785.41","16.08","0.58","2769.33","528653610342316","3052964955092","525600645387224","31392732205601","18979349946055","1684","256827088732"
"0002","大型","20250609","2740.57","19.23","0.71","2721.34","351869385445515","2468650370441","349400735075073","351869385445515","12839282088434","100","169915231456"
"0003","中型","20250609","2969.02","11","0.37","2958.02","136571399491904","505740974483","136065658517421","34314421982890","4599887552975","398","60701120805"
"0004","小型","20250609","4682.61","9.15","0.2","4673.46","40212825404897","78573610168","40134251794729","3390626088103","858769989036","1186","26210736470"
"0028","TOPIX Core30","20250609","1465.41","10.93","0.75","1454.48","219931382470696","1640623076003","218290759394694","733104608235655","150082054880315","30","115834732306"
"0029","TOPIX Large70","20250609","2723.65","17.09","0.63","2706.56","131938002974818","828027294439","131109975680380","188482861392598","48441559193362","70","54080499150"
"002A","TOPIX 100","20250609","1901.06","13.34","0.71","1887.72","351869385445515","2468650370441","349400735075073","351869385445515","185091438064002","100","169915231456"
"002B","TOPIX Mid400","20250609","2821.57","10.45","0.37","2811.12","136571399491904","505740974483","136065658517421","34314421982890","48402576798198","398","60701120805"
"002C","TOPIX 500","20250609","2175.65","13.25","0.61","2162.4","488440784937419","2974391344924","485466393592495","98080478903096","224503270384982","498","230616352261"
"002D","TOPIX Small","20250609","3171.85","6.2","0.2","3165.65","40212825404897","78573610168","40134251794729","3390626088103","12678044770535","1186","26210736470"
"002E","TOPIX 1000","20250609","2636.09","15.52","0.59","2620.57","516610123219225","3040128110813","513569995108412","52288474010043","195976202714070","988","246131356267"
"002F","TOPIX Small500","20250609","1399.27","3.27","0.23","1396","28169338281806","65736765888","28103601515918","5748844547307","20131519022318","490","15515004006"
"0040","水産・農林業","20250609","564.87","-2.05","-0.36","566.92","409131553327","-1485993526","410617546853","5844736476099","72429180909","7","284274267"
"0041","鉱業","20250609","588.67","3.26","0.56","585.41","1324190175196","7320760184","1316869415012","26483803503915","224947461393","5","708957286"
"0042","建設業","20250609","1939.75","-2.16","-0.11","1941.91","11985120552456","-13311675636","11998432228093","15769895463758","617868482169","76","4618125109"
"0043","食料品","20250609","2270.83","4.06","0.18","2266.77","16273547491589","29130067721","16244417423869","22920489424774","716634380517","71","5809683452"
"0044","繊維製品","20250609","771.47","3.22","0.42","768.25","2106268363185","8783696079","2097484667106","10029849348501","273020828908","21","1587553548"
"0045","パルプ・紙","20250609","501.79","-4.22","-0.83","506.01","719359360608","-6059304902","725418665511","8991992007604","143359382066","8","865932100"
"0046","化学","20250609","2284.76","3.91","0.17","2280.85","25343742604243","43414026785","25300328577457","20604668783937","11092522199399","123","11680962015"
"0047","医薬品","20250609","3418.06","61.91","1.84","3356.15","21530576677654","389966345587","21140610332067","63325225522512","6299071100040","34","6534355079"
"0048","石油・石炭製品","20250609","1651.47","14.45","0.88","1637.02","2278070439161","19933163039","2258137276122","32543863416589","137941815950","7","2846636737"
"0049","ゴム製品","20250609","4420.45","-0.05","0","4420.5","3275490690260","-39779699","3275530469959","29777188093274","74098559339","11","774651905"
"004A","ガラス・土石製品","20250609","1320.92","8.6","0.66","1312.32","3222200354923","20973407068","3201226947855","12888801419692","243935867625","25","1068899404"
"004B","鉄鋼","20250609","672.89","-4.66","-0.69","677.55","4127416853121","-28576476114","4155993329235","17945290665745","613387830768","23","1841719334"
"004C","非鉄金属","20250609","1700.13","15.33","0.91","1684.8","4788882947940","43188405751","4745694542189","23944414739701","281677454840","20","1622851567"
"004D","金属製品","20250609","1448.18","-9.3","-0.64","1457.48","2580048824619","-16573498788","2596622323406","8600162748729","178158283595","30","1264678563"
"004E","機械","20250609","3454.18","9.49","0.28","3444.69","31396336073110","86231478315","31310104594796","26834475276163","908937843408","117","8659719631"
"004F","電気機器","20250609","4882.97","52.76","1.09","4830.21","93036083952436","1005301292687","92030782659749","70481881782149","1905316572247","132","26983174931"
"0050","輸送用機器","20250609","4227.91","0.29","0.01","4227.62","37314143677712","2509456579","37311634221133","84804871994800","882567660826","44","18233946187"
"0051","精密機器","20250609","10668.09","46.56","0.44","10621.53","10758261404052","46948900077","10711312503975","39845412607598","100845242137","27","3173232330"
"0052","その他製品","20250609","6947.49","84.9","1.24","6862.59","16652871984591","203510736860","16449361247731","41632179961478","239696260580","40","3136838393"
"0053","電気・ガス業","20250609","476.88","1.47","0.31","475.41","6362663343924","19638179042","6343025164882","27663753669237","1334234270212","23","4471503138"
"0054","陸運業","20250609","2023.7","-6.26","-0.31","2029.96","12660543240967","-39159354739","12699702595706","34217684435046","625612460279","37","4997395693"
"0055","海運業","20250609","1751.79","-9.43","-0.54","1761.22","3291386787641","-17721483075","3309108270717","54856446460689","187887599076","6","892558311"
"0056","空運業","20250609","235.94","0.11","0.05","235.83","1949328957530","849587797","1948479369733","97466447876513","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250609","3972.03","-2.95","-0.07","3974.98","885760265421","-656784192","886417049613","6813540503237","22299923558","13","354066344"
"0058","情報・通信業","20250609","6470.63","67.98","1.06","6402.65","41803082108005","439135037446","41363947070560","23751751197730","646043845708","176","71924395933"
"0059","卸売業","20250609","3758.94","-7.7","-0.2","3766.64","36409051103690","-74557346658","36483608450348","28006962387454","9685977221297","130","11392006855"
"005A","小売業","20250609","2032.15","-3.08","-0.15","2035.23","25681020910369","-39002531141","25720023441510","17470082251952","12637387775377","147","8004694675"
"005B","銀行業","20250609","387.3","4.42","1.15","382.88","47700474669898","544817193653","47155657476245","70147756867497","123161021001002","68","22261754805"
"005C","証券、商品先物取引業","20250609","606.21","4.27","0.71","601.94","4604265921654","32476575924","4571789345730","25579255120299","7595152036485","18","4150635672"
"005D","保険業","20250609","2891.14","13.92","0.48","2877.22","18442722351776","88765702855","18353956648921","204919137241959","6379057721161","9","5835400151"
"005E","その他金融業","20250609","1003.73","5.45","0.55","998.28","5965680277767","32387095156","5933293182612","28408001322702","5943510962161","21","3430503711"
"005F","不動産業","20250609","2042.63","7.03","0.35","2035.6","10106997408181","34816701613","10072180706568","20213994816362","494802218439","50","6263672508"
"0060","サービス業","20250609","3060.38","24.57","0.81","3035.81","23668889015307","190011373347","23478877641961","14520790806937","773396696596","163","10483088477"
"0070","東証グロース市場250指数","20250609","748.76","3.12","0.42","745.64","2944641823434","12257390384","2932384433050","1044199228168","3932703256150","282","3770316439"
"0075","REIT","20250609","1743.47","-11.33","-0.65","1754.8","13964042091740","-90671021429","14054713113169","24498319459193","8009318904275","57","12036772175"
"0080","TOPIX-17 食品","20250609","389.11","0.64","0.16","388.47","16682679044916","27644074195","16655034970722","21388050057585","4287345987253","78","6093957719"
"0081","TOPIX-17 エネルギー資源","20250609","203.03","1.53","0.76","201.5","3602260614357","27253923223","3575006691134","30018838452975","1774234403063","12","3555594023"
"0082","TOPIX-17 建設・資材","20250609","361.2","-0.18","-0.05","361.38","17787369731998","-8911767356","17796281499354","13578144833586","4924560525564","131","6951703076"
"0083","TOPIX-17 素材・化学","20250609","294.67","0.48","0.16","294.19","28169370328036","46138417962","28123231910074","18532480478971","9559557670544","152","14134447663"
