"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251022","3266.43","16.93","0.52","3249.5","617365180529632","3199031197217","614166149332415","36945851617572","18900310832054","1671","269542150448"
"0002","大型","20251022","3229.24","10.35","0.32","3218.89","413883729680089","1325905686704","412557823993386","409785870970386","12816765083027","101","178675931779"
"0003","中型","20251022","3445.31","30.39","0.89","3414.92","157143338446683","1386231983370","155757106463313","39682661223910","4561077174001","396","63657585664"
"0004","小型","20251022","5449.74","57.26","1.06","5392.48","46338112402860","486893527144","45851218875716","3947028313702","850280507683","1174","27208633005"
"0028","TOPIX Core30","20251022","1732.22","1.18","0.07","1731.04","259575603698113","176225841201","259399377856912","837340657090688","149851411965555","31","120371397674"
"0029","TOPIX Large70","20251022","3192.24","23.79","0.75","3168.45","154308125981976","1149679845502","153158446136474","220440179974252","48338545355092","70","58304534105"
"002A","TOPIX 100","20251022","2240.03","7.17","0.32","2232.86","413883729680089","1325905686704","412557823993386","409785870970386","184766832304672","101","178675931779"
"002B","TOPIX Mid400","20251022","3274.22","28.89","0.89","3245.33","157143338446683","1386231983370","155757106463313","39682661223910","47994192391565","396","63657585664"
"002C","TOPIX 500","20251022","2552.93","12.13","0.48","2540.8","571027068126772","2712137670074","568314930456699","114894782319270","223675432947459","497","242333517443"
"002D","TOPIX Small","20251022","3691.48","38.79","1.06","3652.69","46338112402860","486893527144","45851218875716","3947028313702","12552714325768","1174","27208633005"
"002E","TOPIX 1000","20251022","3091.7","15.53","0.5","3076.17","603577929647193","3033169623330","600544760023862","61401620513448","195225097217155","983","258735850495"
"002F","TOPIX Small500","20251022","1627.26","16.05","1","1611.21","32550861520420","321031953257","32229829567164","6697708131774","20003506850016","486","16402333052"
"0040","水産・農林業","20251022","664.03","5.26","0.8","658.77","479061510094","3799046208","475262463886","6843735858479","72144179910","7","283774267"
"0041","鉱業","20251022","794.13","9.43","1.2","784.7","1955571478435","23222501576","1932348976858","39111429568697","246252979781","5","801982438"
"0042","建設業","20251022","2370.17","64.08","2.78","2306.09","14581940514693","394205083213","14187735431480","19442587352924","615227896833","75","4935858550"
"0043","食料品","20251022","2415.78","6.44","0.27","2409.34","17332048129290","46195091812","17285853037478","24411335393366","717451813771","71","5827115271"
"0044","繊維製品","20251022","826.72","20.21","2.51","806.51","2182425778883","53335217190","2129090561693","10912128894413","263987682595","20","1576013673"
"0045","パルプ・紙","20251022","577.78","6.21","1.09","571.57","824685213941","8874330500","815810883440","10308565174258","142732615529","8","895847100"
"0046","化学","20251022","2566.78","7.11","0.28","2559.67","28621023109108","79207068458","28541816040650","23269124478950","11150575961582","123","11879838528"
"0047","医薬品","20251022","3622.8","2.79","0.08","3620.01","22462182529769","17276562004","22444905967765","68067219787179","6200230974168","33","6470047985"
"0048","石油・石炭製品","20251022","2104.51","22.42","1.08","2082.09","2882425070580","30707622395","2851717448185","41177501008287","136963894279","7","2884980717"
"0049","ゴム製品","20251022","5276.29","41.87","0.8","5234.42","3998357514263","31730314578","3966627199685","36348704675119","75779681012","11","802488348"
"004A","ガラス・土石製品","20251022","1600.77","22.37","1.42","1578.4","3927945552553","54894528903","3873051023650","15711782210210","245377929501","25","1082474561"
"004B","鉄鋼","20251022","738.17","11.65","1.6","726.52","4525799031418","71428508757","4454370522661","19677387093123","613112601065","23","4812662092"
"004C","非鉄金属","20251022","2936.53","-25.85","-0.87","2962.38","8276847386147","-72838859730","8349686245877","41384236930734","281857637650","20","1680075066"
"004D","金属製品","20251022","1686.6","16.47","0.99","1670.13","2988850709167","29187436477","2959663272690","9962835697223","177211543000","30","1261679859"
"004E","機械","20251022","4336.22","69.9","1.64","4266.32","39296643382531","633436538717","38663206843814","33586874685924","906241882606","117","9311055839"
"004F","電気機器","20251022","6003.87","10.73","0.18","5993.14","113676514359023","203094339060","113473420019963","86775965159559","1893388458534","131","27146943404"
"0050","輸送用機器","20251022","4910.27","141.69","2.97","4768.58","43363628207006","1251286131010","42112342075996","100845646993037","883121211520","43","18297963755"
"0051","精密機器","20251022","12868.84","141.76","1.11","12727.08","12743041392949","140371067150","12602670325799","45510862117674","99022480698","28","3188378916"
"0052","その他製品","20251022","7570.39","-15.61","-0.21","7586","18258226965919","-37650019509","18295876985428","45645567414796","241179355439","40","3418272854"
"0053","電気・ガス業","20251022","609.59","1.72","0.28","607.87","8047830359657","22673937943","8025156421714","34990566781117","1320198797284","23","4455895893"
"0054","陸運業","20251022","2305.26","13.13","0.57","2292.13","14408075284599","82057406470","14326017878128","38940744012429","625009660253","37","4993257598"
"0055","海運業","20251022","1746.34","8.53","0.49","1737.81","3199525448760","15633383880","3183892064880","53325424146005","183213066596","6","876432921"
"0056","空運業","20251022","235.96","0.79","0.34","235.17","1949554100035","6586474780","1942967625255","97477705001757","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251022","4250.79","38.95","0.92","4211.84","847155343124","7762497467","839392845657","8471553431242","19929354656","10","355476464"
"0058","情報・通信業","20251022","8181.63","-116.51","-1.4","8298.14","51433854012996","-732433281604","52166287294600","29223780689202","628650522872","176","71873383548"
"0059","卸売業","20251022","4618.71","47.64","1.04","4571.07","44651878456803","460609842591","44191268614212","34613859268840","9667602499445","129","11383228456"
"005A","小売業","20251022","2227.03","40.03","1.83","2187","28265141633742","507966514082","27757175119660","19628570578988","12691879311372","144","11005884866"
"005B","銀行業","20251022","448.99","-1.66","-0.37","450.65","55170303617394","-203194074521","55373497691915","81132799437344","122875556163061","68","22408667755"
"005C","証券、商品先物取引業","20251022","747.42","-2.6","-0.35","750.02","5676284220633","-19794399994","5696078620628","31534912336851","7594538840669","18","4150303556"
"005D","保険業","20251022","2859.61","-4.56","-0.16","2864.17","18777957597667","-29961352812","18807918950479","170708705433338","6566616088151","11","10430300679"
"005E","その他金融業","20251022","1171.9","5.8","0.5","1166.1","6965342246008","34472866651","6930869379358","33168296409563","5943625916228","21","3430579102"
"005F","不動産業","20251022","2394.89","20.46","0.86","2374.43","11716479610961","100063188862","11616416422099","23432959221922","489228804104","50","6469515040"
"0060","サービス業","20251022","3121.43","-1.99","-0.06","3123.42","23878580761486","-15174315346","23893755076832","15017975321689","764987547692","159","10482550725"
"0070","東証グロース市場250指数","20251022","742.14","11.86","1.62","730.28","2907622667201","50873390466","2856749276735","1027428504311","3917894085084","283","4068172437"
"0075","REIT","20251022","1966.02","15.99","0.82","1950.03","15858877170405","128964396270","15729912774135","27342891673112","8066480512418","58","12922611285"
"0080","TOPIX-17 食品","20251022","415.02","1.17","0.28","413.85","17811109639383","49994138019","17761115501364","22834755947927","4291670807035","78","6110889538"
"0081","TOPIX-17 エネルギー資源","20251022","264.87","2.95","1.13","261.92","4837996549015","53930123971","4784066425044","40316637908458","1826526798019","12","3686963155"
"0082","TOPIX-17 建設・資材","20251022","437.68","9.74","2.28","427.94","21498736776412","478287048592","21020449727820","16537489828010","4912024970564","130","7280012970"
"0083","TOPIX-17 素材・化学","20251022","330.12","1.48","0.45","328.64","31628134101931","141416616149","31486717485783","20945784173464","9580870525229","151","14351699301"
"0084","TOPIX-17 医薬品","20251022","280.06","0.21","0.08","279.85","22462182529769","17276562004","22444905967765","68067219787179","8020383347364","33","6470047985"
"0085","TOPIX-17 自動車・輸送機","20251022","366.28","9.92","2.78","356.36","47361985721269","1283016445588","46078969275681","87707380965313","12930568497546","54","19100452104"
"0086","TOPIX-17 鉄鋼・非鉄","20251022","447.71","-0.05","-0.01","447.76","12802646417565","-1410350973","12804056768538","29773596319919","2859563894079","43","6492737159"
"0087","TOPIX-17 機械","20251022","854.56","13.78","1.64","840.78","39296643382531","633436538717","38663206843814","33586874685924","4598484259351","117","9311055839"
"0088","TOPIX-17 電機・精密","20251022","468.41","1.27","0.27","467.14","126419555751971","343465406210","126076090345761","79509154560988","26989172762484","159","30335322320"
"0089","TOPIX-17 情報通信・サービスその他","20251022","458.66","-3.85","-0.83","462.51","93570661740400","-785257616459","94355919356860","24952176464107","20400985017975","375","85774207127"
"008A","TOPIX-17 電力・ガス","20251022","100.95","0.28","0.28","100.67","8047830359657","22673937943","8025156421714","34990566781117","7972125521970","23","4455895893"
"008B","TOPIX-17 運輸・物流","20251022","222.1","1.22","0.55","220.88","20404310176518","112039762598","20292270413921","37098745775488","9186895084763","55","6894387603"
"008C","TOPIX-17 商社・卸売","20251022","1122.25","11.58","1.04","1110.67","44651878456803","460609842591","44191268614212","34613859268840","3978779492323","129","11383228456"
"008D","TOPIX-17 小売","20251022","386.87","6.95","1.83","379.92","28265141633742","507966514082","27757175119660","19628570578988","7306028949406","144","11005884866"
"008E","TOPIX-17 銀行","20251022","288.75","-1.06","-0.37","289.81","55170303617394","-203194074521","55373497691915","81132799437344","19106627086305","68","22408667755"
"008F","TOPIX-17 金融（除く銀行）","20251022","310.42","-0.15","-0.05","310.57","31419584064309","-15282886156","31434866950464","62839168128617","10121523844202","50","18011183337"
"0090","TOPIX-17 不動産","20251022","500.93","4.28","0.86","496.65","11716479610961","100063188862","11616416422099","23432959221922","2338936272234","50","6469515040"
"0099","東証インフラファンド指数","20251022","746.01","-2.15","-0.29","748.16","93845783965","-270692510","94116476475","1876915679300","125797656287","5","150433025"
"0503","JPXプライム150指数","20251022","1432.35","2.06","0.14","1430.29","368912684552499","531000853896","368381683698602","244313036127483","257557820191463","151","155642423330"
"1000","TOPIX レバレッジ（2倍）指数","20251022","121967.09","1255.4","1.04","120711.69","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20251022","1354.85","-7.08","-0.52","1361.93","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20251022","111.71","-1.17","-1.04","112.88","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20251022","56331.18","524.58","0.94","55806.6","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20251022","2207.71","-10.43","-0.47","2218.14","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20251022","317.19","-3.01","-0.94","320.2","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20251022","7232.07","-59.79","-0.82","7291.86","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20251022","8917.66","143.89","1.64","8773.77","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20251022","4065.48","-67.79","-1.64","4133.27","0","0","0","0","0","-","0"
"4030","TOPIX Micro Cap","20251022","14113.43","169.79","1.22","13943.64","13787250882440","165861573887","13621389308553","2003960884076","9768889633747","688","10806299953"
"5000","東証プライム市場指数","20251022","1681.71","8.7","0.52","1673.01","617073250545251","3189119531964","613884131013287","38399082174564","366932849376908","1607","268213368477"
"5001","東証スタンダード市場指数","20251022","1482.99","12.74","0.87","1470.25","12527279171957","107610447136","12419668724822","803030716151","8447324558145","1560","13615207017"
"5002","東証グロース市場指数","20251022","964.7","14.94","1.57","949.76","3484984521449","58408629599","3426575891850","579864313053","3612497997869","601","5512266562"
"5003","東証プライム市場コンポジット指数","20251022","1681.29","8.69","0.52","1672.6","617212228159944","3189383684541","614022844475403","38359989320071","367107330242222","1609","268287445652"
"8000","旧東証株価指数","20251022","3377.13","18.49","0.55","3358.64","1111651143363109","6084829540745","1105566313822364","66526100739863","32917039122099","1671","492975587491"
"8100","TOPIX バリュー","20251022","3902.25","18.16","0.47","3884.09","323130512457136","1503936421685","321626576035452","27665283600782","82806230734313","1168","150280038100"
"812C","TOPIX 500 バリュー","20251022","3785.95","15.42","0.41","3770.53","299293233319246","1218767705512","298074465613734","78349013957918","79053682071023","382","136393938675"
"812D","TOPIX Small バリュー","20251022","5217.77","62.42","1.21","5155.35","23837279137891","285168716173","23552110421718","3032732714744","4568477390209","786","13886099425"
"8200","TOPIX グロース","20251022","3873.33","22.32","0.58","3851.01","294234274339506","1695072463377","292539201876130","28960066371999","75964241483689","1016","119261945122"
"822C","TOPIX 500 グロース","20251022","3902.6","21.45","0.55","3881.15","271733442080420","1493347668500","270240094411920","103715054229168","69628867367164","262","105939411756"
"822D","TOPIX Small グロース","20251022","3593.51","32.22","0.9","3561.29","22500832259086","201724794876","22299107464210","2984195259826","6261519583067","754","13322533366"
"8500","東証配当フォーカス100指数","20251022","3463.72","27.34","0.8","3436.38","298074761825536","2352377387783","295722384437753","298074761825536","86056258251404","100","138929254874"
"8501","東証REITオフィス指数","20251022","1945.96","13.16","0.68","1932.8","6077877833780","41093473275","6036784360505","30389389168900","3123331562391","20","4734671870"
"8502","東証REIT住宅指数","20251022","3139.5","16.64","0.53","3122.86","1983022169825","10507895575","1972514274250","19830221698250","631636719849","10","1502068235"
"8503","東証REIT商業・物流等指数","20251022","2371.18","23.52","1","2347.66","7797977166800","77363027420","7720614139380","27849918452857","3288648585701","28","6685871180"
"8506","TOPIX Ex-Financials","20251022","2754.64","17.73","0.65","2736.91","530775292847929","3417508157894","527357784690035","34177417440305","192683941430459","1553","229122299356"
"8507","JPX日経インデックス400","20251022","29453.11","136.59","0.47","29316.52","432635030622111","2006350279554","430628680342556","107889035067858","146889407987771","401","188927065633"
"8508","JPX日経中小型株指数","20251022","22130.25","142.61","0.65","21987.64","7849291951857","50583957066","7798707994792","3924645975929","3546860255400","200","4318671048"
"8509","JPX日経インデックス人的資本100","20251022","23526.42","249.85","1.07","23276.57","274009041182640","2909966421748","271099074760892","271296080378851","116468631854396","101","87916348090"
"8801","東証グロース市場Core指数","20251022","843.82","5.62","0.67","838.2","5354838506","35656945","5319181561","31499050035","6345943682","17","0"
"8802","東証スタンダード市場TOP20","20251022","1394.31","6.03","0.43","1388.28","10515651985","45489093","10470162891","61856776381","7541825056","17","0"
"A128","TOPIX Core30 バリュー","20251022","17614.82","-53.45","-0.3","17668.27","116275994465417","-352825274433","116628819739851","611978918239039","66010311673755","19","52366298273"
"A129","TOPIX Large70 バリュー","20251022","14965.6","133.77","0.9","14831.83","88096045637618","787440955978","87308604681641","172737344387487","58865695312874","51","41021925620"
"A12B","TOPIX Mid400 バリュー","20251022","14128.03","116.71","0.83","14011.32","94921193216210","784152023968","94137041192242","30423459364170","67186436540542","312","43005714783"
"A228","TOPIX Core30 グロース","20251022","14124.72","52.15","0.37","14072.57","143299609232781","529051115634","142770558117146","573198436931123","101453053829104","25","68005099401"
"A229","TOPIX Large70 グロース","20251022","13292.57","72.72","0.55","13219.85","66211687616417","362216593458","65849471022959","174241283201098","49811068896158","38","17282441474"
"A22B","TOPIX Mid400 グロース","20251022","13265.71","128.37","0.98","13137.34","62222145231222","602079959408","61620065271814","31267409663931","46904509828753","199","20651870881"
"A404","TOPIX高配当40指数","20251022","2317.23","15.93","0.69","2301.3","145776350276605","1002297942291","144774052334314","364440875691513","62909726948069","40","108457019685"
"A406","TOPIX銀行業高配当指数","20251022","1188.55","-4.34","-0.36","1192.89","37783154657197","-137918137065","37921072794262","251887697714647","31789196759289","15","12681260651"
"A800","東証REIT Core指数","20251022","1161.42","9.69","0.84","1151.73","340822009700","2843342740","337978666960","1136073365667","293454068807","30","0"
"A810","東証REIT物流フォーカス指数","20251022","923.1","10.23","1.12","912.87","109272393150","1210467560","108061925590","728482621000","118375817184","15","0"
"A821","東証REITオフィスフォーカス指数","20251022","1125.81","7.17","0.64","1118.64","109010372140","693735760","108316636380","726735814267","96828756809","15","0"
"A822","東証REIT住宅フォーカス指数","20251022","1010.4","6.08","0.61","1004.32","112529249950","676425950","111852824000","750194999667","111371411725","15","0"
"A823","東証REITホテル＆リテールフォーカス指数","20251022","1093.83","9.47","0.87","1084.36","112100769420","971441460","111129327960","747338462800","102484197188","15","0"
