"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251121","3297.73","-1.84","-0.06","3299.57","626528919368114","-348563622446","626877482990560","37516701758570","18998773499162","1670","267491761991"
"0002","大型","20251121","3240.78","-15.65","-0.48","3256.43","425365578509619","-2054651879120","427420230388739","425365578509619","13125422289382","100","174997288695"
"0003","中型","20251121","3526","26.66","0.76","3499.34","156601820507909","1183877599097","155417942908811","39248576568398","4441345592892","399","65553030388"
"0004","小型","20251121","5568","65.25","1.19","5502.75","44561520350587","522210657577","44039309693010","3805424453509","800315097094","1171","26941442908"
"0028","TOPIX Core30","20251121","1709.93","-17.74","-1.03","1727.67","264779232260841","-2747323163836","267526555424677","854126555680133","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251121","3294.44","14.21","0.43","3280.23","160586346248778","692671284716","159893674964062","232733835143156","48744718649887","69","57817984253"
"002A","TOPIX 100","20251121","2248.04","-10.86","-0.48","2258.9","425365578509619","-2054651879120","427420230388739","425365578509619","189216442944858","100","174997288695"
"002B","TOPIX Mid400","20251121","3350.9","25.34","0.76","3325.56","156601820507909","1183877599097","155417942908811","39248576568398","46734310061179","399","65553030388"
"002C","TOPIX 500","20251121","2575.18","-3.86","-0.15","2579.04","581967399017528","-870774280023","582838173297550","116626733270046","225990686768222","499","240550319083"
"002D","TOPIX Small","20251121","3771.58","44.2","1.19","3727.38","44561520350587","522210657577","44039309693010","3805424453509","11815073606471","1171","26941442908"
"002E","TOPIX 1000","20251121","3120.13","-2.63","-0.08","3122.76","614627761098086","-517087427669","615144848525756","61585948005820","196987746386689","998","256898066149"
"002F","TOPIX Small500","20251121","1656.57","17.94","1.09","1638.63","32660362080559","353686852353","32306675228205","6545162741595","19715688619376","499","16347747065"
"0040","水産・農林業","20251121","718.69","9.36","1.32","709.33","509757726564","6638978490","503118748074","7282253236629","70929098947","7","270681695"
"0041","鉱業","20251121","910.11","7.66","0.85","902.45","2255283546561","18976478563","2236307067999","45105670931225","247803758257","5","808110172"
"0042","建設業","20251121","2606.77","51.82","2.03","2554.95","15697335907566","312041985225","15385293922341","21212616091306","602176127294","74","4810331733"
"0043","食料品","20251121","2504.48","27.58","1.11","2476.9","18274401848646","201247187595","18073154661050","25381113678675","729667130564","72","5923916671"
"0044","繊維製品","20251121","850.39","15.67","1.88","834.72","2265276402446","41752904167","2223523498278","11326382012230","266380323934","20","1579946974"
"0045","パルプ・紙","20251121","573.4","10.48","1.86","562.92","844290007730","15435851772","828854155958","10553625096620","147241542162","8","919112646"
"0046","化学","20251121","2496.35","25.6","1.04","2470.75","28147512863189","288589850157","27858923013032","22884156799341","11275473757925","123","11959508687"
"0047","医薬品","20251121","3798.52","32.83","0.87","3765.69","23733069651007","205121747890","23527947903117","71918392881840","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251121","2292.56","-19.68","-0.85","2312.24","2968284574063","-25490396885","2993774970948","42404065343754","129474841461","7","2737481120"
"0049","ゴム製品","20251121","5601.51","70.11","1.27","5531.4","4251515900659","53212051075","4198303849584","38650144551442","75899427854","11","805254822"
"004A","ガラス・土石製品","20251121","1706.62","-4.64","-0.27","1711.26","4193923915723","-11398745659","4205322661382","16775695662890","245743833207","25","1084893684"
"004B","鉄鋼","20251121","749.9","2.64","0.35","747.26","4867656165921","17162234889","4850493931032","21163722460526","649103236397","23","5147400861"
"004C","非鉄金属","20251121","3184.76","-279.68","-8.07","3464.44","9697407031532","-851603980572","10549011012104","48487035157662","304493876162","20","1759068592"
"004D","金属製品","20251121","1553.59","11.03","0.72","1542.56","2740942242068","19462991445","2721479250623","9136474140227","176425812276","30","1265355157"
"004E","機械","20251121","4084.02","-104.34","-2.49","4188.36","37561534149160","-959621500183","38521155649343","32103875341162","919719976575","117","9446541066"
"004F","電気機器","20251121","6064.59","-137.87","-2.22","6202.46","114424190824153","-2601280435359","117025471259512","88018608326272","1886758140162","130","26854429706"
"0050","輸送用機器","20251121","4853.14","78.34","1.64","4774.8","42590395389055","687507393256","41902887995799","99047431137337","877583678574","43","18400779132"
"0051","精密機器","20251121","12923.3","174.38","1.37","12748.92","12566606806928","169563762613","12397043044314","46542988173806","97239952889","27","3103847268"
"0052","その他製品","20251121","7550.78","64.74","0.86","7486.04","18275161810525","156689168314","18118472642211","45687904526312","242030178441","40","3424086809"
"0053","電気・ガス業","20251121","675.67","-0.7","-0.1","676.37","9084530454070","-9422396644","9093952850714","39497958495954","1344528902693","23","4601154582"
"0054","陸運業","20251121","2302.4","51.71","2.3","2250.69","14255525944513","320142681864","13935383262649","38528448498683","619160186908","37","4875236043"
"0055","海運業","20251121","1716.89","2.24","0.13","1714.65","3255300220449","4246804291","3251053416158","54255003674145","189603980156","6","898142831"
"0056","空運業","20251121","239.5","3.23","1.37","236.27","1978763471011","26646920283","1952116550728","98938173550557","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251121","4300.72","72.43","1.71","4228.29","882293858047","14859752351","867434105696","8822938580466","20515017430","10","377398835"
"0058","情報・通信業","20251121","7665.19","-94.38","-1.22","7759.57","47498466409435","-584820915531","48083287324965","26835291756743","619664295069","177","68751206149"
"0059","卸売業","20251121","4724.38","24.73","0.53","4699.65","46273027681276","242248589386","46030779091890","35870564094012","9794511479829","129","11523025538"
"005A","小売業","20251121","2313.8","38.45","1.69","2275.35","29090299696024","483452994349","28606846701675","20201597011128","12572529155624","144","10913539950"
"005B","銀行業","20251121","474.84","2.36","0.5","472.48","60466562174929","299772281737","60166789893192","88921414963132","127341817981922","68","23055591113"
"005C","証券、商品先物取引業","20251121","762.43","-0.8","-0.1","763.23","5919305865581","-6223278106","5925529143687","32885032586561","7763762877823","18","4183062237"
"005D","保険業","20251121","2877.61","53.26","1.89","2824.35","19539345924711","361677266049","19177668658662","177630417497373","6790124954898","11","10648493163"
"005E","その他金融業","20251121","1189.77","14.32","1.22","1175.45","7158728285730","86149709327","7072578576403","34089182313001","6016908033087","21","3359433891"
"005F","不動産業","20251121","2521.22","64.73","2.64","2456.49","12468641148817","320118860256","12148522288561","24937282297633","494547257613","50","6541014806"
"0060","サービス業","20251121","3055.56","46.73","1.55","3008.83","22793581470028","348579581149","22445001888879","14335585830206","745970234777","159","10244506771"
"0070","東証グロース市場250指数","20251121","680.43","1.14","0.17","679.29","2717997426983","4563186898","2713434240085","1078570407533","3994532902110","252","3985579093"
"0075","REIT","20251121","2011.3","20.16","1.01","1991.14","16218313503200","162550569085","16055762934115","27962609488276","8063584178387","58","12918211405"
"0080","TOPIX-17 食品","20251121","430.76","4.77","1.12","425.99","18784159575210","207886166085","18576273409124","23777417183810","4360732820035","79","6194598366"
"0081","TOPIX-17 エネルギー資源","20251121","294.78","-0.37","-0.13","295.15","5223568120624","-6513918322","5230082038946","43529734338534","1772005979888","12","3545591291"
"0082","TOPIX-17 建設・資材","20251121","467.68","6.62","1.44","461.06","22632202065357","320106231012","22312095834345","17544342686323","4839289673600","129","7160580574"
"0083","TOPIX-17 素材・化学","20251121","322.51","3.57","1.12","318.94","31257079273365","345778606097","30911300667268","20700052498917","9691802757761","151","14458568307"
"0084","TOPIX-17 医薬品","20251121","293.65","2.54","0.87","291.11","23733069651007","205121747890","23527947903117","71918392881840","8082154450818","33","6549988668"
"0085","TOPIX-17 自動車・輸送機","20251121","364.3","5.76","1.61","358.54","46841911289713","740719444330","46101191845383","86744280166136","12857914134240","54","19206033955"
"0086","TOPIX-17 鉄鋼・非鉄","20251121","474.57","-27.19","-5.42","501.76","14565063197453","-834441745683","15399504943136","33872239994077","3069087336578","43","6906469453"
"0087","TOPIX-17 機械","20251121","804.85","-20.57","-2.49","825.42","37561534149160","-959621500183","38521155649343","32103875341162","4666875275209","117","9446541066"
"0088","TOPIX-17 電機・精密","20251121","472.85","-9.06","-1.88","481.91","126990797631081","-2431716672746","129422514303827","80885858363746","26856420183948","157","29958276974"
"0089","TOPIX-17 情報通信・サービスその他","20251121","440.08","-0.39","-0.09","440.47","88567209689987","-79552166068","88646761856055","23555108960103","20125397504468","376","82419799728"
