"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250908","3138.2","32.89","1.06","3105.31","593714879327213","6218267594202","587496611733010","35424515472984","18918986153284","1676","258832502092"
"0002","大型","20250908","3056.02","34.05","1.13","3021.97","391782187275656","4364594248948","387417593026709","391782187275656","12820017129768","100","171069613231"
"0003","中型","20250908","3410.51","32.9","0.97","3377.61","155927186917037","1504361593797","154422825323240","39375552251777","4571955527901","396","61397798498"
"0004","小型","20250908","5396.67","41.39","0.77","5355.28","46005505134519","349311751458","45656193383061","3898771621569","852479930112","1180","26365090362"
"0028","TOPIX Core30","20250908","1627.22","16.67","1.04","1610.55","243916597676567","2499066974175","241417530702392","813055325588556","149897564917866","30","115761855880"
"0029","TOPIX Large70","20250908","3058.46","38.59","1.28","3019.87","147865589599090","1865527274773","146000062324317","211236556570128","48346445581952","70","55307757352"
"002A","TOPIX 100","20250908","2119.88","23.62","1.13","2096.26","391782187275656","4364594248948","387417593026709","391782187275656","184813713898493","100","171069613231"
"002B","TOPIX Mid400","20250908","3241.15","31.27","0.97","3209.88","155927186917037","1504361593797","154422825323240","39375552251777","48108660485416","396","61397798498"
"002C","TOPIX 500","20250908","2446.59","26.22","1.08","2420.37","547709374192694","5868955842745","541840418349949","110425277054979","223866570559175","496","232467411730"
"002D","TOPIX Small","20250908","3655.53","28.04","0.77","3627.49","46005505134519","349311751458","45656193383061","3898771621569","12585184459071","1180","26365090362"
"002E","TOPIX 1000","20250908","2968.71","31.31","1.07","2937.4","580065450433814","6117792514637","573947657919177","59009710115342","195393204550933","983","248204220553"
"002F","TOPIX Small500","20250908","1615.94","12.42","0.77","1603.52","32356076241120","248836671893","32107239569228","6643958160394","20023010788420","487","15736808823"
"0040","水産・農林業","20250908","666.61","7.85","1.19","658.76","480920440073","5662595008","475257845065","6870292001049","72144179910","7","283774267"
"0041","鉱業","20250908","766.17","3.91","0.51","762.26","1886726249353","9635400735","1877090848617","37734524987057","246252979781","5","771914089"
"0042","建設業","20250908","2332.85","29.08","1.26","2303.77","14393119068140","179447648813","14213671419326","18938314563342","616975366912","76","4837764006"
"0043","食料品","20250908","2440.52","14.69","0.61","2425.83","17509526545598","105390863746","17404135681853","24661304993801","717451813771","71","5827115271"
