"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250624","2781.35","20.17","0.73","2761.18","527877581330377","3821134725596","524056446604781","31365275183029","18979168866375","1683","256826494072"
"0002","大型","20250624","2721.15","25.02","0.93","2696.13","349375578463239","3211602244624","346163976218615","349375578463239","12839282799106","100","169915238487"
"0003","中型","20250624","2996.81","9.78","0.33","2987.03","137849880556200","450041956831","137399838599369","34635648380955","4599887552975","398","60701120805"
"0004","小型","20250624","4734.35","19.33","0.41","4715.02","40652122310938","159490524142","40492631786796","3430558844805","858663899373","1185","26210134780"
"0028","TOPIX Core30","20250624","1446.03","16.31","1.14","1429.72","217023776825859","2448787929803","214574988896056","723412589419531","150082049694065","30","115834730468"
"0029","TOPIX Large70","20250624","2732.19","15.74","0.58","2716.45","132351801637380","762814314821","131588987322559","189074002339114","48441569096509","70","54080508018"
"002A","TOPIX 100","20250624","1887.58","17.35","0.93","1870.23","349375578463239","3211602244624","346163976218615","349375578463239","185091448309068","100","169915238487"
"002B","TOPIX Mid400","20250624","2847.99","9.3","0.33","2838.69","137849880556200","450041956831","137399838599369","34635648380955","48402576798198","398","60701120805"
"002C","TOPIX 500","20250624","2170.24","16.31","0.76","2153.93","487225459019439","3661644201455","483563814817984","97836437554104","224503279319721","498","230616359292"
"002D","TOPIX Small","20250624","3206.89","13.09","0.41","3193.8","40652122310938","159490524142","40492631786796","3430558844805","12676478565943","1185","26210134780"
"002E","TOPIX 1000","20250624","2631.55","19.27","0.74","2612.28","515720415678893","3775897392105","511944518286788","52198422639564","195976210582360","988","246131366308"
"002F","TOPIX Small500","20250624","1415.44","5.68","0.4","1409.76","28494956659454","114253190651","28380703468804","5815297277440","20131519961604","490","15515007016"
"0040","水産・農林業","20250624","570.53","-1.26","-0.22","571.79","413227911346","-914755041","414142666387","5903255876367","72429180909","7","284274267"
"0041","鉱業","20250624","591.83","-39.66","-6.28","631.49","1331299366120","-89228837577","1420528203698","26625987322407","224947461393","5","708957286"
"0042","建設業","20250624","1963.47","-1.92","-0.1","1965.39","12131672483016","-11853900024","12143526383040","15962726951337","617869877640","76","4618133977"
"0043","食料品","20250624","2272.34","-3.88","-0.17","2276.22","16284362217690","-27825877485","16312188095176","22935721433367","716634438189","71","5809686462"
"0044","繊維製品","20250624","769.44","3.25","0.42","766.19","2100724941268","8860108372","2091864832896","10003452101276","273020828908","21","1587553548"
"0045","パルプ・紙","20250624","512.19","-1.43","-0.28","513.62","734271326277","-2050308085","736321634362","9178391578468","143359382066","8","865932100"
"0046","化学","20250624","2259.47","15.39","0.69","2244.08","25063171491902","170697061195","24892474430707","20376562188538","11092522199399","123","11680962015"
"0047","医薬品","20250624","3370.62","46.02","1.38","3324.6","21231785463072","289908351022","20941877112050","62446427832566","6299071100040","34","6534355079"
"0048","石油・石炭製品","20250624","1650.99","-38.46","-2.28","1689.45","2277406345237","-53054738721","2330461083958","32534376360533","137941815950","7","2846636737"
"0049","ゴム製品","20250624","4410.71","12.85","0.29","4397.86","3268271641980","9521398495","3258750243485","29711560381638","74098559339","11","774651905"
"004A","ガラス・土石製品","20250624","1331.89","4.13","0.31","1327.76","3248948525250","10062237291","3238886287959","12995794101000","243935867625","25","1068899404"
"004B","鉄鋼","20250624","643.89","4.8","0.75","639.09","3949572711203","29448154442","3920124556761","17172055266100","613387830768","23","1841719334"
"004C","非鉄金属","20250624","1684.02","48.84","2.99","1635.18","4743512540732","137587336613","4605925204118","23717562703658","281677454840","20","1622851567"
"004D","金属製品","20250624","1442.9","6.62","0.46","1436.28","2570649250044","11794282497","2558854967547","8568830833479","178158283595","30","1264678563"
"004E","機械","20250624","3503.54","27.75","0.8","3475.79","31844970575666","252213113361","31592757462306","27217923568946","908937843408","117","8659719631"
"004F","電気機器","20250624","4863.16","70.81","1.48","4792.35","92658493058304","1349050708851","91309442349453","70195828074473","1905316418376","132","26983173094"
"0050","輸送用機器","20250624","4074.18","-10.62","-0.26","4084.8","35957387612434","-93763053210","36051150665643","81721335482803","882567660826","44","18233946187"
"0051","精密機器","20250624","10877.59","50.55","0.47","10827.04","10969533877274","50983579146","10918550298127","40627903249161","100845242137","27","3173232330"
"0052","その他製品","20250624","7281.45","107.76","1.5","7173.69","17453353894980","258285649273","17195068245707","43633384737450","239696260580","40","3136838393"
"0053","電気・ガス業","20250624","482.66","-0.77","-0.16","483.43","6439795555718","-10242168217","6450037723936","27999111111819","1334234270212","23","4471503138"
"0054","陸運業","20250624","2052.16","7.28","0.36","2044.88","12838546858890","45491574542","12793055284348","34698775294298","625612460279","37","4997395693"
"0055","海運業","20250624","1742.16","-23.61","-1.34","1765.77","3273306184256","-44359170641","3317665354897","54555103070940","187887599076","6","892558311"
"0056","空運業","20250624","228.94","6.08","2.73","222.86","1891508544479","50240058263","1841268486216","94575427223963","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250624","3949.48","-8.14","-0.21","3957.62","874254041507","-8291700845","882545742351","7285450345889","22135910461","12","352461644"
"0058","情報・通信業","20250624","6694.72","89.57","1.36","6605.15","43250815852483","578664946454","42672150906028","24574327188911","646043845708","176","71924395933"
"0059","卸売業","20250624","3741.47","-5.06","-0.14","3746.53","36239823581340","-48958281940","36288781863279","27876787370261","9685977221297","130","11392006855"
"005A","小売業","20250624","2050.45","4.85","0.24","2045.6","25912312464522","61303802024","25851008662498","17627423445253","12637387775377","147","8004694675"
"005B","銀行業","20250624","385.04","5.48","1.44","379.56","47421986533908","675408872684","46746577661224","69738215491041","123161021001002","68","22261754805"
"005C","証券、商品先物取引業","20250624","619.74","10.14","1.66","609.6","4707057367044","77036508142","4630020858902","26150318705799","7595152036485","18","4150635672"
"005D","保険業","20250624","2729.45","17.29","0.64","2712.16","17411320503661","110275081029","17301045422632","193459116707344","6379057721161","9","5835400151"
"005E","その他金融業","20250624","992.01","-0.69","-0.07","992.7","5896050658429","-4045145955","5900095804384","28076431706806","5943510962161","21","3430503711"
"005F","不動産業","20250624","2055.19","-30.92","-1.48","2086.11","10169118046278","-152975846960","10322093893238","20338236092555","494802218439","50","6263672508"
"0060","サービス業","20250624","3014.96","24.81","0.83","2990.15","23319069904067","191865686600","23127204217467","14306177855256","773445852974","163","10484088477"
"0070","東証グロース市場250指数","20250624","756.77","5.75","0.77","751.02","2981745981995","22766680386","2958979301609","1057356731204","3940113900182","282","3771365024"
"0075","REIT","20250624","1796.65","1.75","0.1","1794.9","14389920045488","13957124134","14375962921354","25245473764014","8009318904275","57","12036772175"
"0080","TOPIX-17 食品","20250624","389.46","-0.67","-0.17","390.13","16697590129036","-28740632527","16726330761563","21407166832098","4287346323843","78","6093960729"
"0081","TOPIX-17 エネルギー資源","20250624","203.4","-8.01","-3.79","211.41","3608705711358","-142283576298","3750989287655","30072547594647","1774234403063","12","3555594023"
"0082","TOPIX-17 建設・資材","20250624","364.52","0.2","0.05","364.32","17951270258310","10002619763","17941267638547","13703259739168","4924567993283","131","6951711944"
"0083","TOPIX-17 素材・化学","20250624","291.84","1.86","0.64","289.98","27898167759447","177506861482","27720660897965","18354057736478","9559557670544","152","14134447663"
"0084","TOPIX-17 医薬品","20250624","260.57","3.56","1.39","257.01","21231785463072","289908351022","20941877112050","62446427832566","8148239180945","34","6534355079"
"0085","TOPIX-17 自動車・輸送機","20250624","304.09","-0.66","-0.22","304.75","39225659254414","-84241654714","39309900909128","71319380462570","12899216148989","55","19008598092"
"0086","TOPIX-17 鉄鋼・非鉄","20250624","304.05","5.84","1.96","298.21","8693085251935","167035491056","8526049760879","20216477330080","2859059965966","43","3464570901"
"0087","TOPIX-17 機械","20250624","690.46","5.47","0.8","684.99","31844970575666","252213113361","31592757462306","27217923568946","4612164197954","117","8659719631"
"0088","TOPIX-17 電機・精密","20250624","381.1","5.15","1.37","375.95","103628026935578","1400034287998","102227992647580","65174859707911","27192054404155","159","30156405424"
"0089","TOPIX-17 情報通信・サービスその他","20250624","405.41","4.96","1.24","400.45","84023239651529","1028816282327","82994423369203","22169720224678","20725253002665","379","85545322803"
"008A","TOPIX-17 電力・ガス","20250624","79.93","-0.13","-0.16","80.06","6439795555718","-10242168217","6450037723936","27999111111819","8056879842435","23","4471503138"
"008B","TOPIX-17 運輸・物流","20250624","203.51","0.54","0.27","202.97","18877615629133","43080761320","18834534867812","33118623910759","9276182405606","57","6911636268"
"008C","TOPIX-17 商社・卸売","20250624","909.1","-1.23","-0.14","910.33","36239823581340","-48958281940","36288781863279","27876787370261","3986341756751","130","11392006855"
"008D","TOPIX-17 小売","20250624","356.2","0.84","0.24","355.36","25912312464522","61303802024","25851008662498","17627423445253","7274661117290","147","8004694675"
"008E","TOPIX-17 銀行","20250624","247.62","3.53","1.45","244.09","47421986533908","675408872684","46746577661224","69738215491041","19151015656132","68","22261754805"
"008F","TOPIX-17 金融（除く銀行）","20250624","281.57","1.84","0.66","279.73","28014428529134","183266443216","27831162085918","58363392769029","9949333540839","48","13416539535"
"0090","TOPIX-17 不動産","20250624","429.88","-6.46","-1.48","436.34","10169118046278","-152975846960","10322093893238","20338236092555","2365582006986","50","6263672508"
"0099","東証インフラファンド指数","20250624","644.61","-5.19","-0.8","649.8","83054605620","-667817620","83722423240","1661092112400","128843862039","5","152286720"
"0503","JPXプライム150指数","20250624","1220.71","10.23","0.85","1210.48","313526479507507","2628919631924","310897559875582","211842215883450","256839104756290","148","143037602201"
"1000","TOPIX レバレッジ（2倍）指数","20250624","89170.9","1283.16","1.46","87887.74","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20250624","1602.6","-11.78","-0.73","1614.38","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20250624","157.5","-2.33","-1.46","159.83","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20250624","41661.33","550.88","1.34","41110.45","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20250624","2596.28","-17.51","-0.67","2613.79","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20250624","442.04","-6","-1.34","448.04","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20250624","7932.84","-7.94","-0.1","7940.78","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20250624","7473.44","14.92","0.2","7458.52","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20250624","4905.11","-9.83","-0.2","4914.94","0","0","0","0","0","-","0"
"4030","TOPIX Micro Cap","20250624","12223.5","52.01","0.43","12171.49","12157165651484","45237333491","12111928317993","1749232467839","9945730667658","695","10695127764"
"5000","東証プライム市場指数","20250624","1431.34","10.4","0.73","1420.94","527312811619407","3837833205223","523474978414183","32510037707732","368404460926417","1622","255423330386"
"5001","東証スタンダード市場指数","20250624","1369.16","4.25","0.31","1364.91","11491434132205","35687088338","11455747043867","733808054419","8393026697026","1566","13252137336"
"5002","東証グロース市場指数","20250624","974.03","7.98","0.83","966.05","3504264038211","16049148252","3488214889959","578261392444","3597713068670","606","5128541045"
"5003","東証プライム市場コンポジット指数","20250624","1431.05","10.39","0.73","1420.66","527456029050962","3837738167523","523618290883439","32478819522842","368579269662643","1624","255497407561"
"8000","旧東証株価指数","20250624","2880.84","19.19","0.67","2861.65","957345839602928","6331064951195","951014774651733","56883294094054","33231523282123","1683","473519662110"
"8100","TOPIX バリュー","20250624","3236.33","18.3","0.57","3218.03","270117160199084","1524267249384","268592892949700","22930149422673","83464126391973","1178","143819967637"
"812C","TOPIX 500 バリュー","20250624","3133.88","18.68","0.6","3115.2","249605962530039","1487752079981","248118210450058","65171269590089","79647609856897","383","130528166458"
"812D","TOPIX Small バリュー","20250624","4431.09","8.59","0.19","4422.5","20511197669045","36515169403","20474682499642","2580024864031","4628932018553","795","13291801179"
"8200","TOPIX グロース","20250624","3393.21","30.28","0.9","3362.93","257760421231930","2296867476791","255463553755139","25270629532542","75963518078554","1020","113006526551"
"822C","TOPIX 500 グロース","20250624","3414.5","31.24","0.92","3383.26","237619496490373","2173892121477","235445604368896","91041952678304","69591342784971","261","100088192834"
"822D","TOPIX Small グロース","20250624","3196.54","20.03","0.63","3176.51","20140924741557","122975355314","20017949386243","2653613272932","6300850457808","759","12918333717"
"8500","東証配当フォーカス100指数","20250624","3041.38","3.35","0.11","3038.03","226947491543215","250089677990","226697401865224","226947491543215","74619892330747","100","152707819877"
"8501","東証REITオフィス指数","20250624","1792.29","1.03","0.06","1791.26","6228811645670","3585075555","6225226570115","29661007836524","3475336247121","21","4538391515"
"8502","東証REIT住宅指数","20250624","2811.95","-5.02","-0.18","2816.97","1754559880619","-3131128266","1757691008885","17545598806190","623964988827","10","1487543019"
"8503","東証REIT商業・物流等指数","20250624","2167.2","4.57","0.21","2162.63","6406548519199","13503176845","6393045342354","24640571227688","2956142551268","26","6010837641"
"8506","TOPIX Ex-Financials","20250624","2334.6","15.34","0.66","2319.26","450616229405773","2954954996434","447661274409339","28774982720675","193016545066057","1566","219783760957"
"8507","JPX日経インデックス400","20250624","25241.76","167.8","0.67","25073.96","365320532164455","2428569072385","362891963092070","92252659637489","144728622673456","396","180460010191"
"8508","JPX日経中小型株指数","20250624","19988.1","92.12","0.46","19895.98","6919673234466","25398195645","6894275038822","3548550376649","3461896785358","195","4346383001"
"8801","東証グロース市場Core指数","20250624","926.16","1.82","0.2","924.34","6280889261","12338831","6268550430","34893829230","6781621737","18","0"
"8802","東証スタンダード市場TOP20","20250624","1329.74","4.88","0.37","1324.86","12387081230","45511551","12341569679","65195164370","9315384036","19","0"
"A128","TOPIX Core30 バリュー","20250624","14036.95","170.03","1.23","13866.92","92830218134316","1124478165918","91705739968398","515723434079533","66132732146264","18","50123725594"
