"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250605","2756.47","-28.66","-1.03","2785.13","523159916234485","-5450928396818","528610844631303","31066503339340","18979349975979","1684","256827091023"
"0002","大型","20250605","2705.64","-33.38","-1.22","2739.02","347384555265421","-4285574095034","351670129360454","347384555265421","12839282088434","100","169915231456"
"0003","中型","20250605","2950.47","-23.04","-0.77","2973.51","135718180846832","-1060083399125","136778264245958","34100045438903","4599887552975","398","60701120805"
"0004","小型","20250605","4664.48","-10.96","-0.23","4675.44","40057180122232","-105270902659","40162451024891","3377502539817","858770006720","1186","26210738761"
"0028","TOPIX Core30","20250605","1447.01","-19.51","-1.33","1466.52","217170328943011","-2927872942094","220098201885105","723901096476703","150082054880315","30","115834732306"
"0029","TOPIX Large70","20250605","2688.07","-28.03","-1.03","2716.1","130214226322410","-1357701152940","131571927475350","186020323317728","48441559193362","70","54080499150"
"002A","TOPIX 100","20250605","1876.83","-23.15","-1.22","1899.98","347384555265421","-4285574095034","351670129360454","347384555265421","185091438064002","100","169915231456"
"002B","TOPIX Mid400","20250605","2803.95","-21.9","-0.77","2825.85","135718180846832","-1060083399125","136778264245958","34100045438903","48402576798198","398","60701120805"
"002C","TOPIX 500","20250605","2151.87","-23.81","-1.09","2175.68","483102736112253","-5345657494159","488448393606412","97008581548645","224503270384982","498","230616352261"
"002D","TOPIX Small","20250605","3159.57","-7.42","-0.23","3166.99","40057180122232","-105270902659","40162451024891","3377502539817","12678045031597","1186","26210738761"
"002E","TOPIX 1000","20250605","2608.21","-27.72","-1.05","2635.93","511146769871263","-5432902387469","516579672258732","51735503023407","195976202714070","988","246131356267"
"002F","TOPIX Small500","20250605","1393.04","-4.34","-0.31","1397.38","28044033759010","-87244893309","28131278652319","5723272195716","20131519022318","490","15515004006"
"0040","水産・農林業","20250605","567.83","-4.35","-0.76","572.18","411275723272","-3149745485","414425468757","5875367475315","72429180909","7","284274267"
"0041","鉱業","20250605","582.79","-5.35","-0.91","588.14","1310961703727","-12039720307","1323001424034","26219234074541","224947461393","5","708957286"
"0042","建設業","20250605","1917.19","-32.94","-1.69","1950.13","11845708363527","-203556017731","12049264381258","15586458373062","617868482169","76","4618125109"
"0043","食料品","20250605","2261.65","-19.1","-0.84","2280.75","16207761994160","-136878269813","16344640263973","22827833794591","716634380517","71","5809683452"
"0044","繊維製品","20250605","768.67","-5.35","-0.69","774.02","2098630622784","-14594470686","2113225093471","9993479156116","273020828908","21","1587553548"
"0045","パルプ・紙","20250605","504.1","-5.81","-1.14","509.91","722668715454","-8342245860","731010961314","9033358943179","143359382066","8","865932100"
"0046","化学","20250605","2278.54","-18.1","-0.79","2296.64","25274748592484","-200729912834","25475478505318","20548576091450","11092522199399","123","11680962015"
"0047","医薬品","20250605","3353","-49.43","-1.45","3402.43","21120764185110","-311364976282","21432129161392","62119894662087","6299071100040","34","6534355079"
"0048","石油・石炭製品","20250605","1622.78","-38.67","-2.33","1661.45","2238494708581","-53339427978","2291834136559","31978495836874","137941815950","7","2846636737"
"0049","ゴム製品","20250605","4378.09","-51.29","-1.16","4429.38","3244098657372","-38008568998","3282107226370","29491805976107","74098559339","11","774651905"
"004A","ガラス・土石製品","20250605","1313.53","-6.83","-0.52","1320.36","3204161924082","-16667128136","3220829052217","12816647696326","243935867625","25","1068899404"
"004B","鉄鋼","20250605","668.66","-6.6","-0.98","675.26","4101483076926","-40493603330","4141976680256","17832535117071","613387830768","23","1841719334"
"004C","非鉄金属","20250605","1682.83","3.35","0.2","1679.48","4740161716067","9439415910","4730722300157","23700808580335","281677454840","20","1622851567"
"004D","金属製品","20250605","1443.03","10.33","0.72","1432.7","2570881280195","18411834143","2552469446052","8569604267317","178158283595","30","1264678563"
"004E","機械","20250605","3404.52","-48.55","-1.41","3453.07","30944944172503","-441326948566","31386271121068","26448670232908","908937843408","117","8659719631"
"004F","電気機器","20250605","4806.84","-11.79","-0.24","4818.63","91585444594763","-224788038512","91810232633275","69382912571790","1905316589407","132","26983177222"
"0050","輸送用機器","20250605","4206.24","-107.11","-2.48","4313.35","37122939418121","-945302099597","38068241517718","84370316859365","882567660826","44","18233946187"
"0051","精密機器","20250605","10592.58","-55.93","-0.53","10648.51","10682113241344","-56405625002","10738518866346","39563382375347","100845242137","27","3173232330"
"0052","その他製品","20250605","6838.84","-139.23","-2","6978.07","16392451016318","-333731654395","16726182670712","40981127540794","239696260580","40","3136838393"
"0053","電気・ガス業","20250605","473.59","-2.44","-0.51","476.03","6318837453765","-32566824635","6351404278400","27473206320718","1334234270212","23","4471503138"
"0054","陸運業","20250605","2007.35","8.13","0.41","1999.22","12558202979299","39677061659","12518525917640","33941089133240","625612460279","37","4997395693"
"0055","海運業","20250605","1753.8","-77.74","-4.24","1831.54","3295172986382","-146069303376","3441242289758","54919549773041","187887599076","6","892558311"
