"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251218","3356.89","-12.5","-0.37","3369.39","637187426469983","-2372305901791","639559732371774","38246544205881","18981474610491","1666","267750479553"
"0002","大型","20251218","3298.6","-20.58","-0.62","3319.18","432602009326662","-2698984500926","435300993827588","432602009326662","13114702134701","100","174939102751"
"0003","中型","20251218","3585.27","3.8","0.11","3581.47","159025603108526","168250171610","158857352936915","40056826979477","4435530943421","397","65814767439"
"0004","小型","20251218","5695.06","19.81","0.35","5675.25","45559814034795","158428427525","45401385607270","3897332252763","799988731367","1169","26996609363"
"0028","TOPIX Core30","20251218","1735.7","-12.75","-0.73","1748.45","268453542790062","-1973015265980","270426558056042","865979170290521","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251218","3368.27","-14.9","-0.44","3383.17","164148466536601","-725969234945","164874435771546","237896328313914","48733736268301","69","57775740999"
"002A","TOPIX 100","20251218","2288.15","-14.28","-0.62","2302.43","432602009326662","-2698984500926","435300993827588","432602009326662","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251218","3407.22","3.6","0.11","3403.62","159025603108526","168250171610","158857352936915","40056826979477","46673125083431","397","65814767439"
"002C","TOPIX 500","20251218","2620.42","-11.21","-0.43","2631.63","591627612435188","-2530734329316","594158346764503","119039761053358","225776205917594","497","240753870190"
"002D","TOPIX Small","20251218","3857.65","13.42","0.35","3844.23","45559814034795","158428427525","45401385607270","3897332252763","11810255460339","1169","26996609363"
"002E","TOPIX 1000","20251218","3176.31","-12.42","-0.39","3188.73","625026737640383","-2442666589804","627469404230187","62879953484948","196777390009029","994","257137434239"
"002F","TOPIX Small500","20251218","1699.44","4.48","0.26","1694.96","33399125205195","88067739512","33311057465683","6720145916538","19653022326400","497","16383564048"
"0040","水産・農林業","20251218","724.52","12.93","1.82","711.59","513892458745","9165294764","504727163980","7341320839210","70929098947","7","270681695"
"0041","鉱業","20251218","909.59","9.08","1.01","900.51","2253993686744","22506911252","2231486775492","45079873734885","247803758257","5","808110172"
"0042","建設業","20251218","2665.95","1.73","0.06","2664.22","16033875747355","10429809175","16023445938180","21964213352541","601431020982","73","4777797069"
"0043","食料品","20251218","2470.17","-1.36","-0.06","2471.53","18024184375961","-9908538880","18034092914840","25033589411056","729673457134","72","5924020411"
"0044","繊維製品","20251218","857.33","0.21","0.02","857.12","2277610020585","549424551","2277060596034","11388050102927","265664515430","20","1571146974"
"0045","パルプ・紙","20251218","612.26","11.62","1.93","600.64","901506691123","17121954859","884384736264","11268833639032","147241542162","8","919112646"
"0046","化学","20251218","2559.04","-3.22","-0.13","2562.26","28752316453594","-36262822980","28788579276574","23375867035443","11235603142717","123","11932645966"
"0047","医薬品","20251218","3813.48","-13.84","-0.36","3827.32","23826544589270","-86508252350","23913052841621","72201650270517","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251218","2391.9","4.56","0.19","2387.34","3089197276429","5886761358","3083310515070","44131389663269","129152507703","7","2721844384"
"0049","ゴム製品","20251218","5688.94","-2.66","-0.05","5691.6","4317874965899","-2013517153","4319888483051","39253408780898","75899427854","11","805254822"
"004A","ガラス・土石製品","20251218","1735.21","-4.83","-0.28","1740.04","4265277602087","-11876884250","4277154486337","17061110408347","245808018082","25","1087143843"
"004B","鉄鋼","20251218","757.06","0.58","0.08","756.48","4914116484306","3760475080","4910356009226","21365723844811","649103236397","23","5147400861"
"004C","非鉄金属","20251218","3258.3","-89.16","-2.66","3347.46","9921324953350","-271472815364","10192797768713","49606624766748","304493876162","20","1759068592"
"004D","金属製品","20251218","1623.76","5.7","0.35","1618.06","2847832140777","9993299524","2837838841253","9492773802591","175385282263","30","1260858797"
"004E","機械","20251218","4073.82","-52.44","-1.27","4126.26","37464883209328","-482274437658","37947157646986","32021267700280","919650177468","117","9444612066"
