"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250523","2735.52","18.43","0.68","2717.09","519989934476443","3503648865489","516486285610954","30805090905003","19008827784848","1688","257362503521"
"0002","大型","20250523","2690.17","20.29","0.76","2669.88","345834944107572","2608870172127","343226073935445","345834944107572","12855504411051","100","170335642006"
"0003","中型","20250523","2927.08","14.57","0.5","2912.51","134849904100155","671273521658","134178630578497","33796968446154","4606976338631","399","60789424037"
"0004","小型","20250523","4558.02","25.92","0.57","4532.1","39305086268715","223505171703","39081581097012","3305726347243","862328899281","1189","26237437478"
"0028","TOPIX Core30","20250523","1439.17","12.49","0.88","1426.68","215991625337137","1875278640611","214116346696525","719972084457123","150080347394632","30","115825067581"
"0029","TOPIX Large70","20250523","2671.29","15.09","0.57","2656.2","129843318770436","733591531516","129109727238920","185490455386337","48606939750029","70","54510574425"
"002A","TOPIX 100","20250523","1866.1","14.08","0.76","1852.02","345834944107572","2608870172127","343226073935445","345834944107572","185325299505884","100","170335642006"
"002B","TOPIX Mid400","20250523","2781.72","13.85","0.5","2767.87","134849904100155","671273521658","134178630578497","33796968446154","48477168945976","399","60789424037"
"002C","TOPIX 500","20250523","2138.23","14.59","0.69","2123.64","480684848207728","3280143693786","477404704513942","96329628899344","224804668304731","499","231125066043"
"002D","TOPIX Small","20250523","3087.45","17.55","0.57","3069.9","39305086268715","223505171703","39081581097012","3305726347243","12730585059544","1189","26237437478"
"002E","TOPIX 1000","20250523","2589.13","17.47","0.68","2571.66","508103307777566","3429132260105","504674175517461","51323566442178","196244431713436","990","246655817487"
"002F","TOPIX Small500","20250523","1359.48","7.39","0.55","1352.09","27418459569838","148988566319","27269471003519","5584207651698","20168404792798","491","15530751444"
"0040","水産・農林業","20250523","556.81","-0.15","-0.03","556.96","403293540163","-106328748","403399868911","5761336288037","72429180909","7","284274267"
"0041","鉱業","20250523","561.67","-2.57","-0.46","564.24","1263469217751","-5785368732","1269254586483","25269384355021","224947461393","5","708957286"
"0042","建設業","20250523","1930.87","14.18","0.74","1916.69","11930132062468","87588921970","11842543140498","15697542187458","617863266675","76","4618106256"
"0043","食料品","20250523","2268.66","12.29","0.54","2256.37","16262691535344","88092063339","16174599472005","22905199345554","716841411976","71","5811183452"
"0044","繊維製品","20250523","765.42","6.18","0.81","759.24","2091475682553","16890196456","2074585486097","9959408012155","273245145454","21","1589113072"
"0045","パルプ・紙","20250523","499.02","4.25","0.86","494.77","715396161111","6102652134","709293508978","8942452013893","143359382066","8","865932100"
"0046","化学","20250523","2243.7","10.77","0.48","2232.93","24916124049023","119587909716","24796536139307","20257011421970","11104931243081","123","11689371574"
"0047","医薬品","20250523","3360.59","3.9","0.12","3356.69","21185202270344","24602512603","21160599757741","62309418442188","6304008289522","34","6534747471"
"0048","石油・石炭製品","20250523","1604.83","7.79","0.49","1597.04","2405816041705","11676391281","2394139650424","34368800595783","149910618117","7","3122398897"
"0049","ゴム製品","20250523","4500.88","33.3","0.75","4467.58","3335089346524","24677083004","3310412263520","30318994059307","74098559339","11","774651905"
"004A","ガラス・土石製品","20250523","1296.53","4.5","0.35","1292.03","3162708193142","10989279848","3151718913294","12650832772568","243935867625","25","1068899404"
"004B","鉄鋼","20250523","664.77","3.46","0.52","661.31","4077608215942","21215093925","4056393122017","17728731373661","613387844011","23","1841719688"
"004C","非鉄金属","20250523","1605.75","46.18","2.96","1559.57","4523037026941","130066783023","4392970243919","22615185134707","281677454840","20","1622851567"
"004D","金属製品","20250523","1450.67","10.3","0.72","1440.37","2584496412079","18349810745","2566146601334","8614988040263","178158374922","30","1264683550"
"004E","機械","20250523","3326.3","41.92","1.28","3284.38","30233907042706","381051349340","29852855693366","25840946190347","908934390622","117","8659711003"
"004F","電気機器","20250523","4732.26","43.56","0.93","4688.7","90255547814832","830878808214","89424669006618","67861314146490","1907237954211","133","27004280964"
"0050","輸送用機器","20250523","4227.09","14.07","0.33","4213.02","37306893240890","124134670088","37182758570802","84788393729296","882567521290","44","18233942987"
"0051","精密機器","20250523","10942.05","82.91","0.76","10859.14","11033826696142","83604340328","10950222355814","40866024800525","100838779927","27","3172351565"
"0052","その他製品","20250523","6855.33","239.65","3.62","6615.68","16470426201133","575770933350","15894655267783","41176065502832","240257199688","40","3155471225"
"0053","電気・ガス業","20250523","479.32","-0.62","-0.13","479.94","6395210068017","-8287159091","6403497227108","27805261165292","1334234270212","23","4471503138"
"0054","陸運業","20250523","2003.56","6.2","0.31","1997.36","12562569399435","38834280981","12523735118454","33059393156407","627013441207","38","5003360811"
"0055","海運業","20250523","1836.9","0.07","0","1836.83","3451300532071","133421972","3451167110099","57521675534515","187887599076","6","892558311"
