"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251208","3384.31","21.75","0.65","3362.56","642397016394660","4128206564228","638268809830432","38536113760927","18981617676025","1667","267764566669"
"0002","大型","20251208","3332.61","14.17","0.43","3318.44","437061403368020","1857553026680","435203850341340","437061403368020","13114702134701","100","174939102751"
"0003","中型","20251208","3599.84","39.91","1.12","3559.93","159672024037875","1770229906033","157901794131842","40219653410044","4435530849107","397","65814767105"
"0004","小型","20251208","5707.42","62.55","1.11","5644.87","45663588988765","500423631515","45163165357250","3902870853741","800074248938","1170","27010696813"
"0028","TOPIX Core30","20251208","1760.49","2.25","0.13","1758.24","272287410863661","347449079910","271939961783751","878346486656970","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251208","3381.11","30.99","0.93","3350.12","164773992504359","1510103946770","163263888557589","238802887687477","48733736268301","69","57775740999"
"002A","TOPIX 100","20251208","2311.74","9.83","0.43","2301.91","437061403368020","1857553026680","435203850341340","437061403368020","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251208","3421.07","37.93","1.12","3383.14","159672024037875","1770229906033","157901794131842","40219653410044","46673124091000","397","65814767105"
"002C","TOPIX 500","20251208","2643.03","16.07","0.61","2626.96","596733427405895","3627782932713","593105644473182","120067088009234","225776204633018","497","240753869856"
"002D","TOPIX Small","20251208","3866.02","42.37","1.11","3823.65","45663588988765","500423631515","45163165357250","3902870853741","11811517958579","1170","27010696813"
"002E","TOPIX 1000","20251208","3202.89","20.31","0.64","3182.58","630256535448601","3996051220654","626260484227946","63406090085372","196777389464530","994","257137434850"
"002F","TOPIX Small500","20251208","1705.75","18.74","1.11","1687.01","33523108042706","368268287941","33154839754764","6745092161510","19653023298111","497","16383564994"
"0040","水産・農林業","20251208","720.34","7.1","1","713.24","510931510284","5039122649","505892387635","7299021575483","70929098947","7","270681695"
"0041","鉱業","20251208","927.97","9.89","1.08","918.08","2299546397513","24518580077","2275027817436","45990927950250","247803758257","5","808110172"
"0042","建設業","20251208","2644.39","53.75","2.07","2590.64","15904191725115","323256014644","15580935710470","21786564007007","601431020982","73","4777797069"
"0043","食料品","20251208","2472.63","13.28","0.54","2459.35","18042110112223","96872585024","17945237527199","25058486266977","729673457134","72","5924020411"
"0044","繊維製品","20251208","844.92","9.67","1.16","835.25","2244659364543","25696632030","2218962732513","11223296822717","265664515430","20","1571146974"
"0045","パルプ・紙","20251208","597.41","11.22","1.91","586.19","879634062846","16516811878","863117250968","10995425785573","147241542162","8","919112646"
"0046","化学","20251208","2557.63","16.02","0.63","2541.61","28736570252492","180096139802","28556474112691","23363065245929","11235603142717","123","11932645966"
"0047","医薬品","20251208","3783.82","15.6","0.41","3768.22","23641264394231","97485904204","23543778490028","71640195134034","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251208","2407.32","27.54","1.16","2379.78","3109116936349","35565653542","3073551282808","44415956233561","129152507703","7","2721844384"
"0049","ゴム製品","20251208","5580.22","63.63","1.15","5516.59","4235355149102","48292379213","4187062769888","38503228628197","75899427854","11","805254822"
"004A","ガラス・土石製品","20251208","1767.23","17.41","0.99","1749.82","4344004709630","42809575634","4301195133995","17376018838518","245808018082","25","1087143843"
"004B","鉄鋼","20251208","769.83","8.08","1.06","761.75","4996995866191","52453983647","4944541882544","21726068983439","649103236397","23","5147400861"
"004C","非鉄金属","20251208","3559.55","126.08","3.67","3433.47","10838597060868","383904323793","10454692737075","54192985304338","304493876162","20","1759068592"
"004D","金属製品","20251208","1637.45","23.41","1.45","1614.04","2871853123920","41067222150","2830785901770","9572843746401","175385282263","30","1260858797"
"004E","機械","20251208","4316.4","62.8","1.48","4253.6","39695789556847","577514554534","39118275002314","33928025262263","919650177468","117","9444612066"
"004F","電気機器","20251208","6336.37","33.06","0.52","6303.31","119536642513073","623685462910","118912957050163","92664063963622","1886515204917","129","26845878866"
"0050","輸送用機器","20251208","4845.09","48.58","1.01","4796.51","42519808635928","426362429943","42093446205985","98883275897507","877584832591","43","18400816132"
"0051","精密機器","20251208","13206","86.46","0.66","13119.54","12841608459794","84072455528","12757536004266","47561512814051","97240731678","27","3103954228"
"0052","その他製品","20251208","7245.54","-25.76","-0.35","7271.3","17591329921407","-62537253297","17653867174704","42905682735138","242788308457","41","3444041643"
"0053","電気・ガス業","20251208","652.53","4.81","0.74","647.72","8773416203611","64623370694","8708792832917","38145287841788","1344528902693","23","4601154582"
"0054","陸運業","20251208","2307.51","33.51","1.47","2274","14283131321825","207454363833","14075676957991","38603057626554","618983469855","37","4874178678"
