"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251223","3423.25","18.08","0.53","3405.17","649783320909168","3432681076993","646350639832175","39002600294668","18981474548356","1666","267750479898"
"0002","大型","20251223","3369.98","16.57","0.49","3353.41","441962199962589","2172567581700","439789632380889","441962199962589","13114702134701","100","174939102751"
"0003","中型","20251223","3640.64","21.77","0.6","3618.87","161481502966594","965468425038","160516034541556","40675441553298","4435530943421","397","65814767439"
"0004","小型","20251223","5792.53","36.83","0.64","5755.7","46339617979985","294645070256","46044972909730","3964039177073","799988694742","1169","26996609708"
"0028","TOPIX Core30","20251223","1777.83","10.08","0.57","1767.75","274969392699891","1557707377006","273411685322885","886998040967389","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251223","3426.64","12.62","0.37","3414.02","166992807262698","614860204694","166377947058005","242018561250288","48733736268301","69","57775740999"
"002A","TOPIX 100","20251223","2337.66","11.49","0.49","2326.17","441962199962589","2172567581700","439789632380889","441962199962589","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251223","3459.84","20.69","0.6","3439.15","161481502966594","965468425038","160516034541556","40675441553298","46673125083431","397","65814767439"
"002C","TOPIX 500","20251223","2672.75","13.9","0.52","2658.85","603443702929183","3138036006737","600305666922446","121417244050137","225776205917594","497","240753870190"
"002D","TOPIX Small","20251223","3923.68","24.95","0.64","3898.73","46339617979985","294645070256","46044972909730","3964039177073","11810254919644","1169","26996609708"
"002E","TOPIX 1000","20251223","3239.21","16.96","0.53","3222.25","637404189750301","3338174024466","634066015725835","64125169995000","196777389106224","994","257137433872"
"002F","TOPIX Small500","20251223","1728","10.18","0.59","1717.82","33960486821118","200138017729","33760348803389","6833095939863","19653020639024","497","16383563681"
"0040","水産・農林業","20251223","721.86","6.69","0.94","715.17","512011134823","4749017992","507262116831","7314444783180","70929098947","7","270681695"
"0041","鉱業","20251223","933.65","1.87","0.2","931.78","2313610783158","4632710270","2308978072888","46272215663155","247803758257","5","808110172"
"0042","建設業","20251223","2706.43","16.72","0.62","2689.71","16277284883176","100555433089","16176729450087","22297650524898","601431020982","73","4777797069"
"0043","食料品","20251223","2464.48","12.86","0.52","2451.62","17982624513786","93790191009","17888834322778","24975867380259","729673457134","72","5924020411"
"0044","繊維製品","20251223","865.95","6.89","0.8","859.06","2300515085613","18297999681","2282217085933","11502575428067","265664515430","20","1571146974"
"0045","パルプ・紙","20251223","613.65","4.22","0.69","609.43","903553264203","6214476031","897338788173","11294415802541","147241542162","8","919112646"
