"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250723","2926.38","90.19","3.18","2836.19","554133390556161","17076745272170","537056645283991","32984130390248","18935823960121","1680","257053005811"
"0002","大型","20250723","2874.7","108.11","3.91","2766.59","368568419463342","13860729940230","354707689523112","368568419463342","12821099853424","100","169803587776"
"0003","中型","20250723","3127.06","59.88","1.95","3067.18","143291684836294","2743678091953","140548006744340","36093623384457","4582317785906","397","60921891996"
"0004","小型","20250723","4945.69","55.26","1.13","4890.43","42273286256525","472337239986","41800949016539","3573396978574","854749653174","1183","26327526039"
"0028","TOPIX Core30","20250723","1543.35","61.9","4.18","1481.45","231342411778862","9278933124266","222063478654596","771141372596206","149896336788919","30","115749087567"
"0029","TOPIX Large70","20250723","2837.71","94.75","3.45","2742.96","137226007684480","4581796815964","132644210868516","196037153834972","48358006238669","70","54054500209"
"002A","TOPIX 100","20250723","1994.1","74.99","3.91","1919.11","368568419463342","13860729940230","354707689523112","368568419463342","184829322472030","100","169803587776"
"002B","TOPIX Mid400","20250723","2971.77","56.91","1.95","2914.86","143291684836294","2743678091953","140548006744340","36093623384457","48217697931027","397","60921891996"
"002C","TOPIX 500","20250723","2284.75","74.11","3.35","2210.64","511860104299636","16604408032184","495255696267452","102989960623669","224032895788132","497","230725479772"
"002D","TOPIX Small","20250723","3350.05","37.43","1.13","3312.62","42273286256525","472337239986","41800949016539","3573396978574","12618692442542","1183","26327526039"
"002E","TOPIX 1000","20250723","2769.63","86.55","3.23","2683.08","541533309898467","16921307423367","524612002475100","54922242383212","195525780420370","986","246346194694"
"002F","TOPIX Small500","20250723","1482.55","15.84","1.08","1466.71","29673205598831","316899391183","29356306207648","6068140204260","20015034229826","489","15620714922"
"0040","水産・農林業","20250723","576.71","2.62","0.46","574.09","417703873902","1892830492","415811043409","5967198198594","72429180909","7","284274267"
"0041","鉱業","20250723","612.24","9.32","1.55","602.92","1377223491112","20971928030","1356251563082","27544469822241","224947461393","5","708957286"
"0042","建設業","20250723","2054.63","26.78","1.32","2027.85","12695273454476","165476767181","12529796687295","16704307176942","617885293466","76","4844868555"
"0043","食料品","20250723","2279.65","8.13","0.36","2271.52","16331328716706","58282932559","16273045784147","23001871431981","716395305100","71","5808186832"
"0044","繊維製品","20250723","795.01","21.44","2.77","773.57","2162958666858","58315392243","2104643274615","10299803175514","272067505496","21","1586053548"
"0045","パルプ・紙","20250723","537.07","1.68","0.31","535.39","769935301256","2406738584","767528562672","9624191265703","143359382066","8","885832100"
"0046","化学","20250723","2412.77","65.6","2.79","2347.17","26738234360824","726939013687","26011295347137","21738401919369","11081959665807","123","11666170713"
"0047","医薬品","20250723","3414.96","119.32","3.62","3295.64","21434853036408","748985365081","20685867671326","63043685401199","6276746425050","34","6516858850"
"0048","石油・石炭製品","20250723","1782.24","42.11","2.42","1740.13","2458454636609","58085916122","2400368720486","35120780522981","137941815950","7","2846636737"
"0049","ゴム製品","20250723","4651.55","92.78","2.04","4558.77","3441159086186","68642837951","3372516248235","31283264419869","73978718942","11","773310825"
"004A","ガラス・土石製品","20250723","1446.63","39.99","2.84","1406.64","3528842340042","97536020065","3431306319976","14115369360166","243935867625","25","1068899404"
"004B","鉄鋼","20250723","701.01","18.08","2.65","682.93","4299905249207","110894044354","4189011204854","18695240213944","613387830768","23","1915589926"
"004C","非鉄金属","20250723","1914.41","20.02","1.06","1894.39","5392475007302","56399691606","5336075315695","26962375036509","281677454840","20","1622851567"
