"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251110","3317.42","18.57","0.56","3298.85","630359824666628","3527693526285","626832131140343","37678411516236","19001529982966","1673","267532659533"
"0002","大型","20251110","3278.38","12.28","0.38","3266.1","430300685979351","1611387557770","428689298421581","430300685979351","13125422289382","100","174997288695"
"0003","中型","20251110","3509.95","32.71","0.94","3477.24","155959487386923","1453623943778","154505863443145","38989871846731","4443348654607","400","65574718397"
"0004","小型","20251110","5507.7","57.79","1.06","5449.91","44099651300354","462682024737","43636969275617","3759561065674","800691434345","1173","26960652442"
"0028","TOPIX Core30","20251110","1755.42","3.54","0.2","1751.88","271823955084468","547959905178","271275995179290","876851468014414","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251110","3251.16","21.82","0.68","3229.34","158476730894883","1063427652592","157413303242291","229676421586787","48744718649887","69","57817984253"
"002A","TOPIX 100","20251110","2274.12","8.52","0.38","2265.6","430300685979351","1611387557770","428689298421581","430300685979351","189216442944858","100","174997288695"
"002B","TOPIX Mid400","20251110","3335.65","31.09","0.94","3304.56","155959487386923","1453623943778","154505863443145","38989871846731","46755387391299","400","65574718397"
"002C","TOPIX 500","20251110","2593.87","13.56","0.53","2580.31","586260173366274","3065011501548","583195161864726","117252034673255","226017781103803","500","240572007092"
"002D","TOPIX Small","20251110","3730.74","39.15","1.06","3691.59","44099651300354","462682024737","43636969275617","3759561065674","11820629483577","1173","26960652442"
"002E","TOPIX 1000","20251110","3140.1","17.38","0.56","3122.72","618648032625285","3424632002207","615223400623079","61864803262529","197015148379878","1000","256936433594"
"002F","TOPIX Small500","20251110","1641.96","18.23","1.12","1623.73","32387859259011","359620500659","32028238758353","6477571851802","19725080774737","500","16364426502"
"0040","水産・農林業","20251110","679.59","-5.99","-0.87","685.58","482024659711","-4252275117","486276934828","6886066567295","70929098947","7","270681695"
"0041","鉱業","20251110","861.48","23.7","2.83","837.78","2134771027650","58712294247","2076058733403","42695420552990","247803758257","5","808110172"
"0042","建設業","20251110","2478.97","23.36","0.95","2455.61","14960400521608","141000626454","14819399895154","19947200695478","603492400505","75","4829205970"
"0043","食料品","20251110","2414.4","-8.13","-0.34","2422.53","17617112081043","-59283577049","17676395658092","24468211223671","729667130564","72","5923916671"
"0044","繊維製品","20251110","815.59","8.6","1.07","806.99","2172559415883","22905575717","2149653840166","10862797079417","266380323934","20","1579946974"
"0045","パルプ・紙","20251110","562.7","6.84","1.23","555.86","828522363216","10069925737","818452437479","10356529540199","147241542162","8","919112646"
"0046","化学","20251110","2519.23","17.45","0.7","2501.78","28405554634082","196755847161","28208798786921","23093946856977","11275473757925","123","11959508687"
"0047","医薬品","20251110","3488.76","-30.37","-0.86","3519.13","21797686646882","-189752187546","21987438834428","66053595899643","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251110","2231.79","65.59","3.03","2166.2","2889608537005","84930418168","2804678118837","41280121957218","129474841461","7","2737481120"
"0049","ゴム製品","20251110","5379.76","32.33","0.6","5347.43","4083205144298","24533285327","4058671858971","37120046766348","75899427854","11","805254822"
"004A","ガラス・土石製品","20251110","1698.65","29.02","1.74","1669.63","4174323217962","71299237381","4103023980581","16697292871847","245743833207","25","1084893684"
"004B","鉄鋼","20251110","732.62","1.91","0.26","730.71","4755473042780","12429654223","4743043388557","20675969751217","649103236397","23","5147400861"
"004C","非鉄金属","20251110","3448.17","44.86","1.32","3403.31","10499471041827","136593206328","10362877835499","52497355209136","304493876162","20","1759068592"
"004D","金属製品","20251110","1650.77","36.18","2.24","1614.59","2912389014405","63838542031","2848550472374","9707963381352","176425812276","30","1265355157"
"004E","機械","20251110","4330.57","12.39","0.29","4318.18","39829130264158","113952918091","39715177346067","34041991678767","919719976575","117","9446541066"
"004F","電気機器","20251110","6282.41","67.84","1.09","6214.57","118533937928297","1279980908678","117253957019619","91179952252536","1886758140162","130","26854429706"
"0050","輸送用機器","20251110","4864.25","-6.47","-0.13","4870.72","42687846111290","-56786255707","42744632366996","99274060723929","877583678574","43","18400779132"
"0051","精密機器","20251110","13401.34","129.53","0.98","13271.81","13104294346897","126663820991","12977630525906","46801051238919","97783459593","28","3125535277"
"0052","その他製品","20251110","7572.05","-168.34","-2.17","7740.39","18326648009167","-407421553014","18734069562182","45816620022918","242030178441","40","3424086809"
"0053","電気・ガス業","20251110","651.42","7.65","1.19","643.77","8758525081770","102796955787","8655728125983","38080543833784","1344528902693","23","4601154582"
"0054","陸運業","20251110","2284.77","13.35","0.59","2271.42","14146381647592","82683095487","14063698552105","38233463912411","619160186908","37","4875236043"
"0055","海運業","20251110","1727.43","-12.4","-0.71","1739.83","3275276628383","-23515300326","3298791928709","54587943806377","189603980156","6","898142831"
"0056","空運業","20251110","237.25","1.71","0.73","235.54","1960164606554","14104630560","1946059975994","98008230327694","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251110","4170.08","-24.21","-0.58","4194.29","855492201445","-4966177892","860458379337","8554922014454","20515017430","10","377398835"
"0058","情報・通信業","20251110","8064.26","113.14","1.42","7951.12","49976911242338","701167897081","49275743345257","28076916428280","619733010881","178","68753736246"
"0059","卸売業","20251110","4795.54","12.7","0.27","4782.84","46969963821944","124409080698","46845554741246","36410824668174","9794511479829","129","11523025538"
"005A","小売業","20251110","2254.97","25.87","1.16","2229.1","28350726618160","325270511693","28025456106467","19688004595945","12572529155624","144","10913539950"
"005B","銀行業","20251110","461.56","3.31","0.72","458.25","58776497902671","422444562656","58354053340015","86436026327457","127341817981922","68","23055591113"
"005C","証券、商品先物取引業","20251110","771","11.36","1.5","759.64","5985878857318","88212562675","5897666294643","33254882540657","7763762877823","18","4183062237"
"005D","保険業","20251110","2816.38","13.23","0.47","2803.15","19123591299017","89854938119","19033736360898","173850829991066","6790124954898","11","10648493163"
"005E","その他金融業","20251110","1165.23","16.1","1.4","1149.13","7011108968851","96895529316","6914213439535","33386233185007","6016908033087","21","3359433891"
"005F","不動産業","20251110","2411.26","28.19","1.18","2383.07","11907067003054","139204386474","11767862616580","23814134006108","493810420313","50","6538820006"
"0060","サービス業","20251110","3092.25","-34.46","-1.1","3126.71","23067280779367","-257039558146","23324320337514","14507723760608","745970234777","159","10244506771"
"0070","東証グロース市場250指数","20251110","712.72","11.88","1.7","700.84","2846998591322","47482294920","2799516296402","1129761345763","3994531345832","252","3970804890"
"0075","REIT","20251110","1989.54","3.37","0.17","1986.17","16042841799335","27181529645","16015660269690","27660072067819","8063584178387","58","12918211405"
