"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250901","3063.19","-11.99","-0.39","3075.18","580971377478929","-2274033129754","583245410608683","34581629611841","18966198099054","1680","259205768105"
"0002","大型","20250901","2979.37","-18.13","-0.6","2997.5","381955052665259","-2324403251339","384279455916599","381955052665259","12820011448572","100","171069546493"
"0003","中型","20250901","3335.89","2.39","0.07","3333.5","153905386216700","110282009177","153795104207523","38767099802695","4613620868051","397","61748423498"
"0004","小型","20250901","5285.81","-7.02","-0.13","5292.83","45110938596970","-59911887591","45170850484561","3813266153590","853434691004","1183","26387798114"
"0028","TOPIX Core30","20250901","1589.79","-11.07","-0.69","1600.86","238305108595630","-1659242143128","239964350738758","794350361985433","149897564917866","30","115761855880"
"0029","TOPIX Large70","20250901","2971.27","-13.75","-0.46","2985.02","143649944069629","-665161108212","144315105177841","205214205813756","48346388948760","70","55307690613"
"002A","TOPIX 100","20250901","2066.7","-12.58","-0.61","2079.28","381955052665259","-2324403251339","384279455916599","381955052665259","184813631998217","100","171069546493"
"002B","TOPIX Mid400","20250901","3170.23","2.27","0.07","3167.96","153905386216700","110282009177","153795104207523","38767099802695","48547086382400","397","61748423498"
"002C","TOPIX 500","20250901","2387.42","-9.87","-0.41","2397.29","535860438881959","-2214121242163","538074560124122","107819001787115","224451486657329","497","232817969991"
"002D","TOPIX Small","20250901","3580.44","-4.75","-0.13","3585.19","45110938596970","-59911887591","45170850484561","3813266153590","12599279620171","1183","26387798114"
"002E","TOPIX 1000","20250901","2897.65","-11.55","-0.4","2909.2","567617847187509","-2263417084006","569881264271515","57626177379443","195889106386013","985","248561309395"
"002F","TOPIX Small500","20250901","1584","-2.45","-0.15","1586.45","31757408305550","-49295841843","31806704147394","6507665636383","20048925430219","488","15743339403"
"0040","水産・農林業","20250901","635.37","6.86","1.09","628.51","458379359851","4948824686","453430535165","6548276569304","72144179910","7","283774267"
"0041","鉱業","20250901","743.94","6.46","0.88","737.48","1831964142702","15887614732","1816076527971","36639282854049","246252979781","5","771914089"
"0042","建設業","20250901","2274.42","12.44","0.55","2261.98","14032439816864","76700430380","13955739386484","18463736601137","616968754875","76","4837735638"
"0043","食料品","20250901","2381.9","22.22","0.94","2359.68","17088971967190","159402587460","16929569379730","24068974601676","717451813771","71","5827115271"
"0044","繊維製品","20250901","815.09","-2.52","-0.31","817.61","2218094858207","-6879639437","2224974497643","10562356467651","272130273331","21","1586448332"
"0045","パルプ・紙","20250901","580.11","-1.24","-0.21","581.35","828000192466","-1782730446","829782922911","10350002405822","142732615529","8","882847100"
"0046","化学","20250901","2479.47","2.4","0.1","2477.07","27583942273431","26714178486","27557228094945","22609788748714","11124918221691","122","11754140695"
"0047","医薬品","20250901","3510.3","44.64","1.29","3465.66","21765472650456","276794219397","21488678431059","65955977728655","6200459739416","33","6470432610"
"0048","石油・石炭製品","20250901","2010.81","14.51","0.73","1996.3","2773744889778","20015256845","2753729632933","39624926996830","137941815950","7","2846636737"
"0049","ゴム製品","20250901","5152.25","-6.76","-0.13","5159.01","3904356516541","-5121542114","3909478058655","35494150150370","75779681012","11","802488348"
