"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250611","2788.72","2.48","0.09","2786.24","529280472785613","470905880393","528809566905220","31429956816248","18979349993158","1684","256827091742"
"0002","大型","20250611","2739.81","-1.67","-0.06","2741.48","351772488182328","-214251507288","351986739689615","351772488182328","12839282088434","100","169915231456"
"0003","中型","20250611","2981.12","9.53","0.32","2971.59","137128208636741","438593796885","136689614839856","34454323778076","4599887552975","398","60701120805"
"0004","小型","20250611","4702.05","28.71","0.61","4673.34","40379775966545","246563590796","40133212375749","3404702863958","858770017119","1186","26210739480"
"0028","TOPIX Core30","20250611","1461.61","-2.56","-0.17","1464.17","219361778467489","-383287573245","219745066040734","731205928224964","150082054880315","30","115834732306"
"0029","TOPIX Large70","20250611","2733.41","3.49","0.13","2729.92","132410709714839","169036065957","132241673648881","189158156735484","48441559193362","70","54080499150"
"002A","TOPIX 100","20250611","1900.53","-1.16","-0.06","1901.69","351772488182328","-214251507288","351986739689615","351772488182328","185091438064002","100","169915231456"
"002B","TOPIX Mid400","20250611","2833.08","9.06","0.32","2824.02","137128208636741","438593796885","136689614839856","34454323778076","48402576798198","398","60701120805"
"002C","TOPIX 500","20250611","2177.7","1","0.05","2176.7","488900696819068","224342289598","488676354529471","98172830686560","224503270384982","498","230616352261"
"002D","TOPIX Small","20250611","3185.02","19.45","0.61","3165.57","40379775966545","246563590796","40133212375749","3404702863958","12678045185120","1186","26210739480"
"002E","TOPIX 1000","20250611","2639.1","2.02","0.08","2637.08","517200270798477","395626187346","516804644611131","52348205546405","195976203211740","988","246131359277"
"002F","TOPIX Small500","20250611","1405.73","8.5","0.61","1397.23","28299573979408","171283897749","28128290081660","5775423261104","20131519961604","490","15515007016"
"0040","水産・農林業","20250611","566.14","1.68","0.3","564.46","410050799308","1220434909","408830364399","5857868561546","72429180909","7","284274267"
"0041","鉱業","20250611","601.4","6.16","1.03","595.24","1352840108841","13852239377","1338987869464","27056802176824","224947461393","5","708957286"
"0042","建設業","20250611","1936.74","-10.79","-0.55","1947.53","11966502742662","-66683114265","12033185856928","15745398345608","617868482169","76","4618125109"
"0043","食料品","20250611","2276.78","1.15","0.05","2275.63","16316160285973","8227718152","16307932567822","22980507445033","716634438189","71","5809686462"
"0044","繊維製品","20250611","774.55","1.65","0.21","772.9","2114672154663","4486205059","2110185949605","10069867403159","273020828908","21","1587553548"
"0045","パルプ・紙","20250611","508.91","9.69","1.94","499.22","729570261090","13886844828","715683416263","9119628263631","143359382066","8","865932100"
"0046","化学","20250611","2325.85","24.2","1.05","2301.65","25799532134135","268452547207","25531079586929","20975229377346","11092522199399","123","11680962015"
"0047","医薬品","20250611","3454.56","3.54","0.1","3451.02","21760536026733","22290670360","21738245356373","64001576549216","6299071100040","34","6534355079"
"0048","石油・石炭製品","20250611","1670.05","15.59","0.94","1654.46","2303700490183","21507502565","2282192987619","32910007002620","137941815950","7","2846636737"
"0049","ゴム製品","20250611","4461.19","23.13","0.52","4438.06","3305676505025","17135705191","3288540799833","30051604591134","74098559339","11","774651905"
"004A","ガラス・土石製品","20250611","1339.28","10.82","0.81","1328.46","3266991881529","26404706848","3240587174681","13067967526114","243935867625","25","1068899404"
"004B","鉄鋼","20250611","678.39","5.98","0.89","672.41","4161165507443","36684918997","4124480588446","18092023945404","613387830768","23","1841719334"
"004C","非鉄金属","20250611","1661.86","-22.15","-1.32","1684.01","4681074577368","-62415785926","4743490363295","23405372886841","281677454840","20","1622851567"
"004D","金属製品","20250611","1475.55","20.39","1.4","1455.16","2628818007370","36336859575","2592481147795","8762726691232","178158283595","30","1264678563"
"004E","機械","20250611","3424.59","-21.47","-0.62","3446.06","31127408859647","-195132331712","31322541191359","26604622956963","908937843408","117","8659719631"
"004F","電気機器","20250611","4926.41","33.77","0.69","4892.64","93863716322387","643445185765","93220271136622","71108876001808","1905316572247","132","26983174931"
"0050","輸送用機器","20250611","4237.57","-2.85","-0.07","4240.42","37399461004770","-25078549175","37424539553944","84998775010840","882567660826","44","18233946187"
"0051","精密機器","20250611","10890.05","75.52","0.7","10814.53","10982097175913","76156349934","10905940825979","40674433984865","100845242137","27","3173232330"
"0052","その他製品","20250611","6798.9","-164.57","-2.36","6963.47","16296702700334","-394477744300","16691180444634","40741756750834","239696260580","40","3136838393"
"0053","電気・ガス業","20250611","470.88","-3.86","-0.81","474.74","6282668835342","-51462860591","6334131695933","27315951458008","1334234270212","23","4471503138"
"0054","陸運業","20250611","2022.23","1.37","0.07","2020.86","12651307422368","8569449769","12642737972599","34192722763156","625612460279","37","4997395693"
"0055","海運業","20250611","1774.12","-2.9","-0.16","1777.02","3333354715448","-5442394027","3338797109475","55555911924136","187887599076","6","892558311"
"0056","空運業","20250611","233.21","-2.73","-1.16","235.94","1926776968356","-22551989174","1949328957530","96338848417819","826210545877","2","669220621"
