"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251031","3331.83","31.04","0.94","3300.79","634220492593591","10361403478493","623859089115098","37909174691787","19035206355466","1673","268130377752"
"0002","大型","20251031","3310.19","33.62","1.03","3276.57","435599684832036","15649065643572","419950619188465","431286816665383","13159341866546","101","175593573163"
"0003","中型","20251031","3484.3","30.83","0.89","3453.47","154819741915705","-2695687982553","157515429898258","38704935478926","4443348654607","400","65574718397"
"0004","小型","20251031","5470.5","14.3","0.26","5456.2","43801065845849","-2591974182526","46393040028375","3737292307666","800677458176","1172","26962086193"
"0028","TOPIX Core30","20251031","1784.12","24.1","1.37","1760.02","276267563310859","12525694541485","263741868769374","891185688099546","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251031","3245.67","14.11","0.44","3231.56","159332121521177","3123371102086","156208750419091","227617316458825","49090657491632","70","58414268721"
"002A","TOPIX 100","20251031","2296.19","23.32","1.03","2272.87","435599684832036","15649065643572","419950619188465","431286816665383","189705428487232","101","175593573163"
"002B","TOPIX Mid400","20251031","3311.27","29.3","0.89","3281.97","154819741915705","-2695687982553","157515429898258","38704935478926","46755387391299","400","65574718397"
"002C","TOPIX 500","20251031","2607.3","25.59","0.99","2581.71","590419426747741","12953377661019","577466049086723","117848188971605","226448419224533","501","241168291560"
"002D","TOPIX Small","20251031","3705.54","9.68","0.26","3695.86","43801065845849","-2591974182526","46393040028375","3737292307666","11820423153001","1172","26962086193"
"002E","TOPIX 1000","20251031","3154.46","29.69","0.95","3124.77","622599990216737","12565525710326","610034464506411","62197801220453","197371089568272","1001","257532718062"
"002F","TOPIX Small500","20251031","1631.45","3.31","0.2","1628.14","32180563468996","-387851950693","32568415419688","6436112693799","19725080774737","500","16364426502"
"0040","水産・農林業","20251031","664.67","-0.39","-0.06","665.06","471444342863","-8356015851","479800358714","6734919183756","70929098947","7","270681695"
"0041","鉱業","20251031","823.18","-3.07","-0.37","826.25","2039863115901","5209512229","2034653603671","40797262318015","247803758257","5","808110172"
"0042","建設業","20251031","2396.52","-5.84","-0.24","2402.36","14462845536911","-317169303721","14780014840632","19283794049215","603492400505","75","4829205970"
"0043","食料品","20251031","2427.06","68.58","2.91","2358.48","17709486233683","788538513216","16920947720467","24596508657893","729667130564","72","5923916671"
"0044","繊維製品","20251031","807.54","0.99","0.12","806.55","2151128877209","21926438375","2129202438834","10755644386045","266380323934","20","1579946974"
"0045","パルプ・紙","20251031","555.79","-3.13","-0.56","558.92","818353516991","20585782265","797767734726","10229418962388","147241542162","8","919112646"
"0046","化学","20251031","2523.71","3.22","0.13","2520.49","28456005915542","351086512370","28104919403172","23134964158977","11275473757925","123","11959508687"
