"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"8000","旧東証株価指数","20251003","3232.6","42.62","1.34","3189.98","1064115814993947","14015767139986","1050100047853961","63643290370451","32918271000999","1672","492783599727"
"8100","TOPIX バリュー","20251003","3764.23","38.92","1.04","3725.31","311704866448176","3222541672719","308482324775457","26664231518236","82807046124708","1169","150234918048"
"812C","TOPIX 500 バリュー","20251003","3649.79","38.56","1.07","3611.23","288529331671408","3048497486194","285480834185214","75531238657437","79053682071023","382","136393938675"
"812D","TOPIX Small バリュー","20251003","5072.24","38.09","0.76","5034.15","23175534776768","174044186525","23001490590242","2944794761978","4569089664135","787","13840979372"
"8200","TOPIX グロース","20251003","3682.27","61.51","1.7","3620.76","279723644684500","4669025616015","275054619068485","27504783154818","75965064700574","1017","119216824605"
"822C","TOPIX 500 グロース","20251003","3701.93","63.81","1.75","3638.12","257760964620550","4442443138187","253318521482363","98382047565095","69628867367164","262","105939411756"
"822D","TOPIX Small グロース","20251003","3507.07","36.67","1.06","3470.4","21962680063950","226582477828","21736097586122","2908964246881","6262408893079","755","13277412849"
"8500","東証配当フォーカス100指数","20251003","3370.19","32.28","0.97","3337.91","290025902833249","2778253931725","287247648901524","290025902833249","86056258251404","100","138929254874"
"8501","東証REITオフィス指数","20251003","1894.01","-5.58","-0.29","1899.59","5915631126130","-17413673070","5933044799200","29578155630650","3123331562391","20","4734671870"
"8502","東証REIT住宅指数","20251003","3047.4","-1.24","-0.04","3048.64","1924852512120","-781221920","1925633734040","19248525121200","631636719849","10","1502068235"
"8503","東証REIT商業・物流等指数","20251003","2297.09","-2.81","-0.12","2299.9","7554324618755","-9226592775","7563551211530","26979730781268","3288648585701","28","6685871180"
"8506","TOPIX Ex-Financials","20251003","2621.38","36.96","1.43","2584.42","505102974225711","7117121533916","497985852691795","32503408894833","192686257873706","1554","229032058786"
"8507","JPX日経インデックス400","20251003","28152.23","364.09","1.31","27788.14","413526445774598","5348160516937","408178285257660","103123801938802","146889407987771","401","188834744325"
"8508","JPX日経中小型株指数","20251003","21770.86","248.09","1.15","21522.77","7721819427511","87994852907","7633824574603","3860909713755","3546860518895","200","4318671512"
"8509","JPX日経インデックス人的資本100","20251003","22396.71","287.44","1.3","22109.27","260851380320914","3347706859374","257503673461540","258268693387044","116468631854396","101","87916348090"
"8801","東証グロース市場Core指数","20251003","834.75","8.19","0.99","826.56","5297290013","51999810","5245290204","31160529489","6345943682","17","0"
"8802","東証スタンダード市場TOP20","20251003","1381.79","16.47","1.21","1365.32","10421215494","124175517","10297039978","61301267614","7541825056","17","0"
"A128","TOPIX Core30 バリュー","20251003","16847.04","250.04","1.51","16597","111207849917406","1650548040497","109557301876909","585304473249507","66010311673755","19","52366298273"
"A129","TOPIX Large70 バリュー","20251003","14421.12","109.48","0.76","14311.64","84890948773707","644501771642","84246447002064","166452840732758","58865695312874","51","41021925620"
"A12B","TOPIX Mid400 バリュー","20251003","13757.32","112.14","0.82","13645.18","92430532980295","753447674054","91677085306241","29625170827018","67186436540542","312","43005714783"
"A228","TOPIX Core30 グロース","20251003","13347.41","296.3","2.27","13051.11","135413514730141","3006064383797","132407450346344","541654058920562","101453053829104","25","68005099401"
"A229","TOPIX Large70 グロース","20251003","12528.71","213.85","1.74","12314.86","62406844858182","1065197191329","61341647666853","164228539100478","49811068896158","38","17282441474"
"A22B","TOPIX Mid400 グロース","20251003","12779.28","79.13","0.62","12700.15","59940605032227","371181563061","59569423469166","30120907051370","46904509828753","199","20651870881"
"A404","TOPIX高配当40指数","20251003","2254.27","16.61","0.74","2237.66","141815500367005","1044822041982","140770678325023","354538750917513","62909726948069","40","108457019685"
"A406","TOPIX銀行業高配当指数","20251003","1185.25","15.67","1.34","1169.58","37678190095313","498321423143","37179868672169","251187933968751","31789196759289","15","12681260651"
"A800","東証REIT Core指数","20251003","1126.78","-1.57","-0.14","1128.35","330659165520","-460911630","331120077150","1102197218400","293454068807","30","0"
"A810","東証REIT物流フォーカス指数","20251003","893.1","1.02","0.11","892.08","105721237250","120458310","105600778940","704808248333","118375817184","15","0"
"A821","東証REITオフィスフォーカス指数","20251003","1096.33","-3.29","-0.3","1099.62","106156005610","-318680400","106474686010","707706704067","96828756809","15","0"
"A822","東証REIT住宅フォーカス指数","20251003","979.7","-0.27","-0.03","979.97","109110065370","-30254200","109140319570","727400435800","111371411725","15","0"
"A823","東証REITホテル＆リテールフォーカス指数","20251003","1062.43","-4.02","-0.38","1066.45","108881907080","-412500500","109294407580","725879380533","102484197188","15","0"
