"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250821","3082.95","-15.96","-0.52","3098.91","584722108991895","-3028928310674","587751037302569","34825616973907","18966332973839","1679","257729945792"
"0002","大型","20250821","3009.2","-22.83","-0.75","3032.03","385806794413318","-2928344114992","388735138528310","385806794413318","12820925613993","100","169975426613"
"0003","中型","20250821","3337.66","-3.06","-0.09","3340.72","153986937337044","-141075141640","154128012478684","38787641646610","4613614335427","397","61495020387"
"0004","小型","20250821","5267.12","4.75","0.09","5262.37","44928377241534","40490945959","44887886295575","3801047143954","852997125516","1182","26259498792"
"0028","TOPIX Core30","20250821","1608.73","-14.76","-0.91","1623.49","241143540458874","-2212073771290","243355614230165","803811801529581","149896612635190","30","115753894855"
"0029","TOPIX Large70","20250821","2991.62","-14.82","-0.49","3006.44","144663253954443","-716270343702","145379524298145","206661791363490","48356098117239","70","54221531758"
"002A","TOPIX 100","20250821","2087.4","-15.84","-0.75","2103.24","385806794413318","-2928344114992","388735138528310","385806794413318","184826810631675","100","169975426613"
"002B","TOPIX Mid400","20250821","3171.91","-2.91","-0.09","3174.82","153986937337044","-141075141640","154128012478684","38787641646610","48547017642490","397","61495020387"
"002C","TOPIX 500","20250821","2404.82","-13.68","-0.57","2418.5","539793731750361","-3069419256633","542863151006994","108610408802890","224462833162347","497","231470447000"
"002D","TOPIX Small","20250821","3567.78","3.22","0.09","3564.56","44928377241534","40490945959","44887886295575","3801047143954","12592819828932","1182","26259498792"
"002E","TOPIX 1000","20250821","2916.71","-15.52","-0.53","2932.23","571383287308951","-3041878715997","574425166024949","58008455564361","195899956777242","985","247102704495"
"002F","TOPIX Small500","20250821","1575.41","1.38","0.09","1574.03","31589555558590","27540540635","31562015017955","6473269581678","20051684132558","488","15632257495"
"0040","水産・農林業","20250821","639.33","1.26","0.2","638.07","463063541869","913893241","462149648627","6615193455268","72429180909","7","284274267"
"0041","鉱業","20250821","702.31","5.13","0.74","697.18","1729469913353","12651646064","1716818267289","34589398267055","246252979781","5","771914089"
