"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250815","3107.68","49.73","1.63","3057.95","589413814389240","9414189263016","579999625126224","35105051482385","18966352364260","1679","257730122130"
"0002","大型","20250815","3049.17","62.65","2.1","2986.52","390932730971151","8033053554991","382899677416160","390932730971151","12820945026875","100","169975610552"
"0003","中型","20250815","3335.63","28.8","0.87","3306.83","153893277509121","1329035752390","152564241756731","38764049750408","4613614685891","397","61495013857"
"0004","小型","20250815","5227.19","8.24","0.16","5218.95","44587805908968","52099955635","44535705953333","3772234002451","852997136696","1182","26259497722"
"0028","TOPIX Core30","20250815","1640.94","41.39","2.59","1599.55","245972075272970","6204053006942","239768022266028","819906917576568","149896975191339","30","115754078794"
"0029","TOPIX Large70","20250815","2997.77","37.82","1.28","2959.95","144960655698181","1829000548049","143131655150132","207086650997401","48356098117239","70","54221531758"
"002A","TOPIX 100","20250815","2115.13","43.47","2.1","2071.66","390932730971151","8033053554991","382899677416160","390932730971151","184827090488307","100","169975610552"
"002B","TOPIX Mid400","20250815","3169.98","27.37","0.87","3142.61","153893277509121","1329035752390","152564241756731","38764049750408","48547021330263","397","61495013857"
"002C","TOPIX 500","20250815","2427.24","41.71","1.75","2385.53","544826008480272","9362089307381","535463919172891","109622939332047","224463081381657","497","231470624408"
"002D","TOPIX Small","20250815","3540.73","5.58","0.16","3535.15","44587805908968","52099955635","44535705953333","3772234002451","12592819993986","1182","26259497722"
"002E","TOPIX 1000","20250815","2941.3","48.09","1.66","2893.21","576201755789557","9420952848334","566780802941223","58497640181681","195900161887613","985","247102882336"
"002F","TOPIX Small500","20250815","1564.74","2.93","0.19","1561.81","31375747309285","58863540953","31316883768332","6429456415837","20051684848704","488","15632257928"
"0040","水産・農林業","20250815","618.17","-2.9","-0.47","621.07","447732455894","-2103569207","449836025102","6396177941345","72429180909","7","284274267"
"0041","鉱業","20250815","690.39","10.75","1.58","679.64","1700111948277","26484122840","1673627825437","34002238965543","246252979781","5","771914089"
"0042","建設業","20250815","2249.47","20.14","0.9","2229.33","13878507496097","124274786485","13754232709612","18261194073812","616968207393","76","4837726468"
"0043","食料品","20250815","2368.21","3.85","0.16","2364.36","16990752221421","27599616899","16963152604522","23930636931579","717451813771","71","5827115271"
"0044","繊維製品","20250815","814.56","4.28","0.53","810.28","2216658172879","11645972784","2205012200095","10555515108948","272130273331","21","1586448332"
"0045","パルプ・紙","20250815","559.48","2.55","0.46","556.93","798566323855","3638884169","794927439686","9982079048192","142732615529","8","882847100"
"0046","化学","20250815","2464.72","16.89","0.69","2447.83","27419735404230","187812533124","27231922871106","22475192954287","11124909570489","122","11754137861"
"0047","医薬品","20250815","3503.65","45.51","1.32","3458.14","21724188205144","263964110360","21460224094784","65830873348922","6200441389339","33","6470404706"
