"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251028","3285.87","-39.18","-1.18","3325.05","621040442223653","-7404439043541","628444881267194","37165795465210","18900310832054","1671","269542150448"
"0002","大型","20251028","3255","-26.28","-0.8","3281.28","417185804069784","-3367719282994","420553523352778","413055251554241","12816765083027","101","178675931779"
"0003","中型","20251028","3452.68","-62.38","-1.77","3515.06","157479268841533","-2845551399619","160324820241151","39767492131700","4561077174001","396","63657585664"
"0004","小型","20251028","5454.13","-140.09","-2.5","5594.22","46375369312336","-1191168360929","47566537673265","3950201815361","850280507683","1174","27208633005"
"0028","TOPIX Core30","20251028","1753.73","-11.17","-0.63","1764.9","262799221882347","-1673698998489","264472920880836","847739425426924","149851411965555","31","120371397674"
"0029","TOPIX Large70","20251028","3193.86","-35.05","-1.09","3228.91","154386582187437","-1694020284505","156080602471942","220552260267767","48338545355092","70","58304534105"
"002A","TOPIX 100","20251028","2257.9","-18.23","-0.8","2276.13","417185804069784","-3367719282994","420553523352778","413055251554241","184766832304672","101","178675931779"
"002B","TOPIX Mid400","20251028","3281.22","-59.28","-1.77","3340.5","157479268841533","-2845551399619","160324820241151","39767492131700","47994192391565","396","63657585664"
"002C","TOPIX 500","20251028","2569.19","-27.78","-1.07","2596.97","574665072911317","-6213270682613","580878343593929","115626775233665","223675432947459","497","242333517443"
"002D","TOPIX Small","20251028","3694.45","-94.89","-2.5","3789.34","46375369312336","-1191168360929","47566537673265","3950201815361","12552714325768","1174","27208633005"
"002E","TOPIX 1000","20251028","3110.2","-35.93","-1.14","3146.13","607188204113248","-7014909028676","614203113141923","61768891567980","195225097217155","983","258735850495"
"002F","TOPIX Small500","20251028","1625.87","-40.08","-2.41","1665.95","32523131201931","-801638346063","33324769547994","6692002304924","20003506850016","486","16402333052"
"0040","水産・農林業","20251028","665.37","-13.84","-2.04","679.21","480022935448","-9987180963","490010116411","6857470506405","72144179910","7","283774267"
