"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251118","3251.1","-96.43","-2.88","3347.53","617708054408001","-18321546664920","636029601072922","36944261627273","18999947160670","1672","267513166325"
"0002","大型","20251118","3205.01","-103.95","-3.14","3308.96","420671330243925","-13643324150416","434314654394340","420671330243925","13125422289382","100","174997288695"
"0003","中型","20251118","3454.44","-86.81","-2.45","3541.25","153423519696709","-3855615943911","157279135640620","38452009949050","4441345592892","399","65553030388"
"0004","小型","20251118","5444.74","-102.69","-1.85","5547.43","43613204467368","-822606570593","44435811037961","3718090747431","801015976921","1173","26962847242"
"0028","TOPIX Core30","20251118","1704.09","-59.41","-3.37","1763.5","263875822509194","-9198555410505","273074377919699","851212330674819","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251118","3216.67","-91.18","-2.76","3307.85","156795507734731","-4444768739911","161240276474642","227239866282218","48744718649887","69","57817984253"
"002A","TOPIX 100","20251118","2223.23","-72.1","-3.14","2295.33","420671330243925","-13643324150416","434314654394340","420671330243925","189216442944858","100","174997288695"
"002B","TOPIX Mid400","20251118","3282.89","-82.5","-2.45","3365.39","153423519696709","-3855615943911","157279135640620","38452009949050","46734310061179","399","65553030388"
"002C","TOPIX 500","20251118","2540.35","-77.43","-2.96","2617.78","574094849940634","-17498940094327","591593790034961","115049068124375","225990686768222","499","240550319083"
"002D","TOPIX Small","20251118","3688.09","-69.56","-1.85","3757.65","43613204467368","-822606570593","44435811037961","3718090747431","11825420714470","1173","26962847242"
"002E","TOPIX 1000","20251118","3076.48","-92.21","-2.91","3168.69","606062606000688","-18164950910638","624227556911326","60666927527596","196998427424105","999","256916940385"
"002F","TOPIX Small500","20251118","1619.77","-33.75","-2.04","1653.52","31967756060054","-666010816311","32633766876365","6393551212011","19735975469006","500","16366621302"
"0040","水産・農林業","20251118","705.5","-3.77","-0.53","709.27","500404796971","-2674840075","503079637046","7148639956727","70929098947","7","270681695"
"0041","鉱業","20251118","885.86","-27.96","-3.06","913.82","2195196843420","-69275696719","2264472540139","43903936868400","247803758257","5","808110172"
"0042","建設業","20251118","2496.45","-48.81","-1.92","2545.26","15065860046989","-294611336961","15360471383949","20087813395985","603492400505","75","4829205970"
"0043","食料品","20251118","2476.54","-27.73","-1.11","2504.27","18070482446300","-202369740207","18272852186508","25097892286528","729667130564","72","5923916671"
"0044","繊維製品","20251118","827.48","-19.03","-2.25","846.51","2204241895676","-50694199450","2254936095126","11021209478378","266380323934","20","1579946974"
"0045","パルプ・紙","20251118","560.52","-2","-0.36","562.52","825324757336","-2937378611","828262135947","10316559466703","147241542162","8","919112646"
"0046","化学","20251118","2460.92","-62.87","-2.49","2523.79","27748038154465","-708903330918","28456941485383","22559380613386","11275473757925","123","11959508687"
"0047","医薬品","20251118","3681.83","-32.24","-0.87","3714.07","23004015411803","-201412777295","23205428189097","69709137611523","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251118","2246.15","-94.15","-4.02","2340.3","2908195180912","-121898880279","3030094061192","41545645441605","129474841461","7","2737481120"
"0049","ゴム製品","20251118","5503.34","-128.24","-2.28","5631.58","4177002784608","-97331275873","4274334060481","37972752587341","75899427854","11","805254822"
"004A","ガラス・土石製品","20251118","1691.19","-34.49","-2","1725.68","4155987911491","-84763757192","4240751668683","16623951645963","245743833207","25","1084893684"
"004B","鉄鋼","20251118","732.48","-12.67","-1.7","745.15","4754553620955","-82267580005","4836821200960","20671972265020","649103236397","23","5147400861"
"004C","非鉄金属","20251118","3278.61","-302.86","-8.46","3581.47","9983164053538","-922203771066","10905367824603","49915820267688","304493876162","20","1759068592"
"004D","金属製品","20251118","1542.14","-31.21","-1.98","1573.35","2720734727190","-55060813383","2775795540573","9069115757300","176425812276","30","1265355157"
"004E","機械","20251118","4123.48","-175.56","-4.08","4299.04","37924471336389","-1614623957892","39539095294281","32414078065289","919719976575","117","9446541066"
"004F","電気機器","20251118","6041.46","-271.39","-4.3","6312.85","113987719353696","-5120466493458","119108185847154","87682861041304","1886758140162","130","26854429706"
"0050","輸送用機器","20251118","4746.98","-127.19","-2.61","4874.17","41658714132839","-1116230362855","42774944495694","96880730541487","877583678574","43","18400779132"
"0051","精密機器","20251118","12702.28","-370.48","-2.83","13072.76","12351692823196","-360250995997","12711943819194","45747010456282","97239952889","27","3103847268"
"0052","その他製品","20251118","7435.33","-129.16","-1.71","7564.49","17995736989737","-312600452276","18308337442013","44989342474343","242030178441","40","3424086809"
"0053","電気・ガス業","20251118","668.7","-15.41","-2.25","684.11","8990813045830","-207205993145","9198019038975","39090491503608","1344528902693","23","4601154582"
"0054","陸運業","20251118","2238.63","-0.67","-0.03","2239.3","13860711990358","-4167230581","13864879220938","37461383757723","619160186908","37","4875236043"
"0055","海運業","20251118","1693.15","-23.11","-1.35","1716.26","3210278402946","-43820220183","3254098623129","53504640049093","189603980156","6","898142831"
"0056","空運業","20251118","234.26","-2.63","-1.11","236.89","1935517890679","-21701158468","1957219049147","96775894533938","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251118","4192.18","-72.21","-1.69","4264.39","860025686713","-14813861518","874839548231","8600256867127","20515017430","10","377398835"
"0058","情報・通信業","20251118","7689.97","-239.65","-3.02","7929.62","47657257881900","-1485228095974","49142485977875","26773740383090","619733010881","178","68753736246"
