"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250731","2943.07","22.89","0.78","2920.18","558249210241112","5301603571992","552947606669121","33189608218853","18968264976310","1682","257746013263"
"0002","大型","20250731","2878.23","23.29","0.82","2854.94","369016937689211","2982603216605","366034334472607","369016937689211","12820946998725","100","169975638430"
"0003","中型","20250731","3163.53","19.81","0.63","3143.72","145952950852086","1897606971806","144055343880280","36763967469039","4613615224503","397","61495020661"
"0004","小型","20250731","5067.21","51.72","1.03","5015.49","43279321699815","421393383582","42857928316234","3652263434584","854105611185","1185","26275354171"
"0028","TOPIX Core30","20250731","1541.11","11.77","0.77","1529.34","231007995417587","1765210998740","229242784418846","770026651391956","149897047332228","30","115754107992"
"0029","TOPIX Large70","20250731","2854.01","25.28","0.89","2828.73","138008942271625","1217392217864","136791550053760","197155631816606","48356079375022","70","54221530438"
"002A","TOPIX 100","20250731","1996.55","16.16","0.82","1980.39","369016937689211","2982603216605","366034334472607","369016937689211","184827118914551","100","169975638430"
"002B","TOPIX Mid400","20250731","3006.42","18.81","0.63","2987.61","145952950852086","1897606971806","144055343880280","36763967469039","48547026997846","397","61495020661"
"002C","TOPIX 500","20250731","2294.23","17.38","0.76","2276.85","514969888541297","4880210188410","510089678352887","103615671738692","224463113380920","497","231470659091"
"002D","TOPIX Small","20250731","3432.36","35.02","1.03","3397.34","43279321699815","421393383582","42857928316234","3652263434584","12609184433102","1185","26275354171"
"002E","TOPIX 1000","20250731","2784.23","21.45","0.78","2762.78","545461749694418","5266353456022","540195396238396","55320664269211","195911161999979","986","247113855827"
"002F","TOPIX Small500","20250731","1519.15","14.99","1","1504.16","30491861153121","386143267612","30105717885509","6235554428041","20071666812797","489","15643196736"
"0040","水産・農林業","20250731","586.87","2.01","0.34","584.86","425068375204","1459289696","423609085508","6072405360060","72429180909","7","284274267"
"0041","鉱業","20250731","633.55","5.62","0.9","627.93","1560140899766","147633948706","1412506951060","31202817995315","246252979781","5","771914089"
"0042","建設業","20250731","2080.68","23.49","1.14","2057.19","12837148319255","126104264317","12711044054938","16890984630599","616968207393","76","4837726468"
"0043","食料品","20250731","2295.32","7.84","0.34","2287.48","16467850809398","80431953415","16387418855983","23194156069575","717451942437","71","5827117270"
"0044","繊維製品","20250731","822.21","2.08","0.25","820.13","2237490363816","6195092561","2231295271255","10654716018170","272130273331","21","1586448332"
"0045","パルプ・紙","20250731","543.22","3.62","0.67","539.6","775347845749","1786848555","773560997194","9691848071864","142732615529","8","882847100"
"0046","化学","20250731","2385.75","9.84","0.41","2375.91","26541273199916","223368979553","26317904220363","21755141967144","11124909570489","122","11754137861"
"0047","医薬品","20250731","3482.23","19.06","0.55","3463.17","21609739531458","-127719922530","21737459453988","63558057445466","6205713125182","34","6473284706"
"0048","石油・石炭製品","20250731","1849.79","8.95","0.49","1840.84","2551637314868","12355739227","2539281575641","36451961640975","137941815950","7","2846636737"
"0049","ゴム製品","20250731","4662.12","-7.05","-0.15","4669.17","3532939041530","78744792110","3454194249420","32117627650270","75779681012","11","802488348"
"004A","ガラス・土石製品","20250731","1468.31","22.75","1.57","1445.56","3602161508663","75922295974","3526239212689","14408646034651","245326316234","25","1080973318"
"004B","鉄鋼","20250731","692.81","-2.91","-0.42","695.72","4247688349623","-19794868487","4267483218110","18468210215752","613112601065","23","1908775557"
"004C","非鉄金属","20250731","2108.6","64.86","3.17","2043.74","5943282183880","186540750893","5756741432987","29716410919399","281858677184","20","1624483874"
"004D","金属製品","20250731","1494.21","-35.83","-2.34","1530.04","2652672713272","-73202428633","2725875141905","8842242377574","177529965840","30","1262878249"
"004E","機械","20250731","3815.34","47.71","1.27","3767.63","34618350963492","522708088994","34095642874498","29588334156831","907346060302","117","8647438503"
"004F","電気機器","20250731","5184.58","65.64","1.28","5118.94","98896682964682","1500589629983","97396093334699","74921729518698","1907515417472","132","27150592337"
"0050","輸送用機器","20250731","4359.49","-45.37","-1.03","4404.86","38499616394915","-288366597524","38787982992439","89533991616082","883121190725","43","18297963455"
"0051","精密機器","20250731","11294.73","88.36","0.79","11206.37","11354278388231","93849427577","11260428960654","40550994243683","100527178414","28","3242985657"
"0052","その他製品","20250731","7304.72","-25.47","-0.35","7330.19","17618490123779","98089028580","17520401095199","44046225309448","241193109127","40","3374946094"
"0053","電気・ガス業","20250731","532.12","-0.53","-0.1","532.65","7025080892796","-7007299971","7032088192768","30543829968680","1320197270951","23","4455885892"
"0054","陸運業","20250731","2133.59","22.67","1.07","2110.92","13335170381559","128975408861","13206194972698","36041001031241","625009660253","37","4993257598"
"0055","海運業","20250731","1853.68","4.83","0.26","1848.85","3396139900153","8861432104","3387278468049","56602331669215","183210620549","6","876423471"
"0056","空運業","20250731","234.89","3.55","1.53","231.34","1940677593516","29326288584","1911351304932","97033879675800","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250731","4181.11","56.32","1.37","4124.79","871978292447","-41075914108","913054206555","7266485770388","20855208963","12","345171696"
"0058","情報・通信業","20250731","6939.63","67.7","0.99","6871.93","44814246792261","629090177280","44185156614981","25318783498452","645772713784","177","71899568416"
"0059","卸売業","20250731","3988.19","41.19","1.04","3947","38646029086310","440634392664","38205394693647","29727714681777","9690115496935","130","11393126285"
"005A","小売業","20250731","2066.5","11.44","0.56","2055.06","26276458574529","138179793432","26138278781098","17875141887435","12715429897506","147","8038680027"
"005B","銀行業","20250731","415.95","4.46","1.08","411.49","51204990799841","549452215443","50655538584398","75301457058589","123102856496451","68","22241429465"
"005C","証券、商品先物取引業","20250731","682.49","5.28","0.78","677.21","5182732255795","40240305499","5142491950295","28792956976636","7593803958779","18","4150218719"
