"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251125","3290.89","-6.84","-0.21","3297.73","625196348540619","-1332570827495","626528919368114","37481795476056","18997816859140","1668","267456122527"
"0002","大型","20251125","3230.25","-10.53","-0.32","3240.78","423984063131266","-1381515378353","425365578509619","423984063131266","13125422289382","100","174997288695"
"0003","中型","20251125","3527.19","1.19","0.03","3526","156654823792013","53003284104","156601820507909","39261860599502","4441345592892","399","65553030388"
"0004","小型","20251125","5571.43","3.43","0.06","5568","44557461617341","-4058733246","44561520350587","3811587820132","799748512042","1169","26905803444"
"0028","TOPIX Core30","20251125","1700.71","-9.22","-0.54","1709.93","263351346857471","-1427885403370","264779232260841","849520473733778","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251125","3295.39","0.95","0.03","3294.44","160632716273794","46370025017","160586346248778","232801038077963","48744718649887","69","57817984253"
"002A","TOPIX 100","20251125","2240.74","-7.3","-0.32","2248.04","423984063131266","-1381515378353","425365578509619","423984063131266","189216442944858","100","174997288695"
"002B","TOPIX Mid400","20251125","3352.03","1.13","0.03","3350.9","156654823792013","53003284104","156601820507909","39261860599502","46734310061179","399","65553030388"
"002C","TOPIX 500","20251125","2569.3","-5.88","-0.23","2575.18","580638886923279","-1328512094249","581967399017528","116360498381419","225990686768222","499","240550319083"
"002D","TOPIX Small","20251125","3773.91","2.33","0.06","3771.58","44557461617341","-4058733246","44561520350587","3811587820132","11806709095894","1169","26905803444"
"002E","TOPIX 1000","20251125","3113.62","-6.51","-0.21","3120.13","613313481131274","-1314279966813","614627761098086","61577658748120","196977635455792","996","256862426685"
"002F","TOPIX Small500","20251125","1658.89","2.32","0.14","1656.57","32674594207995","14232127436","32660362080559","6574365031790","19696644755954","497","16312107601"
"0040","水産・農林業","20251125","719.26","0.57","0.08","718.69","510167223707","409497143","509757726564","7288103195821","70929098947","7","270681695"
"0041","鉱業","20251125","922.98","12.87","1.41","910.11","2287168646502","31885099941","2255283546561","45743372930045","247803758257","5","808110172"
"0042","建設業","20251125","2607.64","0.87","0.03","2606.77","15683162300419","-14173607147","15697335907566","21483783973176","601431020982","73","4777797069"
"0043","食料品","20251125","2487.5","-16.98","-0.68","2504.48","18150467563761","-123934284884","18274401848646","25208982727446","729667130564","72","5923916671"
"0044","繊維製品","20251125","843.42","-6.97","-0.82","850.39","2246705799805","-18570602641","2265276402446","11233528999026","266380323934","20","1579946974"
"0045","パルプ・紙","20251125","580.12","6.72","1.17","573.4","854182050886","9892043156","844290007730","10677275636071","147241542162","8","919112646"
"0046","化学","20251125","2482.47","-13.88","-0.56","2496.35","27991019604451","-156493258738","28147512863189","22756926507684","11275473757925","123","11959508687"
"0047","医薬品","20251125","3847.25","48.73","1.28","3798.52","24037546317847","304476666840","23733069651007","72841049448022","6247983692754","33","6549988668"
"0048","石油・石炭製品","20251125","2287.99","-4.57","-0.2","2292.56","2962375623087","-5908950976","2968284574063","42319651758384","129474841461","7","2737481120"
"0049","ゴム製品","20251125","5591.4","-10.11","-0.18","5601.51","4243841620246","-7674280413","4251515900659","38580378365868","75899427854","11","805254822"
"004A","ガラス・土石製品","20251125","1718.96","12.34","0.72","1706.62","4224249968135","30326052413","4193923915723","16896999872542","245743833207","25","1084893684"
"004B","鉄鋼","20251125","752.07","2.17","0.29","749.9","4881690593427","14034427506","4867656165921","21224741710552","649103236397","23","5147400861"
"004C","非鉄金属","20251125","3253.25","68.49","2.15","3184.76","9905933469915","208526438383","9697407031532","49529667349577","304493876162","20","1759068592"
"004D","金属製品","20251125","1559.81","6.22","0.4","1553.59","2751915136307","10972894239","2740942242068","9173050454357","176425812276","30","1265355157"
"004E","機械","20251125","4089.49","5.47","0.13","4084.02","37611855803764","50321654604","37561534149160","32146885302362","919719976575","117","9446541066"
"004F","電気機器","20251125","6072.08","7.49","0.12","6064.59","114565436365744","141245541590","114424190824153","88127258742880","1886758140162","130","26854429706"
"0050","輸送用機器","20251125","4843.65","-9.49","-0.2","4853.14","42507045120182","-83350268873","42590395389055","98853593302749","877583678574","43","18400779132"
"0051","精密機器","20251125","12953.81","30.51","0.24","12923.3","12596283065226","29676258298","12566606806928","46652900241578","97239952889","27","3103847268"
"0052","その他製品","20251125","7483.39","-67.39","-0.89","7550.78","18112070343418","-163091467107","18275161810525","45280175858545","242030178441","40","3424086809"
"0053","電気・ガス業","20251125","682.99","7.32","1.08","675.67","9183053560280","98523106210","9084530454070","39926319827303","1344528902693","23","4601154582"
"0054","陸運業","20251125","2325.99","23.59","1.02","2302.4","14401632329921","146106385408","14255525944513","38923330621407","619160186908","37","4875236043"
"0055","海運業","20251125","1713.51","-3.38","-0.2","1716.89","3248892155223","-6408065226","3255300220449","54148202587044","189603980156","6","898142831"
"0056","空運業","20251125","236.11","-3.39","-1.42","239.5","1950738305794","-28025165217","1978763471011","97536915289688","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20251125","4332.61","31.89","0.74","4300.72","888835044565","6541186518","882293858047","8888350445646","20515017430","10","377398835"
"0058","情報・通信業","20251125","7386.96","-278.23","-3.63","7665.19","45774327244039","-1724139165395","47498466409435","25861201832791","619664295069","177","68751206149"
"0059","卸売業","20251125","4735.87","11.49","0.24","4724.38","46385560179573","112532498297","46273027681276","35957798588816","9794511479829","129","11523025538"
"005A","小売業","20251125","2309.34","-4.46","-0.19","2313.8","29022117276463","-68182419561","29090299696024","20295186906618","12567289181723","143","10910435150"
"005B","銀行業","20251125","476.77","1.93","0.41","474.84","60712546928534","245984753604","60466562174929","89283157247843","127341817981922","68","23055591113"
"005C","証券、商品先物取引業","20251125","762.93","0.5","0.07","762.43","5923238007089","3932141508","5919305865581","32906877817158","7763762877823","18","4183062237"
"005D","保険業","20251125","2806.54","-71.07","-2.47","2877.61","19056743808593","-482602116118","19539345924711","173243125532661","6790124954898","11","10648493163"
"005E","その他金融業","20251125","1194.37","4.6","0.39","1189.77","7186421978573","27693692843","7158728285730","34221057040824","6016908033087","21","3359433891"
"005F","不動産業","20251125","2547.66","26.44","1.05","2521.22","12599367863434","130726714617","12468641148817","25198735726868","494547257613","50","6541014806"
