"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250707","2811.72","-16.23","-0.57","2827.95","532422947758616","-3072747929624","535495695688240","31691842128489","18935826827270","1680","257053093025"
"0002","大型","20250707","2749.56","-19.67","-0.71","2769.23","352524222310916","-2521951003629","355046173314544","352524222310916","12821102622950","100","169803670162"
"0003","中型","20250707","3033.14","-10.33","-0.34","3043.47","138988241840105","-473105918015","139461347758120","35009632705316","4582317820523","397","60921896328"
"0004","小型","20250707","4786.25","-9.09","-0.19","4795.34","40910483607595","-77691007980","40988174615576","3458198107151","854749725147","1183","26327526535"
"0028","TOPIX Core30","20250707","1469.59","-9.87","-0.67","1479.46","220286590123155","-1478573442165","221765163565319","734288633743849","149896336788919","30","115749087567"
"0029","TOPIX Large70","20250707","2734.55","-21.58","-0.78","2756.13","132237632187761","-1043377561464","133281009749225","188910903125373","48358034272633","70","54054582595"
"002A","TOPIX 100","20250707","1907.3","-13.64","-0.71","1920.94","352524222310916","-2521951003629","355046173314544","352524222310916","184829362397582","100","169803670162"
"002B","TOPIX Mid400","20250707","2882.52","-9.81","-0.34","2892.33","138988241840105","-473105918015","139461347758120","35009632705316","48217698295284","397","60921896328"
"002C","TOPIX 500","20250707","2193.93","-13.37","-0.61","2207.3","491512464151021","-2995056921643","494507521072664","98895868038435","224032930980644","497","230725566490"
"002D","TOPIX Small","20250707","3242.05","-6.16","-0.19","3248.21","40910483607595","-77691007980","40988174615576","3458198107151","12618693505092","1183","26327526535"
"002E","TOPIX 1000","20250707","2660.75","-15.63","-0.58","2676.38","520246137587854","-3054354194845","523300491782699","52763299958200","195525811127963","986","246346282095"
"002F","TOPIX Small500","20250707","1435.6","-2.97","-0.21","1438.57","28733673436834","-59297273201","28792970710035","5876006837798","20015037361457","489","15620715606"
