"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250926","3187.02","1.67","0.05","3185.35","602903513048848","310229500727","602593283548121","36058822550768","18917458004931","1672","258849689205"
"0002","大型","20250926","3115.67","-3.21","-0.1","3118.88","399429547984383","-411713854739","399841261839123","399429547984383","12820015245742","100","171069600056"
"0003","中型","20250926","3427.18","10.1","0.3","3417.08","156689080309500","461810388587","156227269920913","39567949573106","4571955527901","396","61397798498"
"0004","小型","20250926","5493.83","31.16","0.57","5462.67","46784884754964","260132966879","46524751788085","3978306526783","851590160123","1176","26382290651"
"0028","TOPIX Core30","20250926","1663.81","-1.21","-0.07","1665.02","249401383431376","-181649493197","249583032924573","831337944771253","149897564917866","30","115761855880"
"0029","TOPIX Large70","20250926","3103.19","-4.76","-0.15","3107.95","150028164553007","-230064361543","150258228914550","214325949361439","48346426756718","70","55307744176"
"002A","TOPIX 100","20250926","2161.26","-2.22","-0.1","2163.48","399429547984383","-411713854739","399841261839123","399429547984383","184813686738325","100","171069600056"
"002B","TOPIX Mid400","20250926","3256.98","9.6","0.3","3247.38","156689080309500","461810388587","156227269920913","39567949573106","48108660485416","396","61397798498"
"002C","TOPIX 500","20250926","2484.15","0.22","0.01","2483.93","556118628293884","50096533848","556068531760036","112120691188283","223866547025919","496","232467398554"
"002D","TOPIX Small","20250926","3721.34","21.1","0.57","3700.24","46784884754964","260132966879","46524751788085","3978306526783","12572048760465","1176","26382290651"
"002E","TOPIX 1000","20250926","3014.41","1.28","0.04","3013.13","588977780465263","249869520571","588727910944692","59977370719477","195387650873701","982","248230004720"
"002F","TOPIX Small500","20250926","1641.91","9.99","0.61","1631.92","32859152171380","199772986724","32659379184656","6761142422095","20012801327440","486","15762606165"
"0040","水産・農林業","20250926","667.56","5.5","0.83","662.06","481603460686","3966297879","477637162807","6880049438372","72144179910","7","283774267"
"0041","鉱業","20250926","809.65","9.24","1.15","800.41","1993787862667","22747498765","1971040363902","39875757253342","246252979781","5","771914089"
"0042","建設業","20250926","2337.26","34.95","1.52","2302.31","14403609779953","215399546283","14188210233670","19204813039937","616260715252","75","4831172055"
"0043","食料品","20250926","2453.8","36.97","1.53","2416.83","17604805848022","265198160125","17339607687897","24795501194398","717451813771","71","5827115271"
"0044","繊維製品","20250926","824.17","4.91","0.6","819.26","2242805488571","13341126011","2229464362560","10680026136053","272130273331","21","1586448332"
"0045","パルプ・紙","20250926","603.78","3.45","0.57","600.33","861787549727","4918691424","856868858303","10772344371590","142732615529","8","882847100"
"0046","化学","20250926","2561.33","17.6","0.69","2543.73","28494624051957","195791946656","28298832105301","23356249222916","11124918221691","122","11754140695"
"0047","医薬品","20250926","3454.59","-48.84","-1.39","3503.43","21420041585227","-302826140931","21722867726158","64909216924931","6200459739416","33","6470432610"
"0048","石油・石炭製品","20250926","2170.43","-2.81","-0.13","2173.24","2993929705572","-3873271074","2997802976646","42770424365313","137941815950","7","2846636737"
"0049","ゴム製品","20250926","5366.29","9.41","0.18","5356.88","4066557760906","7133510346","4059424250560","36968706917325","75779681012","11","802488348"
"004A","ガラス・土石製品","20250926","1573.61","2.94","0.19","1570.67","3860895586705","7197584878","3853698001827","15443582346820","245353024668","25","1081725308"
"004B","鉄鋼","20250926","753.13","0.74","0.1","752.39","4617544130216","4532357883","4613011772333","20076278827026","613112601065","23","1908775557"
"004C","非鉄金属","20250926","2687.07","-58.04","-2.11","2745.11","7573721007741","-163570278207","7737291285948","37868605038705","281857637650","20","1624481235"
"004D","金属製品","20250926","1629.35","-10.75","-0.66","1640.1","2892595461144","-19082985973","2911678447117","9641984870479","177530166170","30","1262879159"
"004E","機械","20250926","3971.26","-19.07","-0.48","3990.33","36030191988450","-173007272056","36203199260506","30795035887564","907273405190","117","8645927729"
