"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250904","3080.17","31.28","1.03","3048.89","582741114264758","4529009326654","578212104938104","34749022913820","18919100120991","1677","258836976239"
"0002","大型","20250904","2994.42","35.92","1.21","2958.5","383884808224031","4605181640155","379279626583876","383884808224031","12820017129768","100","171069613231"
"0003","中型","20250904","3357.65","22.68","0.68","3334.97","153510406349091","-352496584761","153862902933852","38765254128558","4571955527901","396","61397798498"
"0004","小型","20250904","5318.88","32.41","0.61","5286.47","45345899691636","276324271260","45069575420376","3839618940867","852546015407","1181","26369564509"
"0028","TOPIX Core30","20250904","1596.7","24.12","1.53","1572.58","239341433398337","3614775037532","235726658360805","797804777994455","149897564917866","30","115761855880"
"0029","TOPIX Large70","20250904","2989.74","20.48","0.69","2969.26","144543374825694","990406602623","143552968223072","206490535465278","48346445581952","70","55307757352"
"002A","TOPIX 100","20250904","2077.14","24.91","1.21","2052.23","383884808224031","4605181640155","379279626583876","383884808224031","184813713898493","100","171069613231"
"002B","TOPIX Mid400","20250904","3190.91","21.56","0.68","3169.35","153510406349091","-352496584761","153862902933852","38765254128558","48108660485416","396","61397798498"
"002C","TOPIX 500","20250904","2400.52","25.21","1.06","2375.31","537395214573122","4252685055394","533142529517728","108345809389742","223866570559175","496","232467411730"
"002D","TOPIX Small","20250904","3602.84","21.96","0.61","3580.88","45345899691636","276324271260","45069575420376","3839618940867","12586160078084","1181","26369564509"
"002E","TOPIX 1000","20250904","2913.52","29.78","1.03","2883.74","569281872260004","4429375381143","564852496878861","57912703180061","195393204550933","983","248204220553"
"002F","TOPIX Small500","20250904","1592.5","8.82","0.56","1583.68","31886657686881","176690325749","31709967361133","6547568313528","20023010788420","487","15736808823"
"0040","水産・農林業","20250904","653.55","8.04","1.25","645.51","471496788108","5800435535","465696352573","6735668401539","72144179910","7","283774267"
"0041","鉱業","20250904","751.45","-0.98","-0.13","752.43","1850473407597","-2407724456","1852881132053","37009468151940","246252979781","5","771914089"
"0042","建設業","20250904","2307.1","33.61","1.48","2273.49","14234220464058","207491864863","14026728599195","18729237452708","616975366912","76","4837764006"
"0043","食料品","20250904","2418.45","14.74","0.61","2403.71","17351218343358","105747529604","17245470813754","24438335694871","717451813771","71","5827115271"
"0044","繊維製品","20250904","819.02","-0.33","-0.04","819.35","2228805821504","-890709305","2229696530809","10613361054780","272130273331","21","1586448332"
"0045","パルプ・紙","20250904","594.09","4.71","0.8","589.38","847955466896","6718624033","841236842862","10599443336194","142732615529","8","882847100"
"0046","化学","20250904","2477.04","-0.93","-0.04","2477.97","27556870147736","-10290621276","27567160769012","22587598481751","11124918221691","122","11754140695"
"0047","医薬品","20250904","3576.53","46.65","1.32","3529.88","22176105274621","289220445749","21886884828872","67200319014002","6200459739416","33","6470432610"
"0048","石油・石炭製品","20250904","2035.64","11.76","0.58","2023.88","2807999380821","16216345442","2791783035380","40114276868878","137941815950","7","2846636737"
"0049","ゴム製品","20250904","5259.08","-6.07","-0.12","5265.15","3985314426659","-4601288673","3989915715332","36230131151442","75779681012","11","802488348"
"004A","ガラス・土石製品","20250904","1531.85","15.33","1.01","1516.52","3758432200090","37607346332","3720824853758","15033728800359","245353024668","25","1081725308"
"004B","鉄鋼","20250904","776.4","12.84","1.68","763.56","4760222122254","78760483234","4681461639020","20696617922845","613112601065","23","1908775557"
"004C","非鉄金属","20250904","2519.25","49.6","2.01","2469.65","7100686739448","139780393410","6960906346038","35503433697239","281857637650","20","1624481235"
"004D","金属製品","20250904","1616.06","4.49","0.28","1611.57","2869000069393","7981528604","2861018540789","9563333564644","177530166170","30","1262879159"
"004E","機械","20250904","3754.71","36.42","0.98","3718.29","34065482953184","330456826804","33735026126380","29115797395884","907273405190","117","8645927729"
"004F","電気機器","20250904","5082.49","23.3","0.46","5059.19","96918686885729","444359243686","96474327642043","73983730447121","1906913996391","131","27139668339"
"0050","輸送用機器","20250904","4657.23","60.06","1.31","4597.17","41129014110010","530421013259","40598593096751","95648870023278","883121211520","43","18297963755"
"0051","精密機器","20250904","11676.11","68.12","0.59","11607.99","11736856508285","68474819910","11668381688375","41917344672446","100520279786","28","3242545276"
"0052","その他製品","20250904","7638.81","93.77","1.24","7545.04","18424294615669","226176679797","18198117935872","46060736539172","241193124856","40","3382292534"
"0053","電気・ガス業","20250904","608.32","4.24","0.7","604.08","8031073210752","56049933115","7975023277637","34917709611965","1320198797284","23","4455895893"
"0054","陸運業","20250904","2346.64","11.51","0.49","2335.13","14666740902669","71968893704","14594772008965","39639840277484","625009660253","37","4993257598"
"0055","海運業","20250904","1861.31","22.17","1.21","1839.14","3410166658541","40625221143","3369541437398","56836110975686","183213066596","6","876432921"
"0056","空運業","20250904","248.73","1.27","0.51","247.46","2055054614126","10535870770","2044518743356","102752730706275","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250904","4293.9","14.11","0.33","4279.79","887019849024","2913581449","884106267575","7391832075200","20657680642","12","342397996"
"0058","情報・通信業","20250904","7390.23","129.73","1.79","7260.5","46268468479992","-577322210997","46845790690989","26439124845709","626076204591","175","71478179763"
"0059","卸売業","20250904","4424.59","39.41","0.9","4385.18","42830534809933","381521878304","42449012931629","33201964968940","9680115905932","129","11385711199"
"005A","小売業","20250904","2136","20.41","0.96","2115.59","27141558462806","259287570483","26882270892323","18590108536168","12706751815343","146","9543045179"
"005B","銀行業","20250904","444.33","9.51","2.19","434.82","54697847181290","1170225284250","53527621897041","80438010560721","123102589072204","68","22241400337"
"005C","証券、商品先物取引業","20250904","740.74","8.87","1.21","731.87","5625116077274","67323488046","5557792589228","31250644873742","7593923488296","18","4150231702"
"005D","保険業","20250904","3059.61","54.24","1.8","3005.37","19380875617426","343578317340","19037297300086","193808756174265","6334433325755","10","5818250017"
