"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250625","2782.24","0.89","0.03","2781.35","528045597521359","168016190982","527877581330377","31375258319748","18979168775767","1683","256826491231"
"0002","大型","20250625","2721.77","0.62","0.02","2721.15","349456355273088","80776809849","349375578463239","349456355273088","12839282799106","100","169915238487"
"0003","中型","20250625","2997.61","0.8","0.03","2996.81","137886883777639","37003221439","137849880556200","34644945672774","4599887552975","398","60701120805"
"0004","小型","20250625","4740.2","5.85","0.12","4734.35","40702358470633","50236159695","40652122310938","3434798183176","858663846142","1185","26210131939"
"0028","TOPIX Core30","20250625","1446.82","0.79","0.05","1446.03","217141882780469","118105954610","217023776825859","723806275934896","150082049694065","30","115834730468"
"0029","TOPIX Large70","20250625","2731.42","-0.77","-0.03","2732.19","132314472492619","-37329144761","132351801637380","189020674989456","48441569096509","70","54080508018"
"002A","TOPIX 100","20250625","1888.02","0.44","0.02","1887.58","349456355273088","80776809849","349375578463239","349456355273088","185091448309068","100","169915238487"
"002B","TOPIX Mid400","20250625","2848.75","0.76","0.03","2847.99","137886883777639","37003221439","137849880556200","34644945672774","48402576798198","398","60701120805"
"002C","TOPIX 500","20250625","2170.76","0.52","0.02","2170.24","487343239050727","117780031288","487225459019439","97860088162796","224503279319721","498","230616359292"
"002D","TOPIX Small","20250625","3210.86","3.97","0.12","3206.89","40702358470633","50236159695","40652122310938","3434798183176","12676477780097","1185","26210131939"
"002E","TOPIX 1000","20250625","2632.5","0.95","0.04","2631.55","515907042345868","186626666974","515720415678893","52217311978327","195976209624700","988","246131363467"
"002F","TOPIX Small500","20250625","1418.86","3.42","0.24","1415.44","28563803295141","68846635687","28494956659454","5829347611253","20131518181149","490","15515004175"
"0040","水産・農林業","20250625","568.82","-1.71","-0.3","570.53","411991409838","-1236501507","413227911346","5885591569118","72429180909","7","284274267"
"0041","鉱業","20250625","595.49","3.66","0.62","591.83","1339546291521","8246925401","1331299366120","26790925830427","224947461393","5","708957286"
"0042","建設業","20250625","1958.06","-5.41","-0.28","1963.47","12098291078545","-33381404471","12131672483016","15918804050717","617869877640","76","4618133977"
"0043","食料品","20250625","2264.89","-7.45","-0.33","2272.34","16231011137207","-53351080484","16284362217690","22860579066488","716634438189","71","5809686462"
"0044","繊維製品","20250625","772.67","3.23","0.42","769.44","2109549060711","8824119443","2100724941268","10045471717672","273020828908","21","1587553548"
"0045","パルプ・紙","20250625","506.54","-5.65","-1.1","512.19","726176366092","-8094960185","734271326277","9077204576153","143359382066","8","865932100"
"0046","化学","20250625","2279.16","19.69","0.87","2259.47","25281612775871","218441283969","25063171491902","20554156728350","11092522199399","123","11680962015"
"0047","医薬品","20250625","3370.03","-0.59","-0.02","3370.62","21228069620670","-3715842402","21231785463072","62435498884324","6299071100040","34","6534355079"
"0048","石油・石炭製品","20250625","1642.28","-8.71","-0.53","1650.99","2265386574397","-12019770840","2277406345237","32362665348533","137941815950","7","2846636737"
"0049","ゴム製品","20250625","4409.26","-1.45","-0.03","4410.71","3267195918695","-1075723285","3268271641980","29701781079047","74098559339","11","774651905"
"004A","ガラス・土石製品","20250625","1337.3","5.41","0.41","1331.89","3262144457595","13195932345","3248948525250","13048577830379","243935867625","25","1068899404"
"004B","鉄鋼","20250625","642.16","-1.73","-0.27","643.89","3938943576024","-10629135179","3949572711203","17125841634885","613387830768","23","1841719334"
"004C","非鉄金属","20250625","1689.64","5.62","0.33","1684.02","4759335212453","15822671722","4743512540732","23796676062267","281677454840","20","1622851567"
"004D","金属製品","20250625","1453.25","10.35","0.72","1442.9","2589078900626","18429650583","2570649250044","8630263002088","178158283595","30","1264678563"
"004E","機械","20250625","3517.13","13.59","0.39","3503.54","31968551287301","123580711635","31844970575666","27323548108804","908937843408","117","8659719631"
"004F","電気機器","20250625","4919.48","56.32","1.16","4863.16","93731749337378","1073256279074","92658493058304","71008901013165","1905316366556","132","26983170253"
"0050","輸送用機器","20250625","4059.13","-15.05","-0.37","4074.18","35824605928153","-132781684281","35957387612434","81419558927620","882567660826","44","18233946187"
"0051","精密機器","20250625","10738.61","-138.98","-1.28","10877.59","10829373125273","-140160752001","10969533877274","40108789352862","100845242137","27","3173232330"
"0052","その他製品","20250625","7473.81","192.36","2.64","7281.45","17914444017389","461090122409","17453353894980","44786110043471","239696260580","40","3136838393"
"0053","電気・ガス業","20250625","476.28","-6.38","-1.32","482.66","6354723904972","-85071650746","6439795555718","27629234369443","1334234270212","23","4471503138"
"0054","陸運業","20250625","2043.37","-8.79","-0.43","2052.16","12783602203113","-54944655778","12838546858890","34550276224629","625612460279","37","4997395693"
"0055","海運業","20250625","1745.92","3.76","0.22","1742.16","3280368493546","7062309289","3273306184256","54672808225764","187887599076","6","892558311"
"0056","空運業","20250625","229.69","0.75","0.33","228.94","1897714383060","6205838581","1891508544479","94885719153019","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250625","3928.06","-21.42","-0.54","3949.48","869511219019","-4742822488","874254041507","7245926825156","22135910461","12","352461644"
"0058","情報・通信業","20250625","6647.27","-47.45","-0.71","6694.72","42944249228019","-306566624464","43250815852483","24400141606829","646043845708","176","71924395933"
"0059","卸売業","20250625","3704.84","-36.63","-0.98","3741.47","35884966669741","-354856911599","36239823581340","27603820515185","9685977221297","130","11392006855"
"005A","小売業","20250625","2029.96","-20.49","-1","2050.45","25653354341203","-258958123319","25912312464522","17451261456600","12637387775377","147","8004694675"
"005B","銀行業","20250625","383.62","-1.42","-0.37","385.04","47247209879854","-174776654054","47421986533908","69481190999786","123161021001002","68","22261754805"
"005C","証券、商品先物取引業","20250625","619.8","0.06","0.01","619.74","4707475586560","418219517","4707057367044","26152642147557","7595152036485","18","4150635672"
"005D","保険業","20250625","2720.65","-8.8","-0.32","2729.45","17355177389855","-56143113806","17411320503661","192835304331718","6379057721161","9","5835400151"
"005E","その他金融業","20250625","983.51","-8.5","-0.86","992.01","5845506513703","-50544144726","5896050658429","27835745303349","5943510962161","21","3430503711"
"005F","不動産業","20250625","2043.83","-11.36","-0.55","2055.19","10112905050130","-56212996148","10169118046278","20225810100260","494802218439","50","6263672508"
"0060","サービス業","20250625","3016.6","1.64","0.05","3014.96","23331776582846","12706678779","23319069904067","14313973363709","773445852974","163","10484088477"
"0070","東証グロース市場250指数","20250625","757.36","0.59","0.08","756.77","2984090953938","2344971943","2981745981995","1058188281538","3940113900182","282","3771365024"
"0075","REIT","20250625","1795.56","-1.09","-0.06","1796.65","14381242656277","-8677389211","14389920045488","25230250274170","8009318904275","57","12036772175"
"0080","TOPIX-17 食品","20250625","388.19","-1.27","-0.33","389.46","16643002547045","-54587581991","16697590129036","21337182752622","4287346323843","78","6093960729"
"0081","TOPIX-17 エネルギー資源","20250625","203.18","-0.22","-0.11","203.4","3604932865919","-3772845439","3608705711358","30041107215989","1774234403063","12","3555594023"
"0082","TOPIX-17 建設・資材","20250625","364.49","-0.03","-0.01","364.52","17949514436766","-1755821544","17951270258310","13701919417379","4924567993283","131","6951711944"
"0083","TOPIX-17 素材・化学","20250625","294.13","2.29","0.78","291.84","28117338202674","219170443227","27898167759447","18498248817549","9559557670544","152","14134447663"
"0084","TOPIX-17 医薬品","20250625","260.52","-0.05","-0.02","260.57","21228069620670","-3715842402","21231785463072","62435498884324","8148239180945","34","6534355079"
"0085","TOPIX-17 自動車・輸送機","20250625","303.06","-1.03","-0.34","304.09","39091801846848","-133857407566","39225659254414","71076003357905","12899216148989","55","19008598092"
"0086","TOPIX-17 鉄鋼・非鉄","20250625","304.24","0.19","0.06","304.05","8698278788477","5193536542","8693085251935","20228555322040","2859059965966","43","3464570901"
"0087","TOPIX-17 機械","20250625","693.14","2.68","0.39","690.46","31968551287301","123580711635","31844970575666","27323548108804","4612164197954","117","8659719631"
"0088","TOPIX-17 電機・精密","20250625","384.53","3.43","0.9","381.1","104561122462651","933095527073","103628026935578","65761712240661","27192053742872","159","30156402582"
"0089","TOPIX-17 情報通信・サービスその他","20250625","406.22","0.81","0.2","405.41","84190469828253","167230176724","84023239651529","22213844281861","20725253002665","379","85545322803"
"008A","TOPIX-17 電力・ガス","20250625","78.87","-1.06","-1.33","79.93","6354723904972","-85071650746","6439795555718","27629234369443","8056879842435","23","4471503138"
"008B","TOPIX-17 運輸・物流","20250625","203.01","-0.5","-0.25","203.51","18831196298738","-46419330395","18877615629133","33037186489013","9276182405606","57","6911636268"
"008C","TOPIX-17 商社・卸売","20250625","900.2","-8.9","-0.98","909.1","35884966669741","-354856911599","36239823581340","27603820515185","3986341756751","130","11392006855"
"008D","TOPIX-17 小売","20250625","352.64","-3.56","-1","356.2","25653354341203","-258958123319","25912312464522","17451261456600","7274661117290","147","8004694675"
"008E","TOPIX-17 銀行","20250625","246.71","-0.91","-0.37","247.62","47247209879854","-174776654054","47421986533908","69481190999786","19151015656132","68","22261754805"
"008F","TOPIX-17 金融（除く銀行）","20250625","280.5","-1.07","-0.38","281.57","27908159490118","-106269039016","28014428529134","58141998937746","9949333540839","48","13416539535"
"0090","TOPIX-17 不動産","20250625","427.5","-2.38","-0.55","429.88","10112905050130","-56212996148","10169118046278","20225810100260","2365582006986","50","6263672508"
"0099","東証インフラファンド指数","20250625","644.19","-0.42","-0.07","644.61","83000206930","-54398690","83054605620","1660004138600","128843862039","5","152286720"
"0503","JPXプライム150指数","20250625","1221.91","1.2","0.1","1220.71","313834609670512","308130163005","313526479507507","212050411939535","256839104756290","148","143037602201"
"1000","TOPIX レバレッジ（2倍）指数","20250625","89224.4","53.5","0.06","89170.9","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20250625","1602.12","-0.48","-0.03","1602.6","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20250625","157.41","-0.09","-0.06","157.5","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20250625","41727.99","66.66","0.16","41661.33","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20250625","2594.2","-2.08","-0.08","2596.28","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20250625","441.33","-0.71","-0.16","442.04","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20250625","7937.6","4.76","0.06","7932.84","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20250625","7464.47","-8.97","-0.12","7473.44","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20250625","4911","5.89","0.12","4905.11","0","0","0","0","0","-","0"
