"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251114","3359.81","-21.91","-0.65","3381.72","638433524653855","-4163117037975","642596641691831","38160999680446","19002066379003","1673","267534854333"
"0002","大型","20251114","3321.88","-25.52","-0.76","3347.4","436011256552044","-3348920174160","439360176726204","436011256552044","13125422289382","100","174997288695"
"0003","中型","20251114","3554.64","-12.04","-0.34","3566.68","157945267445655","-534960651108","158480228096763","39486316861414","4443348654607","400","65574718397"
"0004","小型","20251114","5552.57","-34.86","-0.62","5587.43","44477000656156","-279236212707","44756236868863","3791730661224","801015976921","1173","26962847242"
"0028","TOPIX Core30","20251114","1767.86","-23.34","-1.3","1791.2","273749673076529","-3613594441047","277363267517576","883063461537191","154848100229291","31","117179304442"
"0029","TOPIX Large70","20251114","3328.8","5.43","0.16","3323.37","162261583475515","264674266887","161996909208628","235161715181906","48744718649887","69","57817984253"
"002A","TOPIX 100","20251114","2304.3","-17.7","-0.76","2322","436011256552044","-3348920174160","439360176726204","436011256552044","189216442944858","100","174997288695"
"002B","TOPIX Mid400","20251114","3378.12","-11.44","-0.34","3389.56","157945267445655","-534960651108","158480228096763","39486316861414","46755387391299","400","65574718397"
"002C","TOPIX 500","20251114","2627.92","-17.18","-0.65","2645.1","593956523997699","-3883880825268","597840404822967","118791304799540","226017781103803","500","240572007092"
"002D","TOPIX Small","20251114","3761.13","-23.62","-0.62","3784.75","44477000656156","-279236212707","44756236868863","3791730661224","11825420714470","1173","26962847242"
"002E","TOPIX 1000","20251114","3180.42","-20.88","-0.65","3201.3","626608240051909","-4114262941818","630722502993727","62660824005191","197020814973911","1000","256938628394"
"002F","TOPIX Small500","20251114","1654.43","-11.67","-0.7","1666.1","32651716054210","-230382116550","32882098170760","6530343210842","19735975469006","500","16366621302"
"0040","水産・農林業","20251114","703","2.87","0.41","700.13","498632774971","2034004069","496598770902","7123325356733","70929098947","7","270681695"
