"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251219","3383.66","26.77","0.8","3356.89","642269289273535","5081862803551","637187426469983","38551577987607","18981474548356","1666","267750479898"
"0002","大型","20251219","3326.09","27.49","0.83","3298.6","436206313080589","3604303753927","432602009326662","436206313080589","13114702134701","100","174939102751"
"0003","中型","20251219","3609.85","24.58","0.69","3585.27","160115899855648","1090296747122","159025603108526","40331460920818","4435530943421","397","65814767439"
"0004","小型","20251219","5743.47","48.41","0.85","5695.06","45947076337298","387262302503","45559814034795","3930459909093","799988694742","1169","26996609708"
"0028","TOPIX Core30","20251219","1751.14","15.44","0.89","1735.7","270841307585863","2387764795802","268453542790062","873681637373752","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251219","3393.23","24.96","0.74","3368.27","165365005494726","1216538958125","164148466536601","239659428253226","48733736268301","69","57775740999"
"002A","TOPIX 100","20251219","2307.21","19.06","0.83","2288.15","436206313080589","3604303753927","432602009326662","436206313080589","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251219","3430.58","23.36","0.69","3407.22","160115899855648","1090296747122","159025603108526","40331460920818","46673125083431","397","65814767439"
"002C","TOPIX 500","20251219","2641.21","20.79","0.79","2620.42","596322212936237","4694600501049","591627612435188","119984348679323","225776205917594","497","240753870190"
"002D","TOPIX Small","20251219","3890.44","32.79","0.85","3857.65","45947076337298","387262302503","45559814034795","3930459909093","11810254919644","1169","26996609708"
"002E","TOPIX 1000","20251219","3201.72","25.41","0.8","3176.31","630026376563979","4999638923596","625026737640383","63382935268006","196777389106224","994","257137433872"
"002F","TOPIX Small500","20251219","1714.96","15.52","0.91","1699.44","33704163627742","305038422547","33399125205195","6781521856689","19653020639024","497","16383563681"
"0040","水産・農林業","20251219","721.84","-2.68","-0.37","724.52","511995518436","-1896940309","513892458745","7314221691945","70929098947","7","270681695"
"0041","鉱業","20251219","919.73","10.14","1.11","909.59","2279135356907","25141670163","2253993686744","45582707138135","247803758257","5","808110172"
"0042","建設業","20251219","2712.27","46.32","1.74","2665.95","16312460409421","278584662066","16033875747355","22345836177289","601431020982","73","4777797069"
"0043","食料品","20251219","2472.66","2.49","0.1","2470.17","18042353321047","18168945087","18024184375961","25058824057010","729673457134","72","5924020411"
"0044","繊維製品","20251219","860.05","2.72","0.32","857.33","2284854906975","7244886390","2277610020585","11424274534876","265664515430","20","1571146974"
"0045","パルプ・紙","20251219","612.13","-0.13","-0.02","612.26","901306039825","-200651298","901506691123","11266325497810","147241542162","8","919112646"
"0046","化学","20251219","2565.55","6.51","0.25","2559.04","28825497720126","73181266532","28752316453594","23435364000103","11235603142717","123","11932645966"
