"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20251205","3362.56","-35.65","-1.05","3398.21","638268809830432","-6766921316272","645035731146704","38288470895647","18981617676025","1667","267764566669"
"0002","大型","20251205","3318.44","-38.93","-1.16","3357.37","435203850341340","-5104981956516","440308832297856","435203850341340","13114702134701","100","174939102751"
"0003","中型","20251205","3559.93","-31.88","-0.89","3591.81","157901794131842","-1413876407821","159315670539663","39773751670489","4435530849107","397","65814767105"
"0004","小型","20251205","5644.87","-31.01","-0.55","5675.88","45163165357250","-248062951935","45411228309185","3860099603184","800074248938","1170","27010696813"
"0028","TOPIX Core30","20251205","1758.24","-17.63","-0.99","1775.87","271939961783751","-2727010569034","274666972352785","877225683173389","154666065499274","31","117163361752"
"0029","TOPIX Large70","20251205","3350.12","-48.8","-1.44","3398.92","163263888557589","-2377971387482","165641859945071","236614331242883","48733736268301","69","57775740999"
"002A","TOPIX 100","20251205","2301.91","-27","-1.16","2328.91","435203850341340","-5104981956516","440308832297856","435203850341340","189061900904844","100","174939102751"
"002B","TOPIX Mid400","20251205","3383.14","-30.29","-0.89","3413.43","157901794131842","-1413876407821","159315670539663","39773751670489","46673124091000","397","65814767105"
"002C","TOPIX 500","20251205","2626.96","-28.88","-1.09","2655.84","593105644473182","-6518858364338","599624502837520","119337151805469","225776204633018","497","240753869856"
"002D","TOPIX Small","20251205","3823.65","-21.01","-0.55","3844.66","45163165357250","-248062951935","45411228309185","3860099603184","11811517958579","1170","27010696813"
"002E","TOPIX 1000","20251205","3182.58","-33.93","-1.05","3216.51","626260484227946","-6676380249313","632936864477260","63004072859954","196777389464530","994","257137434850"
"002F","TOPIX Small500","20251205","1687.01","-8.01","-0.47","1695.02","33154839754764","-157521884976","33312361639740","6670993914440","19653023298111","497","16383564994"
"0040","水産・農林業","20251205","713.24","-3.66","-0.51","716.9","505892387635","-2601542065","508493929700","7227034109067","70929098947","7","270681695"
"0041","鉱業","20251205","918.08","-8.72","-0.94","926.8","2275027817436","-21623372409","2296651189845","45500556348720","247803758257","5","808110172"
"0042","建設業","20251205","2590.64","-28.77","-1.1","2619.41","15580935710470","-173028703567","15753964414037","21343747548590","601431020982","73","4777797069"
"0043","食料品","20251205","2459.35","-20.1","-0.81","2479.45","17945237527199","-146658422132","18091895949331","24923941009998","729673457134","72","5924020411"
"0044","繊維製品","20251205","835.25","-14.21","-1.67","849.46","2218962732513","-37744285127","2256707017640","11094813662565","265664515430","20","1571146974"
"0045","パルプ・紙","20251205","586.19","-2.54","-0.43","588.73","863117250968","-3736986601","866854237569","10788965637102","147241542162","8","919112646"
