"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250627","2840.54","35.85","1.28","2804.69","539111169010670","6804811209389","532306357801281","32051793639160","18979185538211","1682","257411973208"
"0002","大型","20250627","2787.27","42.29","1.54","2744.98","358088345735899","5652916293817","352435429442083","358088345735899","12847295698078","100","169967052922"
"0003","中型","20250627","3042.84","23.91","0.79","3018.93","139746186463625","878723430533","138867463033092","35200550746505","4592617360547","397","61039111146"
"0004","小型","20250627","4807.08","31.82","0.67","4775.26","41276636811146","273171485040","41003465326106","3483260490392","858663846142","1185","26405809140"
"0028","TOPIX Core30","20250627","1490.7","28.28","1.93","1462.42","223727944671455","4245637177843","219482307493612","745759815571516","150082049694065","30","115834730468"
"0029","TOPIX Large70","20250627","2769.08","24.47","0.89","2744.61","134360401064445","1407279115974","132953121948471","191943430092064","48521708872713","70","54132322453"
"002A","TOPIX 100","20250627","1933.45","29.33","1.54","1904.12","358088345735899","5652916293817","352435429442083","358088345735899","185206962477517","100","169967052922"
"002B","TOPIX Mid400","20250627","2891.73","22.72","0.79","2869.01","139746186463625","878723430533","138867463033092","35200550746505","48326075787396","397","61039111146"
"002C","TOPIX 500","20250627","2217.49","29.09","1.33","2188.4","497834532199524","6531639724349","491302892475175","100167913923445","224503494149838","497","231006164068"
"002D","TOPIX Small","20250627","3256.16","21.55","0.67","3234.61","41276636811146","273171485040","41003465326106","3483260490392","12676477780097","1185","26405809140"
"002E","TOPIX 1000","20250627","2688.25","34.33","1.29","2653.92","526834187933478","6729599256481","520104588676997","53377324005418","195976386771971","987","246696945443"
"002F","TOPIX Small500","20250627","1440.51","9.83","0.69","1430.68","28999655733954","197959532131","28801696201822","5918297088562","20131518181149","490","15690781375"
"0040","水産・農林業","20250627","576.66","3.68","0.64","572.98","417670386686","2668299941","415002086744","5966719809795","72429180909","7","284274267"
"0041","鉱業","20250627","589.65","-6.43","-1.08","596.08","1326399323804","-14475639749","1340874963553","26527986476084","224947461393","5","708957286"
"0042","建設業","20250627","1968.23","1.96","0.1","1966.27","12161086358709","12109052416","12148977306292","16001429419354","617869877640","76","4844801637"
"0043","食料品","20250627","2261.46","-2.51","-0.11","2263.97","16206403836729","-17957433400","16224361270129","22825920896802","716634438189","71","5809686462"
"0044","繊維製品","20250627","778.54","4.97","0.64","773.57","2125575189087","13562773887","2112012415199","10121786614698","273020828908","21","1587553548"
"0045","パルプ・紙","20250627","516.14","4.6","0.9","511.54","739941340650","6601887710","733339452940","9249266758128","143359382066","8","885832100"
"0046","化学","20250627","2326.73","25.59","1.11","2301.14","25809301755444","283830781778","25525470973666","20983172158898","11092522199399","123","11680962015"
"0047","医薬品","20250627","3359.62","0.94","0.03","3358.68","21162465049248","5927346689","21156537702559","62242544262495","6299071100040","34","6534355079"
"0048","石油・石炭製品","20250627","1658.74","-1.22","-0.07","1659.96","2288092041505","-1690270782","2289782312287","32687029164353","137941815950","7","2846636737"
"0049","ゴム製品","20250627","4427.91","14.77","0.33","4413.14","3281019876075","10948199349","3270071676725","29827453418860","74098559339","11","774651905"
"004A","ガラス・土石製品","20250627","1362.32","8.68","0.64","1353.64","3323181417540","21160038291","3302021379249","13292725670159","243935867625","25","1068899404"
"004B","鉄鋼","20250627","653","7.52","1.17","645.48","4005424821553","46136146114","3959288675439","17414890528492","613387830768","23","1915589926"
"004C","非鉄金属","20250627","1780.91","49.5","2.86","1731.41","5016426073009","139433963619","4876992109390","25082130365046","281677454840","20","1622851567"
"004D","金属製品","20250627","1468.58","5.39","0.37","1463.19","2616399889677","9609489227","2606790400450","8721332965589","178158283595","30","1264678563"
"004E","機械","20250627","3642.97","74.41","2.09","3568.56","33112371952892","676335406708","32436036546184","28301172609310","908937843408","117","8659719631"
"004F","電気機器","20250627","5094.22","119.02","2.39","4975.2","97060966259219","2267639289887","94793326969332","73531035044863","1905316366556","132","26983170253"
"0050","輸送用機器","20250627","4161.88","102.46","2.52","4059.42","36731412723192","904284776878","35827127946314","83480483461800","882567660826","44","18233946187"
"0051","精密機器","20250627","10685.67","30.84","0.29","10654.83","10775985156363","31100493015","10744884663348","39911056134679","100845242137","27","3253765940"
"0052","その他製品","20250627","7626.51","116.99","1.56","7509.52","18280470083485","280424693912","18000045389573","45701175208713","239696260580","40","3327813456"
"0053","電気・ガス業","20250627","488.98","2.88","0.59","486.1","6524186418215","38420437481","6485765980734","28366027905284","1334234270212","23","4471503138"
"0054","陸運業","20250627","2068.13","13.04","0.63","2055.09","12938469457204","81590978061","12856878479143","34968836370823","625612460279","37","4997395693"
"0055","海運業","20250627","1787.04","15.44","0.87","1771.6","3357635887145","29026646876","3328609240269","55960598119084","187887599076","6","892558311"
"0056","空運業","20250627","233.17","2.66","1.15","230.51","1926493355571","21971083952","1904522271618","96324667778532","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250627","3939.99","-3.26","-0.08","3943.25","872153530266","-721051014","872874581280","7267946085552","22135910461","12","352461644"
"0058","情報・通信業","20250627","6784.06","78.62","1.17","6705.44","43828029630173","507915035274","43320114594899","24902289562598","646043845708","176","71924395933"
"0059","卸売業","20250627","3802.51","39.72","1.06","3762.79","36831012758099","384761719022","36446251039077","28331548275461","9685977221297","130","11392006855"
"005A","小売業","20250627","2072.48","17.26","0.84","2055.22","26412476156906","439901949020","25972574207887","17967670855038","12744409212607","147","8056509110"
"005B","銀行業","20250627","386.04","0.96","0.25","385.08","47544821090530","117888232978","47426932857552","69918854544897","123161021001002","68","22261754805"
"005C","証券、商品先物取引業","20250627","637.67","15.28","2.46","622.39","4843203464778","116093570744","4727109894034","26906685915436","7595152036485","18","4150635672"
"005D","保険業","20250627","2791.31","23.93","0.86","2767.38","17805956514319","152700234382","17653256279937","197843961270207","6379057721161","9","5835400151"
"005E","その他金融業","20250627","998.46","7.15","0.72","991.31","5934328277584","42438790860","5891889486724","28258706083733","5943510962161","21","3430503711"
"005F","不動産業","20250627","2054.2","2.81","0.14","2051.39","9944451403993","-205885530345","10150336934338","20294798783660","484103041452","49","6205393123"
"0060","サービス業","20250627","3091.02","51.85","1.71","3039.17","23907357531018","401059816603","23506297714415","14667090509827","773445852974","163","10484088477"
"0070","東証グロース市場250指数","20250627","735.82","-7.51","-1.01","743.33","2899195199417","-29612090655","2928807290072","1028083404049","3940113900182","282","3783634650"
"0075","REIT","20250627","1790.68","-6.61","-0.37","1797.29","14342088684012","-53000253424","14395088937436","25161559094758","8009318904275","57","12320967905"
"0080","TOPIX-17 食品","20250627","387.75","-0.35","-0.09","388.1","16624074223415","-15289133459","16639363356874","21312915671045","4287346323843","78","6093960729"
"0081","TOPIX-17 エネルギー資源","20250627","203.72","-0.91","-0.44","204.63","3614491365309","-16165910531","3630657275840","30120761377574","1774234403063","12","3555594023"
"0082","TOPIX-17 建設・資材","20250627","367.56","0.87","0.24","366.69","18100667665925","42878579934","18057789085991","13817303561775","4924567993283","131","7178379604"
"0083","TOPIX-17 素材・化学","20250627","299.96","3.18","1.07","296.78","28674818285181","303995443376","28370822841805","18865012029724","9559557670544","152","14154347663"
"0084","TOPIX-17 医薬品","20250627","259.72","0.07","0.03","259.65","21162465049248","5927346689","21156537702559","62242544262495","8148239180945","34","6534355079"
"0085","TOPIX-17 自動車・輸送機","20250627","310.19","7.09","2.34","303.1","40012432599267","915232976227","39097199623039","72749877453212","12899216148989","55","19008598092"
"0086","TOPIX-17 鉄鋼・非鉄","20250627","315.55","6.49","2.1","309.06","9021850894562","185570109734","8836280784829","20981048592005","2859059965966","43","3538441493"
"0087","TOPIX-17 機械","20250627","717.94","14.67","2.09","703.27","33112371952892","676335406708","32436036546184","28301172609310","4612164197954","117","8659719631"
"0088","TOPIX-17 電機・精密","20250627","396.58","8.46","2.18","388.12","107836951415582","2298739782902","105538211632680","67821982022379","27192053742872","159","30236936193"
"0089","TOPIX-17 情報通信・サービスその他","20250627","415.03","5.74","1.4","409.29","86015857244677","1189399545789","84826457698887","22695476845561","20725253002665","379","85736297867"
"008A","TOPIX-17 電力・ガス","20250627","80.98","0.48","0.6","80.5","6524186418215","38420437481","6485765980734","28366027905284","8056879842435","23","4471503138"
"008B","TOPIX-17 運輸・物流","20250627","205.85","1.42","0.69","204.43","19094752230186","131867657876","18962884572311","33499565316117","9276182405606","57","6911636268"
"008C","TOPIX-17 商社・卸売","20250627","923.93","9.65","1.06","914.28","36831012758099","384761719022","36446251039077","28331548275461","3986341756751","130","11392006855"
"008D","TOPIX-17 小売","20250627","360.03","3","0.84","357.03","26412476156906","439901949020","25972574207887","17967670855038","7336267574413","147","8056509110"
"008E","TOPIX-17 銀行","20250627","248.26","0.61","0.25","247.65","47544821090530","117888232978","47426932857552","69918854544897","19151015656132","68","22261754805"
"008F","TOPIX-17 金融（除く銀行）","20250627","287.29","3.13","1.1","284.16","28583488256681","311232595987","28272255660694","59548933868085","9949333540839","48","13416539535"
"0090","TOPIX-17 不動産","20250627","429.67","0.59","0.14","429.08","9944451403993","-205885530345","10150336934338","20294798783660","2314430699197","49","6205393123"
"0099","東証インフラファンド指数","20250627","630.97","-14.04","-2.18","645.01","81296351675","-1809790855","83106142530","1625927033500","128843862039","5","152286720"
"0503","JPXプライム150指数","20250627","1253.08","20.23","1.64","1232.85","322064772395368","5420020199960","316644752195408","217611332699573","257017513984923","148","143316084296"
"1000","TOPIX レバレッジ（2倍）指数","20250627","92990.99","2321.15","2.56","90669.84","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20250627","1568.8","-20.34","-1.28","1589.14","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20250627","150.9","-3.96","-2.56","154.86","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20250627","43344.85","1007.63","2.38","42337.22","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20250627","2544.61","-30.65","-1.19","2575.26","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20250627","424.54","-10.35","-2.38","434.89","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20250627","7959","29.34","0.37","7929.66","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20250627","7424.05","-55.35","-0.74","7479.4","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20250627","4937.45","36.27","0.74","4901.18","0","0","0","0","0","-","0"
"4030","TOPIX Micro Cap","20250627","12343.97","75.62","0.62","12268.35","12276981077193","75211952909","12201769124284","1766472097438","9945730667658","695","10715027764"
"5000","東証プライム市場指数","20250627","1461.72","18.43","1.28","1443.29","538504618469042","6791321623794","531713296845248","33220519338004","368404784904290","1621","256008809521"
"5001","東証スタンダード市場指数","20250627","1382.49","4.93","0.36","1377.56","11603288304680","41413475988","11561874828692","740950721883","8393026699253","1566","13278197759"
"5002","東証グロース市場指数","20250627","947.51","-8.98","-0.94","956.49","3408881779649","-32280263970","3441162043619","562521745817","3597712984298","606","5151780031"
"5003","東証プライム市場コンポジット指数","20250627","1461.41","18.42","1.28","1442.99","538647539591895","6791162273844","531856377318051","33188388144910","368579593707051","1623","256082886697"
"8000","旧東証株価指数","20250627","2938.62","35.09","1.21","2903.53","976154118987534","11265854799949","964888264187585","58035322175240","33218106822222","1682","474581574014"
"8100","TOPIX バリュー","20250627","3283.41","30.46","0.94","3252.95","274047207436118","2542860616508","271504346819609","23283535041301","83464230913007","1177","144216247507"
"812C","TOPIX 500 バリュー","20250627","3179.24","30","0.95","3149.24","253219514422841","2390030410997","250829484011844","66287831000744","79647718222032","382","130804607047"
"812D","TOPIX Small バリュー","20250627","4499.46","33.02","0.74","4466.44","20827693013276","152830205511","20674862807765","2619835599154","4628931734184","795","13411640460"
"8200","TOPIX グロース","20250627","3489.36","56.11","1.63","3433.25","265063722908490","4261711823148","260802011085342","25986639500832","75963486410624","1020","113195670148"
"822C","TOPIX 500 グロース","20250627","3515.02","59.51","1.72","3455.51","244614779012906","4141370548579","240473408464327","93722137552838","69591311689944","261","100201501352"
"822D","TOPIX Small グロース","20250627","3245.43","19.1","0.59","3226.33","20448943895584","120341274569","20328602621015","2694195506665","6300850063612","759","12994168795"
"8500","東証配当フォーカス100指数","20250627","3038.8","-0.04","0","3038.84","226755185003891","-2999711404","226758184715296","226755185003891","74619892330747","100","155427790375"
"8501","東証REITオフィス指数","20250627","1783.37","-8.01","-0.45","1791.38","6197817081935","-27840945110","6225658027045","29513414675881","3475336247121","21","4822587245"
"8502","東証REIT住宅指数","20250627","2814.98","1.54","0.05","2813.44","1756447454165","960473029","1755486981136","17564474541650","623964988827","10","1487543019"
"8503","東証REIT商業・物流等指数","20250627","2160.86","-8.84","-0.41","2169.7","6387824147912","-26119781343","6413943929255","24568554415046","2956142551268","26","6010837641"
"8506","TOPIX Ex-Financials","20250627","2389.3","33.13","1.41","2356.17","461174296067197","6394792523275","454779503543922","29468006138479","193016743519918","1565","220369240093"
"8507","JPX日経インデックス400","20250627","25748.65","303.6","1.19","25445.05","372656732014165","4394015816829","368262716197336","94105235357112","144728622673456","396","180712011462"
"8508","JPX日経中小型株指数","20250627","20215.7","104.13","0.52","20111.57","6998466139541","36047968904","6962418170637","3588956994637","3461896785358","195","4373896153"
"8801","東証グロース市場Core指数","20250627","922.1","2.3","0.25","919.8","6253360042","15609378","6237750664","34740889121","6781621737","18","0"
"8802","東証スタンダード市場TOP20","20250627","1349","10.97","0.82","1338.03","12566458250","102241468","12464216782","66139253948","9315384036","19","0"
"A128","TOPIX Core30 バリュー","20250627","14262.66","175.6","1.25","14087.06","94322846522830","1161251891655","93161594631175","524015814015720","66132732146264","18","50123725594"
"A129","TOPIX Large70 バリュー","20250627","12913.98","112.6","0.88","12801.38","76596953748313","887648212058","75709305536256","150190105388849","59313223512122","51","37788436156"
"A12B","TOPIX Mid400 バリュー","20250627","12081.2","82.3","0.69","11998.9","82299714151699","341130307285","81958583844414","26293838387124","68122135982642","313","42892445296"
"A228","TOPIX Core30 グロース","20250627","12739.06","303.64","2.44","12435.42","129405098148723","3084385286190","126320712862533","539187908953012","101581366551233","24","65711004874"
"A229","TOPIX Large70 グロース","20250627","11612.74","104.44","0.91","11508.3","57763208551395","519392139104","57243816412290","152008443556301","49741222446424","38","16343830628"
"A22B","TOPIX Mid400 グロース","20250627","12293.8","115.05","0.94","12178.75","57446472312789","537593123285","56908879189504","28867574026527","46727997468513","199","18146665850"
"A404","TOPIX高配当40指数","20250627","2035.35","19.59","0.97","2015.76","141726682693260","1363697918222","140362984775037","354316706733149","69632679687828","40","108841565282"
"A406","TOPIX銀行業高配当指数","20250627","1027.64","1.88","0.18","1025.76","34349520311425","62803338870","34286716972555","228996802076168","33425638450460","15","13537149395"
"A800","東証REIT Core指数","20250627","1052.63","-4.31","-0.41","1056.94","321935210430","-1318586140","323253796570","1073117368100","305839117338","30","0"
"A810","東証REIT物流フォーカス指数","20250627","851.45","-2.41","-0.28","853.86","99183966460","-280704060","99464670520","708456903286","116488914111","14","0"
"A821","東証REITオフィスフォーカス指数","20250627","1036.77","-5.08","-0.49","1041.85","113907649030","-558120030","114465769060","759384326867","109867784900","15","0"
"A822","東証REIT住宅フォーカス指数","20250627","904.48","-0.15","-0.02","904.63","95231803370","-15911020","95247714390","634878689133","105288608065","15","0"
"A823","東証REITホテル＆リテールフォーカス指数","20250627","984.32","-6.11","-0.62","990.43","101834871060","-631962280","102466833340","678899140400","103457231585","15","0"
