"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250924","3170.45","7.28","0.23","3163.17","599774431204255","1377068184160","598397363020095","35850234979334","18917620233458","1673","258851530853"
"0002","大型","20250924","3105.34","12.28","0.4","3093.06","398105433416945","1574707419514","396530725997431","398105433416945","12820015245742","100","171069600056"
"0003","中型","20250924","3397.37","-5.72","-0.17","3403.09","155326409584088","-261494392412","155587903976500","39223840804063","4571955527901","396","61397798498"
"0004","小型","20250924","5441.28","7.49","0.14","5433.79","46342588203222","63855157058","46278733046165","3937348190588","851684757581","1177","26384132298"
"0028","TOPIX Core30","20250924","1654.79","8.36","0.51","1646.43","248048751231259","1253428201757","246795323029502","826829170770865","149897564917866","30","115761855880"
"0029","TOPIX Large70","20250924","3103.78","6.65","0.21","3097.13","150056682185685","321279217757","149735402967928","214366688836693","48346426756718","70","55307744176"
"002A","TOPIX 100","20250924","2154.09","8.52","0.4","2145.57","398105433416945","1574707419514","396530725997431","398105433416945","184813686738325","100","171069600056"
"002B","TOPIX Mid400","20250924","3228.66","-5.43","-0.17","3234.09","155326409584088","-261494392412","155587903976500","39223840804063","48108660485416","396","61397798498"
"002C","TOPIX 500","20250924","2472.15","5.87","0.24","2466.28","553431843001033","1313213027102","552118629973931","111579000605047","223866547025919","496","232467398554"
"002D","TOPIX Small","20250924","3685.75","5.08","0.14","3680.67","46342588203222","63855157058","46278733046165","3937348190588","12573445305319","1177","26384132298"
"002E","TOPIX 1000","20250924","2998.92","6.97","0.23","2991.95","585952325672825","1361940518972","584590385153852","59669279600084","195387652479790","982","248230005827"
"002F","TOPIX Small500","20250924","1624.98","2.43","0.15","1622.55","32520482671792","48727491870","32471755179922","6691457339875","20012804291493","486","15762607272"
"0040","水産・農林業","20250924","657.45","4.18","0.64","653.27","474310038154","3011927187","471298110967","6775857687913","72144179910","7","283774267"
"0041","鉱業","20250924","791.93","20.07","2.6","771.86","1950162605070","49429847690","1900732757379","39003252101391","246252979781","5","771914089"
"0042","建設業","20250924","2293.91","2.18","0.1","2291.73","14136494758658","13464296922","14123030461736","18848659678210","616260715252","75","4831172055"
"0043","食料品","20250924","2409.95","-0.08","0","2410.03","17290234124864","-565440496","17290799565360","24352442429386","717451813771","71","5827115271"
"0044","繊維製品","20250924","815.25","-2.72","-0.33","817.97","2218528768612","-7428616094","2225957384706","10564422707678","272130273331","21","1586448332"
"0045","パルプ・紙","20250924","596.66","-0.88","-0.15","597.54","851629905877","-1252628824","852882534702","10645373823468","142732615529","8","882847100"
"0046","化学","20250924","2535.75","-11.86","-0.47","2547.61","28209972173006","-132008055373","28341980228379","23122928010660","11124918221691","122","11754140695"
"0047","医薬品","20250924","3533.52","6.2","0.18","3527.32","21909463490799","38442392406","21871021098393","66392313608481","6200459739416","33","6470432610"
"0048","石油・石炭製品","20250924","2134.38","22.71","1.08","2111.67","2944205862802","31333214613","2912872648189","42060083754309","137941815950","7","2846636737"
"0049","ゴム製品","20250924","5358.59","-46.73","-0.86","5405.32","4060723631892","-35412543357","4096136175250","36915669380841","75779681012","11","802488348"
"004A","ガラス・土石製品","20250924","1559.61","-18.48","-1.17","1578.09","3826548683567","-45340242776","3871888926343","15306194734270","245353024668","25","1081725308"
"004B","鉄鋼","20250924","759.1","4.46","0.59","754.64","4654116871975","27317245804","4626799626171","20235290747715","613112601065","23","1908775557"
"004C","非鉄金属","20250924","2658.87","48.62","1.86","2610.25","7494231056671","137052879044","7357178177627","37471155283355","281857637650","20","1624481235"
"004D","金属製品","20250924","1637.75","-10.07","-0.61","1647.82","2907503698629","-17870340376","2925374039005","9691678995432","177530166170","30","1262879159"
"004E","機械","20250924","3971.81","73.75","1.89","3898.06","36035208676289","669104442908","35366104233382","30799323654948","907273405190","117","8645927729"
"004F","電気機器","20250924","5570.33","14.03","0.25","5556.3","106221308178074","267359990305","105953948187769","81084968074865","1906913996391","131","27139668339"
"0050","輸送用機器","20250924","4724.87","-16.74","-0.35","4741.61","41726342415890","-147855862378","41874198278268","97038005618350","883121211520","43","18297963755"
"0051","精密機器","20250924","12016.66","13","0.11","12003.66","12079178498600","13070349037","12066108149563","43139923209287","100520279786","28","3242545276"
"0052","その他製品","20250924","7538.94","154.01","2.09","7384.93","18183415971397","371471320388","17811944651008","45458539928491","241193124856","40","3382292534"
"0053","電気・ガス業","20250924","592.36","-1.47","-0.25","593.83","7820272245936","-19410518476","7839682764412","34001183677983","1320198797284","23","4455895893"
"0054","陸運業","20250924","2347.54","11.96","0.51","2335.58","14672348219391","74768947737","14597579271654","39654995187543","625009660253","37","4993257598"
"0055","海運業","20250924","1823.29","-10.02","-0.55","1833.31","3340499772278","-18365035566","3358864807844","55674996204638","183213066596","6","876432921"
"0056","空運業","20250924","242.25","2.49","1.04","239.76","2001469695668","20507009437","1980962686231","100073484783394","826210545877","2","669220621"
"0057","倉庫・運輸関連業","20250924","4266.51","-7.9","-0.18","4274.41","856711823845","-1586958680","858298782525","7788289307680","20079926283","11","339295443"
"0058","情報・通信業","20250924","7756.67","100.47","1.31","7656.2","48558941125952","628938746160","47930002379792","27907437428708","626028281731","174","71473705617"
"0059","卸売業","20250924","4538.12","-35.76","-0.78","4573.88","43929462574276","-346176477171","44275639051447","34053846956803","9680103190524","129","11385698023"
"005A","小売業","20250924","2141.7","10.11","0.47","2131.59","27212528374888","128516137087","27084012237801","18767260948199","12706037852974","145","9571780779"
"005B","銀行業","20250924","459.56","0.62","0.14","458.94","56573412343338","77186420499","56496225922839","83196194622555","123102589072204","68","22241400337"
"005C","証券、商品先物取引業","20250924","755.02","-2.58","-0.34","757.6","5733537302345","-19649490568","5753186792913","31852985013027","7593923488296","18","4150231702"
"005D","保険業","20250924","2959.07","-21.29","-0.71","2980.36","18744032392441","-134869564620","18878901957061","187440323924411","6334433292591","10","5818249695"
"005E","その他金融業","20250924","1168.83","2.65","0.23","1166.18","6947014374318","15778256730","6931236117588","33081020830086","5943542821451","21","3430530799"
"005F","不動産業","20250924","2385.21","2.74","0.12","2382.47","11692785204931","13416542417","11679368662514","23385570409861","490220454962","50","6292726438"
"0060","サービス業","20250924","3178.89","-35.7","-1.11","3214.59","24517836343822","-275310007457","24793146351279","15134466878903","771270231483","162","10509876592"
"0070","東証グロース市場250指数","20250924","766.78","-8.2","-1.06","774.98","2961048972015","-31654282814","2992703254829","1050017365963","3861649012307","282","3917845599"
"0075","REIT","20250924","1929.43","-0.93","-0.05","1930.36","15549956042665","-7545841675","15557501884340","27280624636254","8059365547755","57","12909273865"
"0080","TOPIX-17 食品","20250924","413.93","0.06","0.01","413.87","17764544163018","2446486691","17762097676327","22775056619254","4291670807035","78","6110889538"
"0081","TOPIX-17 エネルギー資源","20250924","266.83","4.41","1.68","262.42","4894368467871","80763062303","4813605405568","40786403898927","1834299046456","12","3618550826"
"0082","TOPIX-17 建設・資材","20250924","424.31","-1.01","-0.24","425.32","20870547140855","-49746286230","20920293427084","16054267031427","4918749157692","130","7175776523"
"0083","TOPIX-17 素材・化学","20250924","326.47","-1.47","-0.45","327.94","31280130847496","-140689300291","31420820147787","20715318442050","9581176059579","151","14223436127"
"0084","TOPIX-17 医薬品","20250924","273.16","0.48","0.18","272.68","21909463490799","38442392406","21871021098393","66392313608481","8020679269402","33","6470432610"
"0085","TOPIX-17 自動車・輸送機","20250924","354.1","-1.42","-0.4","355.52","45787066047783","-183268405735","45970334453518","84790863051450","12930568497546","54","19100452104"
"0086","TOPIX-17 鉄鋼・非鉄","20250924","424.83","5.75","1.37","419.08","12148347928645","164370124848","11983977803798","28251971927082","2859563894079","43","3533256792"
"0087","TOPIX-17 機械","20250924","782.74","14.53","1.89","768.21","36035208676289","669104442908","35366104233382","30799323654948","4603718447330","117","8645927729"
"0088","TOPIX-17 電機・精密","20250924","434.87","1.03","0.24","433.84","118300486676674","280430339342","118020056337332","74402821809229","27203604562345","159","30382213615"
"0089","TOPIX-17 情報通信・サービスその他","20250924","447.33","3.56","0.8","443.77","91260193441171","725100059091","90535093382079","24271328042865","20401312015900","376","85365874743"
"008A","TOPIX-17 電力・ガス","20250924","98.1","-0.24","-0.24","98.34","7820272245936","-19410518476","7839682764412","34001183677983","7972125521970","23","4455895893"
"008B","TOPIX-17 運輸・物流","20250924","227.11","0.82","0.36","226.29","20871029511182","75323962929","20795705548253","37269695555682","9189757916654","56","6878206582"
"008C","TOPIX-17 商社・卸売","20250924","1102.67","-8.69","-0.78","1111.36","43929462574276","-346176477171","44275639051447","34053846956803","3983924252185","129","11385698023"
"008D","TOPIX-17 小売","20250924","372.05","1.76","0.48","370.29","27212528374888","128516137087","27084012237801","18767260948199","7314179256566","145","9571780779"
"008E","TOPIX-17 銀行","20250924","295.55","0.41","0.14","295.14","56573412343338","77186420499","56496225922839","83196194622555","19141929739386","68","22241400337"
"008F","TOPIX-17 金融（除く銀行）","20250924","317.25","-1.4","-0.44","318.65","31424584069104","-138740798458","31563324867562","64131804222661","9905453878747","49","13399012196"
"0090","TOPIX-17 不動産","20250924","498.91","0.57","0.11","498.34","11692785204931","13416542417","11679368662514","23385570409861","2343677219906","50","6292726438"
"0099","東証インフラファンド指数","20250924","771.7","7.12","0.93","764.58","97077710795","895485255","96182225540","1941554215900","125797656287","5","150433025"
"0503","JPXプライム150指数","20250924","1371.87","6.17","0.45","1365.7","353406978181863","1590309878623","351816668303241","235604652121242","257609424964709","150","148586345104"
"1000","TOPIX レバレッジ（2倍）指数","20250924","115358.73","528.22","0.46","114830.51","0","0","0","0","0","-","0"
"1001","TOPIX インバース（-1倍）指数","20250924","1400.38","-3.23","-0.23","1403.61","0","0","0","0","0","-","0"
"1002","TOPIX ダブルインバース（-2倍）指数","20250924","119.78","-0.55","-0.46","120.33","0","0","0","0","0","-","0"
"1003","JPX日経400 レバレッジ・インデックス","20250924","52952","252.96","0.48","52699.04","0","0","0","0","0","-","0"
"1004","JPX日経400 インバース・インデックス","20250924","2289.05","-5.51","-0.24","2294.56","0","0","0","0","0","-","0"
"1005","JPX日経400 ダブルインバース・インデックス","20250924","342.2","-1.65","-0.48","343.85","0","0","0","0","0","-","0"
"1006","東証REIT インバース（-1倍）指数","20250924","7376.16","3.69","0.05","7372.47","0","0","0","0","0","-","0"
"1007","東証REIT レバレッジ（2倍）指数","20250924","8599.9","-8.61","-0.1","8608.51","0","0","0","0","0","-","0"
"1008","東証REIT ダブルインバース（-2倍）指数","20250924","4233.58","4.23","0.1","4229.35","0","0","0","0","0","-","0"
"4030","TOPIX Micro Cap","20250924","14086.34","15.42","0.11","14070.92","13822105531431","15127665188","13806977866243","2000304707877","9812419502428","691","10621525026"
"5000","東証プライム市場指数","20250924","1632.04","3.74","0.23","1628.3","599398943607683","1363956661086","598034986946597","37276053706945","367268974957532","1608","257474330216"
