"SC","指数名","日付","終値","前日比","前日比（％）","前日終値","時価総額（指数用・浮動株ベース）","時価総額前日比","前日時価総額","平均時価総額","基準時価総額","銘柄数","売買単位換算後株式数"
"0000","TOPIX","20250717","2839.81","20.41","0.72","2819.4","537740795899893","3863622986933","533877172912961","32008380708327","18935827500280","1680","257053100415"
"0002","大型","20250717","2767.78","20.33","0.74","2747.45","354859947059018","2606918887294","352253028171724","354859947059018","12821102622950","100","169803670162"
"0003","中型","20250717","3075.96","22.18","0.73","3053.78","140950373451186","1016587815037","139933785636149","35503872405840","4582318394774","397","60921903139"
"0004","小型","20250717","4905.58","28.09","0.58","4877.49","41930475389689","240116284602","41690359105087","3544418883321","854749755725","1183","26327527115"
"0028","TOPIX Core30","20250717","1476.23","9.47","0.65","1466.76","221281390277585","1419392428002","219861997849583","737604634258616","149896336788919","30","115749087567"
"0029","TOPIX Large70","20250717","2762.28","24.55","0.9","2737.73","133578556781433","1187526459291","132391030322142","190826509687762","48358034272633","70","54054582595"
"002A","TOPIX 100","20250717","1919.93","14.1","0.74","1905.83","354859947059018","2606918887294","352253028171724","354859947059018","184829362397582","100","169803670162"
"002B","TOPIX Mid400","20250717","2923.21","21.09","0.73","2902.12","140950373451186","1016587815037","139933785636149","35503872405840","48217704337878","397","60921903139"
"002C","TOPIX 500","20250717","2213.11","16.17","0.74","2196.94","495810320510204","3623506702331","492186813807873","99760627869256","224032938937495","497","230725573301"
"002D","TOPIX Small","20250717","3322.89","19.03","0.58","3303.86","41930475389689","240116284602","41690359105087","3544418883321","12618693956516","1183","26327527115"
"002E","TOPIX 1000","20250717","2686.41","19.44","0.73","2666.97","525261910199733","3799931311227","521461978888506","53271999006058","195525817842750","986","246346289298"
"002F","TOPIX Small500","20250717","1471.47","8.81","0.6","1462.66","29451589689529","176424608896","29275165080633","6022819977409","20015037648619","489","15620715998"
"0040","水産・農林業","20250717","576.9","-0.88","-0.15","577.78","417841300516","-640766164","418482066680","5969161435949","72429180909","7","284274267"
"0041","鉱業","20250717","604.89","-6.32","-1.03","611.21","1360693672336","-14199109005","1374892781341","27213873446720","224947461393","5","708957286"
"0042","建設業","20250717","2023.93","20.2","1.01","2003.73","12505561497338","124836536625","12380724960712","16454686180707","617885293466","76","4844868555"
"0043","食料品","20250717","2273.58","6.1","0.27","2267.48","16287835218414","43705999790","16244129218625","22940612983682","716395305100","71","5808186832"
"0044","繊維製品","20250717","779.01","-5.43","-0.69","784.44","2119420830401","-14792833998","2134213664399","10092480144767","272067505496","21","1586053548"
"0045","パルプ・紙","20250717","539.98","2.88","0.54","537.1","774109727169","4124760881","769984966289","9676371589616","143359382066","8","885832100"
"0046","化学","20250717","2341.75","11.55","0.5","2330.2","25951129226250","127901251221","25823227975030","21098479045732","11081960323250","123","11666170951"
"0047","医薬品","20250717","3383.37","51.63","1.55","3331.74","21236551289492","324070427500","20912480861992","62460444969094","6276746192123","34","6516858445"
"0048","石油・石炭製品","20250717","1724.41","-13.04","-0.75","1737.45","2378679810963","-17991851108","2396671662071","33981140156613","137941815950","7","2846636737"
"0049","ゴム製品","20250717","4562.28","29.07","0.64","4533.21","3375113097962","21499619644","3353613478319","30682846345110","73978718942","11","773310825"
"004A","ガラス・土石製品","20250717","1408.03","9.95","0.71","1398.08","3434686187620","24272455069","3410413732551","13738744750478","243935867625","25","1068899404"
"004B","鉄鋼","20250717","671.93","-6.13","-0.9","678.06","4121544073538","-37600695331","4159144768870","17919756841471","613387830768","23","1915589926"
"004C","非鉄金属","20250717","1848.85","10.17","0.55","1838.68","5207789548888","28649391491","5179140157397","26038947744439","281677454840","20","1622851567"
"004D","金属製品","20250717","1500.28","16.13","1.09","1484.15","2672872311456","28744328622","2644127982834","8909574371519","178158283595","30","1264678563"
